cohort,compartment,label,ligand,source_label,focused_direction,matching_receptors,eligible_IPF_donors,donors,minimum_required
GSE136831,fibroblasts,__broad__,FGF10,Mesothelial,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,Myofibroblast,False,FGFR1;FGFR2;FGFRL1,2,138I;228I,3
GSE136831,fibroblasts,__broad__,FGF10,NK,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,PNEC,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,Pericyte,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,SMC,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,T,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,VE_Venous,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,cDC1,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,cDC2,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,cMonocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF10,pDC,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,ATI,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,ATII,True,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,B,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,B_Plasma,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Basal,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Ciliated,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Club,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,DC_Mature,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Fibroblast,False,FGFR1;FGFR2;FGFR4;NRP1,10,010I;021I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,__broad__,FGF7,Goblet,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,ILC_A,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,ILC_B,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Ionocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Lymphatic,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Macrophage,True,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Macrophage_Alveolar,True,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Mast,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Mesothelial,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Myofibroblast,False,FGFR1;FGFR2;FGFR4;NRP1,10,021I;022I;034I;040I;051I;063I;138I;225I;228I;49I,3
GSE136831,fibroblasts,__broad__,FGF7,NK,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,PNEC,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,Pericyte,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,SMC,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,T,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,VE_Venous,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,cDC1,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,cDC2,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,cMonocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,FGF7,pDC,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,ATI,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,ATII,True,CD44;CD82;CD9;EGFR;ERBB4,1,022I,3
GSE136831,fibroblasts,__broad__,HBEGF,Aberrant_Basaloid,False,CD44;CD9;EGFR;ERBB4,1,135I,3
GSE136831,fibroblasts,__broad__,HBEGF,B,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,B_Plasma,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Basal,False,CD44;CD82;CD9;EGFR;ERBB4,4,022I;034I;174I;222I,3
GSE136831,fibroblasts,__broad__,HBEGF,Ciliated,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Club,False,CD44;CD82;CD9;EGFR;ERBB4,3,034I;135I;222I,3
GSE136831,fibroblasts,__broad__,HBEGF,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,DC_Mature,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Fibroblast,False,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,3,041I;138I;228I,3
GSE136831,fibroblasts,__broad__,HBEGF,Goblet,False,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,5,010I;135I;138I;174I;222I,3
GSE136831,fibroblasts,__broad__,HBEGF,ILC_A,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,ILC_B,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Ionocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Lymphatic,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Macrophage,True,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,18,010I;021I;022I;034I;040I;041I;051I;063I;123I;135I;138I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,HBEGF,Macrophage_Alveolar,True,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,16,010I;021I;022I;040I;041I;051I;063I;123I;135I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,HBEGF,Mast,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Mesothelial,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Myofibroblast,False,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,3,051I;138I;228I,3
GSE136831,fibroblasts,__broad__,HBEGF,NK,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,PNEC,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,Pericyte,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,SMC,False,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,2,021I;138I,3
GSE136831,fibroblasts,__broad__,HBEGF,T,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,VE_Capillary_B,False,CD44;CD82;CD9;EGFR;ERBB4,2,022I;225I,3
GSE136831,fibroblasts,__broad__,HBEGF,VE_Peribronchial,False,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,12,021I;022I;034I;040I;041I;051I;063I;138I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,HBEGF,VE_Venous,False,CD44;CD82;CD9;EGFR;ERBB4,2,166I;225I,3
GSE136831,fibroblasts,__broad__,HBEGF,cDC1,False,,0,,3
GSE136831,fibroblasts,__broad__,HBEGF,cDC2,False,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,11,010I;021I;022I;034I;041I;135I;138I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,HBEGF,cMonocyte,False,CD44;CD82;CD9;EGFR;ERBB2;ERBB4,15,010I;021I;022I;034I;040I;041I;051I;123I;135I;138I;166I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,HBEGF,ncMonocyte,False,CD44;CD82;CD9;EGFR;ERBB4,9,021I;022I;041I;135I;166I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,HBEGF,pDC,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,ATI,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,ATII,True,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,B,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,B_Plasma,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Basal,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Ciliated,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Club,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,DC_Mature,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Fibroblast,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Goblet,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,ILC_A,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,ILC_B,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Ionocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Lymphatic,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Macrophage,True,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Macrophage_Alveolar,True,IL1R1_IL1RAP,12,010I;021I;022I;040I;041I;123I;166I;174I;222I;225I;49I;59I,3
GSE136831,fibroblasts,__broad__,IL1A,Mast,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Mesothelial,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,NK,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,PNEC,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,Pericyte,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,SMC,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,T,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,VE_Venous,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,cDC1,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,cDC2,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,cMonocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1A,pDC,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,ATI,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,ATII,True,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,B,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,B_Plasma,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Basal,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Ciliated,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Club,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,DC_Mature,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Fibroblast,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Goblet,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,ILC_A,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,ILC_B,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Ionocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Lymphatic,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Macrophage,True,IL1R1_IL1RAP,15,021I;022I;034I;040I;041I;123I;135I;138I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,IL1B,Macrophage_Alveolar,True,IL1R1_IL1RAP,14,010I;021I;022I;040I;041I;123I;135I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,IL1B,Mast,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Mesothelial,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,NK,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,PNEC,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,Pericyte,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,SMC,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,T,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,VE_Venous,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,cDC1,False,,0,,3
GSE136831,fibroblasts,__broad__,IL1B,cDC2,False,IL1R1_IL1RAP,9,010I;021I;034I;041I;135I;138I;174I;222I;225I,3
GSE136831,fibroblasts,__broad__,IL1B,cMonocyte,False,IL1R1_IL1RAP,14,010I;021I;022I;034I;040I;041I;051I;123I;135I;138I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,IL1B,ncMonocyte,False,IL1R1_IL1RAP,9,021I;022I;041I;135I;166I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,IL1B,pDC,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,ATI,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,ATII,True,TGFBR1_TGFBR2,1,022I,3
GSE136831,fibroblasts,__broad__,TGFB1,Aberrant_Basaloid,False,TGFBR1_TGFBR2,1,135I,3
GSE136831,fibroblasts,__broad__,TGFB1,B,False,TGFBR1_TGFBR2,13,010I;022I;040I;041I;051I;123I;135I;138I;174I;222I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,TGFB1,B_Plasma,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,Basal,False,TGFBR1_TGFBR2,4,022I;034I;174I;222I,3
GSE136831,fibroblasts,__broad__,TGFB1,Ciliated,False,TGFBR1_TGFBR2,15,010I;021I;022I;040I;041I;051I;123I;135I;138I;166I;174I;222I;225I;49I;59I,3
GSE136831,fibroblasts,__broad__,TGFB1,Club,False,TGFBR1_TGFBR2,7,010I;022I;034I;051I;135I;174I;222I,3
GSE136831,fibroblasts,__broad__,TGFB1,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,DC_Mature,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,Fibroblast,False,TGFBR1_TGFBR2,10,010I;021I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,__broad__,TGFB1,Goblet,False,TGFBR1_TGFBR2,5,010I;135I;138I;174I;222I,3
GSE136831,fibroblasts,__broad__,TGFB1,ILC_A,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,ILC_B,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,Ionocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,Lymphatic,False,TGFBR1_TGFBR2,3,021I;034I;040I,3
GSE136831,fibroblasts,__broad__,TGFB1,Macrophage,True,TGFBR1_TGFBR2,18,010I;021I;022I;034I;040I;041I;051I;063I;123I;135I;138I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,TGFB1,Macrophage_Alveolar,True,TGFBR1_TGFBR2,16,010I;021I;022I;040I;041I;051I;063I;123I;135I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,TGFB1,Mast,False,TGFBR1_TGFBR2,3,034I;222I;225I,3
GSE136831,fibroblasts,__broad__,TGFB1,Mesothelial,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,Myofibroblast,False,TGFBR1_TGFBR2,10,021I;022I;034I;040I;051I;063I;138I;225I;228I;49I,3
GSE136831,fibroblasts,__broad__,TGFB1,NK,False,TGFBR1_TGFBR2,13,021I;022I;051I;123I;135I;138I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,TGFB1,PNEC,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,Pericyte,False,TGFBR1_TGFBR2,3,022I;034I;225I,3
GSE136831,fibroblasts,__broad__,TGFB1,SMC,False,TGFBR1_TGFBR2,5,021I;022I;034I;138I;225I,3
GSE136831,fibroblasts,__broad__,TGFB1,T,False,TGFBR1_TGFBR2,15,010I;021I;022I;034I;040I;041I;051I;123I;135I;138I;174I;222I;225I;49I;59I,3
GSE136831,fibroblasts,__broad__,TGFB1,T_Cytotoxic,False,TGFBR1_TGFBR2,17,010I;021I;022I;034I;040I;041I;051I;123I;135I;138I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,TGFB1,T_Regulatory,False,TGFBR1_TGFBR2,5,010I;051I;174I;222I;49I,3
GSE136831,fibroblasts,__broad__,TGFB1,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,VE_Capillary_B,False,TGFBR1_TGFBR2,3,022I;034I;225I,3
GSE136831,fibroblasts,__broad__,TGFB1,VE_Peribronchial,False,TGFBR1_TGFBR2,12,021I;022I;034I;040I;041I;051I;063I;138I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,TGFB1,VE_Venous,False,TGFBR1_TGFBR2,2,166I;225I,3
GSE136831,fibroblasts,__broad__,TGFB1,cDC1,False,,0,,3
GSE136831,fibroblasts,__broad__,TGFB1,cDC2,False,TGFBR1_TGFBR2,11,010I;021I;022I;034I;041I;135I;138I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,TGFB1,cMonocyte,False,TGFBR1_TGFBR2,15,010I;021I;022I;034I;040I;041I;051I;123I;135I;138I;166I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,TGFB1,ncMonocyte,False,TGFBR1_TGFBR2,9,021I;022I;041I;135I;166I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,TGFB1,pDC,False,TGFBR1_TGFBR2,1,174I,3
GSE136831,fibroblasts,__broad__,VEGFA,ATI,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,ATII,True,NRP1;NRP2,1,022I,3
GSE136831,fibroblasts,__broad__,VEGFA,Aberrant_Basaloid,False,NRP1,1,135I,3
GSE136831,fibroblasts,__broad__,VEGFA,B,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,B_Plasma,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,Basal,False,GPC1;NRP1;NRP2,3,022I;174I;222I,3
GSE136831,fibroblasts,__broad__,VEGFA,Ciliated,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,Club,False,GPC1;NRP1;NRP2,7,010I;022I;034I;051I;135I;174I;222I,3
GSE136831,fibroblasts,__broad__,VEGFA,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,DC_Mature,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,Fibroblast,False,GPC1;NRP1;NRP2,10,010I;021I;022I;040I;041I;051I;135I;138I;174I;228I,3
GSE136831,fibroblasts,__broad__,VEGFA,Goblet,False,GPC1;NRP1;NRP2,5,010I;135I;138I;174I;222I,3
GSE136831,fibroblasts,__broad__,VEGFA,ILC_A,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,ILC_B,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,Ionocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,Lymphatic,False,GPC1;NRP1;NRP2,1,021I,3
GSE136831,fibroblasts,__broad__,VEGFA,Macrophage,True,GPC1;NRP1;NRP2,18,010I;021I;022I;034I;040I;041I;051I;063I;123I;135I;138I;166I;174I;222I;225I;228I;49I;59I,3
GSE136831,fibroblasts,__broad__,VEGFA,Macrophage_Alveolar,True,GPC1;NRP1;NRP2,4,021I;051I;123I;135I,3
GSE136831,fibroblasts,__broad__,VEGFA,Mast,False,GPC1;NRP1;NRP2,2,034I;225I,3
GSE136831,fibroblasts,__broad__,VEGFA,Mesothelial,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,Myofibroblast,False,GPC1;NRP1;NRP2,9,021I;022I;040I;051I;063I;138I;225I;228I;49I,3
GSE136831,fibroblasts,__broad__,VEGFA,NK,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,PNEC,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,Pericyte,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,SMC,False,GPC1;NRP1;NRP2,1,138I,3
GSE136831,fibroblasts,__broad__,VEGFA,T,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,VE_Venous,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,cDC1,False,,0,,3
GSE136831,fibroblasts,__broad__,VEGFA,cDC2,False,GPC1;NRP1;NRP2,11,010I;021I;022I;034I;041I;135I;138I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,VEGFA,cMonocyte,False,GPC1;NRP1;NRP2,15,010I;021I;022I;034I;040I;041I;051I;123I;135I;138I;166I;174I;222I;225I;49I,3
GSE136831,fibroblasts,__broad__,VEGFA,ncMonocyte,False,NRP1,1,135I,3
GSE136831,fibroblasts,__broad__,VEGFA,pDC,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,ATI,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,ATII,True,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,B,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,B_Plasma,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Basal,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Ciliated,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Club,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,DC_Mature,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Fibroblast,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Goblet,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,ILC_A,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,ILC_B,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Ionocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Lymphatic,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Macrophage,True,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Macrophage_Alveolar,True,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Mast,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Mesothelial,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Myofibroblast,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,NK,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,PNEC,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,Pericyte,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,SMC,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,T,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,T_Cytotoxic,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,T_Regulatory,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,VE_Arterial,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,VE_Capillary_A,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,VE_Capillary_B,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,VE_Peribronchial,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,VE_Venous,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,cDC1,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,cDC2,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,cMonocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,ncMonocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT1,pDC,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,ATI,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,ATII,True,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,Aberrant_Basaloid,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,B,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,B_Plasma,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,Basal,False,FZD1;FZD6;FZD7;LRP5;LRP6,2,034I;174I,3
GSE136831,fibroblasts,__broad__,WNT10A,Ciliated,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,Club,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,DC_Langerhans,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,DC_Mature,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,Fibroblast,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,Goblet,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,ILC_A,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,ILC_B,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,Ionocyte,False,,0,,3
GSE136831,fibroblasts,__broad__,WNT10A,Lymphatic,False,,0,,3
