group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
6,Scn7a,6.450061,0.52340287,1.1180527644717031e-10,1.1363167610657222e-09,0.6987951807228916,0.7744094916730162
7,Hsd11b1,19.717388,3.564166,1.5292382812563576e-86,4.9284291328329896e-82,0.7093023255813954,0.07874959154776168
7,Npnt,18.151545,3.3583624,1.2484250222673526e-73,2.0117120808816123e-69,0.6773255813953488,0.10494499509857314
7,Gucy1a1,17.883398,4.4547033,1.5885158594801726e-71,1.7064896373109003e-67,0.6104651162790697,0.06001524888356388
7,Plac9a,17.800522,2.5694141,7.001323713404702e-71,5.640966515890169e-67,0.8313953488372093,0.22023744690120903
7,Pde5a,17.226885,3.1007435,1.669004752041829e-66,1.0757737029760811e-62,0.6686046511627907,0.15777148458773554
7,Ppp1r14a,17.14166,2.923508,7.254914068898183e-66,3.896856176874178e-62,0.6511627906976745,0.09323603093344951
7,Ltbp2,17.124338,3.4727726,9.771595324177485e-66,4.498842487251315e-62,0.6104651162790697,0.06301056529789784
7,Lhfp,16.926846,1.9747003,2.8526621618957505e-64,1.1491949519197032e-60,0.811046511627907,0.34832806883781725
7,Mxra8,16.868114,2.297211,7.722311340344078e-64,2.765273887517877e-60,0.7238372093023255,0.20335475438405404
7,Gucy1b1,16.652603,4.0716023,2.8972091725227053e-62,9.337125721206175e-59,0.5784883720930233,0.0674218494717351
