gsm,module,assayed_genes,source_genes,assayed_fraction,eligible
GSM9226212,GENE_IL1R2,1,1,1.0,True
GSM9226212,GENE_SIGIRR,1,1,1.0,True
GSM9226212,GENE_TGFB1,1,1,1.0,True
GSM9226212,GENE_CCL2,1,1,1.0,True
GSM9226212,GENE_CXCL12,1,1,1.0,True
GSM9226212,GENE_AREG,1,1,1.0,True
GSM9226212,GENE_HBEGF,1,1,1.0,True
GSM9226212,GENE_FGF7,1,1,1.0,True
GSM9226212,GENE_FGF10,1,1,1.0,True
GSM9226212,GENE_COL1A1,1,1,1.0,True
GSM9226212,GENE_C1QA,1,1,1.0,True
GSM9226212,GENE_KRT8,1,1,1.0,True
GSM9226212,GENE_KRT5,1,1,1.0,True
GSM9226212,GENE_KRT17,1,1,1.0,True
GSM9226212,GENE_CLDN4,1,1,1.0,True
GSM9226212,GENE_SFTPC,1,1,1.0,True
GSM9226212,GENE_AGER,1,1,1.0,True
GSM9226212,GENE_AQP5,1,1,1.0,True
GSM9226212,GENE_CD3D,1,1,1.0,True
GSM9226212,GENE_CD8A,1,1,1.0,True
GSM9226212,GENE_TNF,1,1,1.0,True
GSM9226212,GENE_IFNG,1,1,1.0,True
GSM9226213,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226213,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226213,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226213,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226213,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226213,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226213,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226213,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226213,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226213,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226213,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226213,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226213,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226213,GENE_IL1B,1,1,1.0,True
GSM9226213,GENE_IL1A,1,1,1.0,True
GSM9226213,GENE_IL1R1,1,1,1.0,True
GSM9226213,GENE_IL1RAP,1,1,1.0,True
GSM9226213,GENE_IL1RN,1,1,1.0,True
GSM9226213,GENE_IL1R2,1,1,1.0,True
GSM9226213,GENE_SIGIRR,1,1,1.0,True
GSM9226213,GENE_TGFB1,1,1,1.0,True
GSM9226213,GENE_CCL2,1,1,1.0,True
GSM9226213,GENE_CXCL12,1,1,1.0,True
GSM9226213,GENE_AREG,1,1,1.0,True
GSM9226213,GENE_HBEGF,1,1,1.0,True
GSM9226213,GENE_FGF7,1,1,1.0,True
GSM9226213,GENE_FGF10,1,1,1.0,True
GSM9226213,GENE_COL1A1,1,1,1.0,True
GSM9226213,GENE_C1QA,1,1,1.0,True
GSM9226213,GENE_KRT8,1,1,1.0,True
GSM9226213,GENE_KRT5,1,1,1.0,True
GSM9226213,GENE_KRT17,1,1,1.0,True
GSM9226213,GENE_CLDN4,1,1,1.0,True
GSM9226213,GENE_SFTPC,1,1,1.0,True
GSM9226213,GENE_AGER,1,1,1.0,True
GSM9226213,GENE_AQP5,1,1,1.0,True
GSM9226213,GENE_CD3D,1,1,1.0,True
GSM9226213,GENE_CD8A,1,1,1.0,True
GSM9226213,GENE_TNF,1,1,1.0,True
GSM9226213,GENE_IFNG,1,1,1.0,True
GSM9226214,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226214,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226214,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226214,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226214,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226214,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226214,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226214,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226214,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226214,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226214,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226214,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226214,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226214,GENE_IL1B,1,1,1.0,True
GSM9226214,GENE_IL1A,1,1,1.0,True
GSM9226214,GENE_IL1R1,1,1,1.0,True
GSM9226214,GENE_IL1RAP,1,1,1.0,True
GSM9226214,GENE_IL1RN,1,1,1.0,True
GSM9226214,GENE_IL1R2,1,1,1.0,True
GSM9226214,GENE_SIGIRR,1,1,1.0,True
GSM9226214,GENE_TGFB1,1,1,1.0,True
GSM9226214,GENE_CCL2,1,1,1.0,True
GSM9226214,GENE_CXCL12,1,1,1.0,True
GSM9226214,GENE_AREG,1,1,1.0,True
GSM9226214,GENE_HBEGF,1,1,1.0,True
GSM9226214,GENE_FGF7,1,1,1.0,True
GSM9226214,GENE_FGF10,1,1,1.0,True
GSM9226214,GENE_COL1A1,1,1,1.0,True
GSM9226214,GENE_C1QA,1,1,1.0,True
GSM9226214,GENE_KRT8,1,1,1.0,True
GSM9226214,GENE_KRT5,1,1,1.0,True
GSM9226214,GENE_KRT17,1,1,1.0,True
GSM9226214,GENE_CLDN4,1,1,1.0,True
GSM9226214,GENE_SFTPC,1,1,1.0,True
GSM9226214,GENE_AGER,1,1,1.0,True
GSM9226214,GENE_AQP5,1,1,1.0,True
GSM9226214,GENE_CD3D,1,1,1.0,True
GSM9226214,GENE_CD8A,1,1,1.0,True
GSM9226214,GENE_TNF,1,1,1.0,True
GSM9226214,GENE_IFNG,1,1,1.0,True
GSM9226215,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226215,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226215,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226215,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226215,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226215,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226215,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226215,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226215,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226215,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226215,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226215,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226215,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226215,GENE_IL1B,1,1,1.0,True
GSM9226215,GENE_IL1A,1,1,1.0,True
GSM9226215,GENE_IL1R1,1,1,1.0,True
GSM9226215,GENE_IL1RAP,1,1,1.0,True
GSM9226215,GENE_IL1RN,1,1,1.0,True
GSM9226215,GENE_IL1R2,1,1,1.0,True
GSM9226215,GENE_SIGIRR,1,1,1.0,True
GSM9226215,GENE_TGFB1,1,1,1.0,True
GSM9226215,GENE_CCL2,1,1,1.0,True
GSM9226215,GENE_CXCL12,1,1,1.0,True
GSM9226215,GENE_AREG,1,1,1.0,True
GSM9226215,GENE_HBEGF,1,1,1.0,True
GSM9226215,GENE_FGF7,1,1,1.0,True
GSM9226215,GENE_FGF10,1,1,1.0,True
GSM9226215,GENE_COL1A1,1,1,1.0,True
GSM9226215,GENE_C1QA,1,1,1.0,True
GSM9226215,GENE_KRT8,1,1,1.0,True
GSM9226215,GENE_KRT5,1,1,1.0,True
GSM9226215,GENE_KRT17,1,1,1.0,True
GSM9226215,GENE_CLDN4,1,1,1.0,True
GSM9226215,GENE_SFTPC,1,1,1.0,True
GSM9226215,GENE_AGER,1,1,1.0,True
GSM9226215,GENE_AQP5,1,1,1.0,True
GSM9226215,GENE_CD3D,1,1,1.0,True
GSM9226215,GENE_CD8A,1,1,1.0,True
GSM9226215,GENE_TNF,1,1,1.0,True
GSM9226215,GENE_IFNG,1,1,1.0,True
GSM9226216,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226216,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226216,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226216,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226216,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226216,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226216,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226216,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226216,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226216,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226216,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226216,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226216,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226216,GENE_IL1B,1,1,1.0,True
GSM9226216,GENE_IL1A,1,1,1.0,True
GSM9226216,GENE_IL1R1,1,1,1.0,True
GSM9226216,GENE_IL1RAP,1,1,1.0,True
GSM9226216,GENE_IL1RN,1,1,1.0,True
GSM9226216,GENE_IL1R2,1,1,1.0,True
GSM9226216,GENE_SIGIRR,1,1,1.0,True
GSM9226216,GENE_TGFB1,1,1,1.0,True
GSM9226216,GENE_CCL2,1,1,1.0,True
GSM9226216,GENE_CXCL12,1,1,1.0,True
GSM9226216,GENE_AREG,1,1,1.0,True
GSM9226216,GENE_HBEGF,1,1,1.0,True
GSM9226216,GENE_FGF7,1,1,1.0,True
GSM9226216,GENE_FGF10,1,1,1.0,True
GSM9226216,GENE_COL1A1,1,1,1.0,True
GSM9226216,GENE_C1QA,1,1,1.0,True
GSM9226216,GENE_KRT8,1,1,1.0,True
GSM9226216,GENE_KRT5,1,1,1.0,True
GSM9226216,GENE_KRT17,1,1,1.0,True
GSM9226216,GENE_CLDN4,1,1,1.0,True
GSM9226216,GENE_SFTPC,1,1,1.0,True
GSM9226216,GENE_AGER,1,1,1.0,True
GSM9226216,GENE_AQP5,1,1,1.0,True
GSM9226216,GENE_CD3D,1,1,1.0,True
GSM9226216,GENE_CD8A,1,1,1.0,True
GSM9226216,GENE_TNF,1,1,1.0,True
GSM9226216,GENE_IFNG,1,1,1.0,True
GSM9226217,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226217,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226217,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226217,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226217,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226217,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226217,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226217,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226217,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226217,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226217,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226217,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226217,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226217,GENE_IL1B,1,1,1.0,True
GSM9226217,GENE_IL1A,1,1,1.0,True
GSM9226217,GENE_IL1R1,1,1,1.0,True
GSM9226217,GENE_IL1RAP,1,1,1.0,True
GSM9226217,GENE_IL1RN,1,1,1.0,True
GSM9226217,GENE_IL1R2,1,1,1.0,True
GSM9226217,GENE_SIGIRR,1,1,1.0,True
GSM9226217,GENE_TGFB1,1,1,1.0,True
GSM9226217,GENE_CCL2,1,1,1.0,True
GSM9226217,GENE_CXCL12,1,1,1.0,True
GSM9226217,GENE_AREG,1,1,1.0,True
GSM9226217,GENE_HBEGF,1,1,1.0,True
GSM9226217,GENE_FGF7,1,1,1.0,True
GSM9226217,GENE_FGF10,1,1,1.0,True
GSM9226217,GENE_COL1A1,1,1,1.0,True
GSM9226217,GENE_C1QA,1,1,1.0,True
GSM9226217,GENE_KRT8,1,1,1.0,True
GSM9226217,GENE_KRT5,1,1,1.0,True
GSM9226217,GENE_KRT17,1,1,1.0,True
GSM9226217,GENE_CLDN4,1,1,1.0,True
GSM9226217,GENE_SFTPC,1,1,1.0,True
GSM9226217,GENE_AGER,1,1,1.0,True
GSM9226217,GENE_AQP5,1,1,1.0,True
GSM9226217,GENE_CD3D,1,1,1.0,True
GSM9226217,GENE_CD8A,1,1,1.0,True
GSM9226217,GENE_TNF,1,1,1.0,True
GSM9226217,GENE_IFNG,1,1,1.0,True
GSM9226218,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226218,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226218,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226218,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226218,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226218,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226218,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226218,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226218,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226218,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226218,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226218,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226218,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226218,GENE_IL1B,1,1,1.0,True
GSM9226218,GENE_IL1A,1,1,1.0,True
GSM9226218,GENE_IL1R1,1,1,1.0,True
GSM9226218,GENE_IL1RAP,1,1,1.0,True
GSM9226218,GENE_IL1RN,1,1,1.0,True
GSM9226218,GENE_IL1R2,1,1,1.0,True
GSM9226218,GENE_SIGIRR,1,1,1.0,True
GSM9226218,GENE_TGFB1,1,1,1.0,True
GSM9226218,GENE_CCL2,1,1,1.0,True
GSM9226218,GENE_CXCL12,1,1,1.0,True
GSM9226218,GENE_AREG,1,1,1.0,True
GSM9226218,GENE_HBEGF,1,1,1.0,True
GSM9226218,GENE_FGF7,1,1,1.0,True
GSM9226218,GENE_FGF10,1,1,1.0,True
GSM9226218,GENE_COL1A1,1,1,1.0,True
GSM9226218,GENE_C1QA,1,1,1.0,True
GSM9226218,GENE_KRT8,1,1,1.0,True
GSM9226218,GENE_KRT5,1,1,1.0,True
GSM9226218,GENE_KRT17,1,1,1.0,True
GSM9226218,GENE_CLDN4,1,1,1.0,True
GSM9226218,GENE_SFTPC,1,1,1.0,True
GSM9226218,GENE_AGER,1,1,1.0,True
GSM9226218,GENE_AQP5,1,1,1.0,True
GSM9226218,GENE_CD3D,1,1,1.0,True
GSM9226218,GENE_CD8A,1,1,1.0,True
GSM9226218,GENE_TNF,1,1,1.0,True
GSM9226218,GENE_IFNG,1,1,1.0,True
GSM9226219,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226219,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226219,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226219,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226219,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226219,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226219,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226219,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226219,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226219,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226219,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226219,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226219,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226219,GENE_IL1B,1,1,1.0,True
GSM9226219,GENE_IL1A,1,1,1.0,True
GSM9226219,GENE_IL1R1,1,1,1.0,True
GSM9226219,GENE_IL1RAP,1,1,1.0,True
GSM9226219,GENE_IL1RN,1,1,1.0,True
GSM9226219,GENE_IL1R2,1,1,1.0,True
GSM9226219,GENE_SIGIRR,1,1,1.0,True
GSM9226219,GENE_TGFB1,1,1,1.0,True
GSM9226219,GENE_CCL2,1,1,1.0,True
GSM9226219,GENE_CXCL12,1,1,1.0,True
GSM9226219,GENE_AREG,1,1,1.0,True
GSM9226219,GENE_HBEGF,1,1,1.0,True
GSM9226219,GENE_FGF7,1,1,1.0,True
GSM9226219,GENE_FGF10,1,1,1.0,True
GSM9226219,GENE_COL1A1,1,1,1.0,True
GSM9226219,GENE_C1QA,1,1,1.0,True
GSM9226219,GENE_KRT8,1,1,1.0,True
GSM9226219,GENE_KRT5,1,1,1.0,True
GSM9226219,GENE_KRT17,1,1,1.0,True
GSM9226219,GENE_CLDN4,1,1,1.0,True
GSM9226219,GENE_SFTPC,1,1,1.0,True
GSM9226219,GENE_AGER,1,1,1.0,True
GSM9226219,GENE_AQP5,1,1,1.0,True
GSM9226219,GENE_CD3D,1,1,1.0,True
GSM9226219,GENE_CD8A,1,1,1.0,True
GSM9226219,GENE_TNF,1,1,1.0,True
GSM9226219,GENE_IFNG,1,1,1.0,True
GSM9226220,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226220,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226220,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226220,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226220,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226220,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226220,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226220,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226220,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226220,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226220,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226220,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226220,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226220,GENE_IL1B,1,1,1.0,True
GSM9226220,GENE_IL1A,1,1,1.0,True
GSM9226220,GENE_IL1R1,1,1,1.0,True
GSM9226220,GENE_IL1RAP,1,1,1.0,True
GSM9226220,GENE_IL1RN,1,1,1.0,True
GSM9226220,GENE_IL1R2,1,1,1.0,True
GSM9226220,GENE_SIGIRR,1,1,1.0,True
GSM9226220,GENE_TGFB1,1,1,1.0,True
GSM9226220,GENE_CCL2,1,1,1.0,True
GSM9226220,GENE_CXCL12,1,1,1.0,True
GSM9226220,GENE_AREG,1,1,1.0,True
GSM9226220,GENE_HBEGF,1,1,1.0,True
GSM9226220,GENE_FGF7,1,1,1.0,True
GSM9226220,GENE_FGF10,1,1,1.0,True
GSM9226220,GENE_COL1A1,1,1,1.0,True
GSM9226220,GENE_C1QA,1,1,1.0,True
GSM9226220,GENE_KRT8,1,1,1.0,True
GSM9226220,GENE_KRT5,1,1,1.0,True
GSM9226220,GENE_KRT17,1,1,1.0,True
GSM9226220,GENE_CLDN4,1,1,1.0,True
GSM9226220,GENE_SFTPC,1,1,1.0,True
GSM9226220,GENE_AGER,1,1,1.0,True
GSM9226220,GENE_AQP5,1,1,1.0,True
GSM9226220,GENE_CD3D,1,1,1.0,True
GSM9226220,GENE_CD8A,1,1,1.0,True
GSM9226220,GENE_TNF,1,1,1.0,True
GSM9226220,GENE_IFNG,1,1,1.0,True
GSM9226221,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226221,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226221,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226221,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226221,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226221,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226221,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226221,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226221,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226221,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226221,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226221,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226221,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226221,GENE_IL1B,1,1,1.0,True
GSM9226221,GENE_IL1A,1,1,1.0,True
GSM9226221,GENE_IL1R1,1,1,1.0,True
GSM9226221,GENE_IL1RAP,1,1,1.0,True
GSM9226221,GENE_IL1RN,1,1,1.0,True
GSM9226221,GENE_IL1R2,1,1,1.0,True
GSM9226221,GENE_SIGIRR,1,1,1.0,True
GSM9226221,GENE_TGFB1,1,1,1.0,True
GSM9226221,GENE_CCL2,1,1,1.0,True
GSM9226221,GENE_CXCL12,1,1,1.0,True
GSM9226221,GENE_AREG,1,1,1.0,True
GSM9226221,GENE_HBEGF,1,1,1.0,True
GSM9226221,GENE_FGF7,1,1,1.0,True
GSM9226221,GENE_FGF10,1,1,1.0,True
GSM9226221,GENE_COL1A1,1,1,1.0,True
GSM9226221,GENE_C1QA,1,1,1.0,True
GSM9226221,GENE_KRT8,1,1,1.0,True
GSM9226221,GENE_KRT5,1,1,1.0,True
GSM9226221,GENE_KRT17,1,1,1.0,True
GSM9226221,GENE_CLDN4,1,1,1.0,True
GSM9226221,GENE_SFTPC,1,1,1.0,True
GSM9226221,GENE_AGER,1,1,1.0,True
GSM9226221,GENE_AQP5,1,1,1.0,True
GSM9226221,GENE_CD3D,1,1,1.0,True
GSM9226221,GENE_CD8A,1,1,1.0,True
GSM9226221,GENE_TNF,1,1,1.0,True
GSM9226221,GENE_IFNG,1,1,1.0,True
GSM9226222,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226222,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226222,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226222,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226222,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226222,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226222,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226222,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226222,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226222,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226222,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226222,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226222,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226222,GENE_IL1B,1,1,1.0,True
GSM9226222,GENE_IL1A,1,1,1.0,True
GSM9226222,GENE_IL1R1,1,1,1.0,True
GSM9226222,GENE_IL1RAP,1,1,1.0,True
GSM9226222,GENE_IL1RN,1,1,1.0,True
GSM9226222,GENE_IL1R2,1,1,1.0,True
GSM9226222,GENE_SIGIRR,1,1,1.0,True
GSM9226222,GENE_TGFB1,1,1,1.0,True
GSM9226222,GENE_CCL2,1,1,1.0,True
GSM9226222,GENE_CXCL12,1,1,1.0,True
GSM9226222,GENE_AREG,1,1,1.0,True
GSM9226222,GENE_HBEGF,1,1,1.0,True
GSM9226222,GENE_FGF7,1,1,1.0,True
GSM9226222,GENE_FGF10,1,1,1.0,True
GSM9226222,GENE_COL1A1,1,1,1.0,True
GSM9226222,GENE_C1QA,1,1,1.0,True
GSM9226222,GENE_KRT8,1,1,1.0,True
GSM9226222,GENE_KRT5,1,1,1.0,True
GSM9226222,GENE_KRT17,1,1,1.0,True
GSM9226222,GENE_CLDN4,1,1,1.0,True
GSM9226222,GENE_SFTPC,1,1,1.0,True
GSM9226222,GENE_AGER,1,1,1.0,True
GSM9226222,GENE_AQP5,1,1,1.0,True
GSM9226222,GENE_CD3D,1,1,1.0,True
GSM9226222,GENE_CD8A,1,1,1.0,True
GSM9226222,GENE_TNF,1,1,1.0,True
GSM9226222,GENE_IFNG,1,1,1.0,True
GSM9226223,HALLMARK_E2F_TARGETS,191,200,0.955,True
GSM9226223,HALLMARK_G2M_CHECKPOINT,189,200,0.945,True
GSM9226223,HALLMARK_GLYCOLYSIS,191,200,0.955,True
GSM9226223,HALLMARK_HYPOXIA,195,200,0.975,True
GSM9226223,HALLMARK_IL6_JAK_STAT3_SIGNALING,86,87,0.9885057471264368,True
GSM9226223,HALLMARK_INFLAMMATORY_RESPONSE,198,200,0.99,True
GSM9226223,HALLMARK_INTERFERON_GAMMA_RESPONSE,188,200,0.94,True
GSM9226223,HALLMARK_OXIDATIVE_PHOSPHORYLATION,186,200,0.93,True
GSM9226223,HALLMARK_P53_PATHWAY,190,200,0.95,True
GSM9226223,HALLMARK_TGF_BETA_SIGNALING,53,54,0.9814814814814815,True
GSM9226223,HALLMARK_TNFA_SIGNALING_VIA_NFKB,196,200,0.98,True
GSM9226223,HALLMARK_WNT_BETA_CATENIN_SIGNALING,41,42,0.9761904761904762,True
GSM9226223,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,294,300,0.98,True
GSM9226223,GENE_IL1B,1,1,1.0,True
GSM9226223,GENE_IL1A,1,1,1.0,True
GSM9226223,GENE_IL1R1,1,1,1.0,True
GSM9226223,GENE_IL1RAP,1,1,1.0,True
GSM9226223,GENE_IL1RN,1,1,1.0,True
GSM9226223,GENE_IL1R2,1,1,1.0,True
GSM9226223,GENE_SIGIRR,1,1,1.0,True
GSM9226223,GENE_TGFB1,1,1,1.0,True
GSM9226223,GENE_CCL2,1,1,1.0,True
GSM9226223,GENE_CXCL12,1,1,1.0,True
GSM9226223,GENE_AREG,1,1,1.0,True
GSM9226223,GENE_HBEGF,1,1,1.0,True
