gsm,treatment,label,gene,cells,detection_fraction,mean_normalized_10000
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Hbegf,10,0.1,0.24073182474723162
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Il1a,10,0.0,0.0
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Il1b,10,0.0,0.0
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Il1r1,10,0.1,0.12144765606023805
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Il1r2,10,0.0,0.0
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Il1rap,10,0.1,0.12067093037287319
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Il1rn,10,0.0,0.0
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Nlrp3,10,0.0,0.0
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Pycard,10,0.2,0.45739828308995834
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Sigirr,10,0.0,0.0
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Tgfb1,10,0.2,0.34908916599026235
GSM9057712,Control IgG,mesothelial_stromal_ambiguous,Vegfa,10,0.2,0.17454458299513118
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Areg,28,0.46428571428571414,6.83275717533963
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Casp1,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Ccl2,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Cxcl12,28,0.03571428571428571,0.01741480676530413
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Fgf10,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Fgf7,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Gsdmd,28,0.17857142857142855,0.14249255863304522
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Hbegf,28,0.28571428571428564,1.3794795182397661
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Il1a,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Il1b,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Il1r1,28,0.10714285714285714,0.1450627922166458
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Il1r2,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Il1rap,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Il1rn,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Nlrp3,28,0.0,0.0
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Pycard,28,0.10714285714285714,0.1023925952713463
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Sigirr,28,0.14285714285714285,0.1825986876695767
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Tgfb1,28,0.10714285714285714,0.10400369285914071
GSM9057712,Control IgG,mixed_AT2_AT1_alveolar,Vegfa,28,0.49999999999999983,1.3811115849344482
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Areg,9,0.0,0.0
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Casp1,9,0.2222222222222222,0.1315958951499964
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Ccl2,9,0.2222222222222222,1.2476339833237111
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Cxcl12,9,0.1111111111111111,0.06098639393551298
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Fgf10,9,0.1111111111111111,0.22173440652786092
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Fgf7,9,0.5555555555555556,1.681433517615543
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Gsdmd,9,0.5555555555555556,1.1545222381474343
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Hbegf,9,0.0,0.0
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Il1a,9,0.0,0.0
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Il1b,9,1.0000000000000002,116.71765661769615
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Il1r1,9,0.1111111111111111,0.2826535515418751
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Il1r2,9,0.2222222222222222,0.6494986349901268
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Il1rap,9,0.1111111111111111,0.22173440652786092
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Il1rn,9,0.4444444444444444,1.34392611219419
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Nlrp3,9,0.3333333333333333,1.6119362968207807
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Pycard,9,0.2222222222222222,0.19258228908550937
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Sigirr,9,0.0,0.0
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Tgfb1,9,0.5555555555555556,3.33524935395799
GSM9057712,Control IgG,mixed_fibroblast_myeloid,Vegfa,9,0.4444444444444444,2.937135632450166
GSM9057712,Control IgG,mixed_lineage,Areg,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Casp1,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Ccl2,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Cxcl12,2,0.5,2.6771372479029094
GSM9057712,Control IgG,mixed_lineage,Fgf10,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Fgf7,2,0.5,1.2515644555694618
GSM9057712,Control IgG,mixed_lineage,Gsdmd,2,0.5,1.2515644555694618
GSM9057712,Control IgG,mixed_lineage,Hbegf,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Il1a,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Il1b,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Il1r1,2,0.5,0.8923790826343031
GSM9057712,Control IgG,mixed_lineage,Il1r2,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Il1rap,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Il1rn,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Nlrp3,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Pycard,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Sigirr,2,0.0,0.0
GSM9057712,Control IgG,mixed_lineage,Tgfb1,2,0.5,3.7546933667083855
GSM9057712,Control IgG,mixed_lineage,Vegfa,2,0.0,0.0
GSM9057712,Control IgG,mixed_myeloid_B,Areg,43,0.16279069767441862,0.5812939337198421
GSM9057712,Control IgG,mixed_myeloid_B,Casp1,43,0.3488372093023255,0.4741937726882045
GSM9057712,Control IgG,mixed_myeloid_B,Ccl2,43,0.30232558139534876,1.0761195057139328
GSM9057712,Control IgG,mixed_myeloid_B,Cxcl12,43,0.0,0.0
GSM9057712,Control IgG,mixed_myeloid_B,Fgf10,43,0.0,0.0
GSM9057712,Control IgG,mixed_myeloid_B,Fgf7,43,0.0,0.0
GSM9057712,Control IgG,mixed_myeloid_B,Gsdmd,43,0.5581395348837208,0.7282017318823987
GSM9057712,Control IgG,mixed_myeloid_B,Hbegf,43,0.046511627906976744,0.10644788618933516
GSM9057712,Control IgG,mixed_myeloid_B,Il1a,43,0.0,0.0
GSM9057712,Control IgG,mixed_myeloid_B,Il1b,43,0.8372093023255818,15.962811454928124
GSM9057712,Control IgG,mixed_myeloid_B,Il1r1,43,0.0,0.0
GSM9057712,Control IgG,mixed_myeloid_B,Il1r2,43,0.11627906976744186,0.13620064551380148
GSM9057712,Control IgG,mixed_myeloid_B,Il1rap,43,0.06976744186046512,0.05593744969153913
GSM9057712,Control IgG,mixed_myeloid_B,Il1rn,43,0.11627906976744186,0.11230516421687751
GSM9057712,Control IgG,mixed_myeloid_B,Nlrp3,43,0.5581395348837208,0.8146604948272798
GSM9057712,Control IgG,mixed_myeloid_B,Pycard,43,0.7674418604651165,1.2098376496469392
GSM9057712,Control IgG,mixed_myeloid_B,Sigirr,43,0.16279069767441862,0.12483694421993774
GSM9057712,Control IgG,mixed_myeloid_B,Tgfb1,43,0.9767441860465123,5.808322656072791
GSM9057712,Control IgG,mixed_myeloid_B,Vegfa,43,0.20930232558139533,0.4277940993104174
GSM9057712,Control IgG,mural_pericyte,Areg,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Casp1,5,0.2,0.3407735559720566
GSM9057712,Control IgG,mural_pericyte,Ccl2,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Cxcl12,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Fgf10,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Fgf7,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Gsdmd,5,0.2,0.3407735559720566
GSM9057712,Control IgG,mural_pericyte,Hbegf,5,0.4,1.4156267595858822
GSM9057712,Control IgG,mural_pericyte,Il1a,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Il1b,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Il1r1,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Il1r2,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Il1rap,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Il1rn,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Nlrp3,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Pycard,5,0.2,0.6815471119441132
GSM9057712,Control IgG,mural_pericyte,Sigirr,5,0.0,0.0
GSM9057712,Control IgG,mural_pericyte,Tgfb1,5,0.4,3.0696068134366508
GSM9057712,Control IgG,mural_pericyte,Vegfa,5,0.2,0.36703982382088457
GSM9057712,Control IgG,neuroendocrine_candidate,Areg,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Casp1,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Ccl2,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Cxcl12,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Fgf10,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Fgf7,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Gsdmd,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Hbegf,7,0.42857142857142855,0.8566009881603968
GSM9057712,Control IgG,neuroendocrine_candidate,Il1a,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Il1b,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Il1r1,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Il1r2,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Il1rap,7,0.14285714285714285,0.2678738849749538
GSM9057712,Control IgG,neuroendocrine_candidate,Il1rn,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Nlrp3,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Pycard,7,0.14285714285714285,0.15054232873928328
GSM9057712,Control IgG,neuroendocrine_candidate,Sigirr,7,0.0,0.0
GSM9057712,Control IgG,neuroendocrine_candidate,Tgfb1,7,0.2857142857142857,0.4397838041772918
GSM9057712,Control IgG,neuroendocrine_candidate,Vegfa,7,0.14285714285714285,0.34381983840467595
GSM9057712,Control IgG,neutrophil,Areg,697,0.0014347202295552368,0.03387769137084384
GSM9057712,Control IgG,neutrophil,Casp1,697,0.03156384505021521,0.22150551231280377
GSM9057712,Control IgG,neutrophil,Ccl2,697,0.0,0.0
GSM9057712,Control IgG,neutrophil,Cxcl12,697,0.0,0.0
GSM9057712,Control IgG,neutrophil,Fgf10,697,0.0,0.0
GSM9057712,Control IgG,neutrophil,Fgf7,697,0.0,0.0
GSM9057712,Control IgG,neutrophil,Gsdmd,697,0.07747489239598278,0.5555716933759453
GSM9057712,Control IgG,neutrophil,Hbegf,697,0.0028694404591104736,0.1488065731849361
GSM9057712,Control IgG,neutrophil,Il1a,697,0.004304160688665711,0.0512666498145002
GSM9057712,Control IgG,neutrophil,Il1b,697,1.0000000000000142,251.44609732986754
GSM9057712,Control IgG,neutrophil,Il1r1,697,0.0,0.0
GSM9057712,Control IgG,neutrophil,Il1r2,697,0.5451936872309955,8.406947782575719
GSM9057712,Control IgG,neutrophil,Il1rap,697,0.13486370157819225,1.2164854844955406
GSM9057712,Control IgG,neutrophil,Il1rn,697,0.36154949784792173,4.22096383241739
GSM9057712,Control IgG,neutrophil,Nlrp3,697,0.5451936872309955,8.158892838014976
GSM9057712,Control IgG,neutrophil,Pycard,697,0.015781922525107604,0.10180886785849955
GSM9057712,Control IgG,neutrophil,Sigirr,697,0.0014347202295552368,0.002868293141853732
GSM9057712,Control IgG,neutrophil,Tgfb1,697,0.20516499282639883,2.0051232421799643
GSM9057712,Control IgG,neutrophil,Vegfa,697,0.10473457675753227,1.1239538452527802
GSM9057712,Control IgG,pDC_candidate,Areg,20,0.2,0.35599016407140754
GSM9057712,Control IgG,pDC_candidate,Casp1,20,0.25,0.34836631115270655
GSM9057712,Control IgG,pDC_candidate,Ccl2,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Cxcl12,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Fgf10,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Fgf7,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Gsdmd,20,0.3,0.47779171822723615
GSM9057712,Control IgG,pDC_candidate,Hbegf,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Il1a,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Il1b,20,0.05,0.04872344572208147
GSM9057712,Control IgG,pDC_candidate,Il1r1,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Il1r2,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Il1rap,20,0.05,0.07784524365561264
GSM9057712,Control IgG,pDC_candidate,Il1rn,20,0.0,0.0
GSM9057712,Control IgG,pDC_candidate,Nlrp3,20,0.05,0.05767677932864229
GSM9057712,Control IgG,pDC_candidate,Pycard,20,0.7000000000000001,2.327568498487587
GSM9057712,Control IgG,pDC_candidate,Sigirr,20,0.05,0.07917656373713382
GSM9057712,Control IgG,pDC_candidate,Tgfb1,20,0.9500000000000003,5.099113810593285
GSM9057712,Control IgG,pDC_candidate,Vegfa,20,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Areg,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Casp1,15,0.2,0.20594071543893344
GSM9057712,Control IgG,plasma_cell,Ccl2,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Cxcl12,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Fgf10,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Fgf7,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Gsdmd,15,0.06666666666666667,0.031348945107997114
GSM9057712,Control IgG,plasma_cell,Hbegf,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Il1a,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Il1b,15,0.06666666666666667,0.0531632110579479
GSM9057712,Control IgG,plasma_cell,Il1r1,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Il1r2,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Il1rap,15,0.13333333333333333,0.25824879228813075
GSM9057712,Control IgG,plasma_cell,Il1rn,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Nlrp3,15,0.0,0.0
GSM9057712,Control IgG,plasma_cell,Pycard,15,0.5333333333333333,3.8104524720118045
GSM9057712,Control IgG,plasma_cell,Sigirr,15,0.13333333333333333,0.11755941386435383
GSM9057712,Control IgG,plasma_cell,Tgfb1,15,0.26666666666666666,0.09846389376108657
GSM9057712,Control IgG,plasma_cell,Vegfa,15,0.06666666666666667,0.09404683532399136
GSM9057712,Control IgG,secretory_airway,Areg,21,0.6190476190476191,11.739562290557858
GSM9057712,Control IgG,secretory_airway,Casp1,21,0.047619047619047616,0.02176074926611873
GSM9057712,Control IgG,secretory_airway,Ccl2,21,0.047619047619047616,0.02176074926611873
GSM9057712,Control IgG,secretory_airway,Cxcl12,21,0.0,0.0
GSM9057712,Control IgG,secretory_airway,Fgf10,21,0.0,0.0
GSM9057712,Control IgG,secretory_airway,Fgf7,21,0.0,0.0
GSM9057712,Control IgG,secretory_airway,Gsdmd,21,0.0,0.0
GSM9057712,Control IgG,secretory_airway,Hbegf,21,0.2857142857142857,0.9793329480519598
GSM9057712,Control IgG,secretory_airway,Il1a,21,0.0,0.0
GSM9057712,Control IgG,secretory_airway,Il1b,21,0.09523809523809523,1.4109098974317265
GSM9057712,Control IgG,secretory_airway,Il1r1,21,0.09523809523809523,0.10394302065103077
GSM9057712,Control IgG,secretory_airway,Il1r2,21,0.047619047619047616,0.02176074926611873
GSM9057712,Control IgG,secretory_airway,Il1rap,21,0.0,0.0
GSM9057712,Control IgG,secretory_airway,Il1rn,21,0.047619047619047616,0.02176074926611873
GSM9057712,Control IgG,secretory_airway,Nlrp3,21,0.047619047619047616,0.08704299706447492
GSM9057712,Control IgG,secretory_airway,Pycard,21,0.14285714285714285,0.16121560291098902
GSM9057712,Control IgG,secretory_airway,Sigirr,21,0.19047619047619047,0.2066862546869768
GSM9057712,Control IgG,secretory_airway,Tgfb1,21,0.047619047619047616,0.13056449559671238
GSM9057712,Control IgG,secretory_airway,Vegfa,21,0.09523809523809523,0.08507400736999893
GSM9057712,Control IgG,smooth_muscle,Areg,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Casp1,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Ccl2,23,0.043478260869565216,0.3799716921089379
GSM9057712,Control IgG,smooth_muscle,Cxcl12,23,0.30434782608695654,0.8314942286881583
GSM9057712,Control IgG,smooth_muscle,Fgf10,23,0.13043478260869565,0.47520127499419046
GSM9057712,Control IgG,smooth_muscle,Fgf7,23,0.13043478260869565,0.7836965433377969
GSM9057712,Control IgG,smooth_muscle,Gsdmd,23,0.043478260869565216,0.24101031524149233
GSM9057712,Control IgG,smooth_muscle,Hbegf,23,0.08695652173913043,0.14361941621310992
GSM9057712,Control IgG,smooth_muscle,Il1a,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Il1b,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Il1r1,23,0.30434782608695654,0.7415781374983443
GSM9057712,Control IgG,smooth_muscle,Il1r2,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Il1rap,23,0.08695652173913043,0.21926234300816239
GSM9057712,Control IgG,smooth_muscle,Il1rn,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Nlrp3,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Pycard,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Sigirr,23,0.0,0.0
GSM9057712,Control IgG,smooth_muscle,Tgfb1,23,0.13043478260869565,0.3368717250903285
GSM9057712,Control IgG,smooth_muscle,Vegfa,23,0.08695652173913043,0.32411096675060014
GSM9057712,Control IgG,vascular_endothelial,Areg,59,0.0,0.0
GSM9057712,Control IgG,vascular_endothelial,Casp1,59,0.03389830508474576,0.09374514312707262
GSM9057712,Control IgG,vascular_endothelial,Ccl2,59,0.01694915254237288,0.032774151682051396
GSM9057712,Control IgG,vascular_endothelial,Cxcl12,59,0.49152542372881375,6.596963170454333
GSM9057712,Control IgG,vascular_endothelial,Fgf10,59,0.01694915254237288,0.1086484137331595
GSM9057712,Control IgG,vascular_endothelial,Fgf7,59,0.0,0.0
GSM9057712,Control IgG,vascular_endothelial,Gsdmd,59,0.0847457627118644,0.25059215420066056
GSM9057712,Control IgG,vascular_endothelial,Hbegf,59,0.10169491525423728,0.5100080923678049
GSM9057712,Control IgG,vascular_endothelial,Il1a,59,0.0,0.0
GSM9057712,Control IgG,vascular_endothelial,Il1b,59,0.03389830508474576,0.1790651932015347
GSM9057712,Control IgG,vascular_endothelial,Il1r1,59,0.05084745762711865,0.2079282976895057
GSM9057712,Control IgG,vascular_endothelial,Il1r2,59,0.0,0.0
GSM9057712,Control IgG,vascular_endothelial,Il1rap,59,0.01694915254237288,0.04632181618576901
GSM9057712,Control IgG,vascular_endothelial,Il1rn,59,0.01694915254237288,0.016387075841025698
GSM9057712,Control IgG,vascular_endothelial,Nlrp3,59,0.01694915254237288,0.016387075841025698
GSM9057712,Control IgG,vascular_endothelial,Pycard,59,0.05084745762711865,0.24986168678701123
GSM9057712,Control IgG,vascular_endothelial,Sigirr,59,0.10169491525423728,0.599083625092699
GSM9057712,Control IgG,vascular_endothelial,Tgfb1,59,0.4067796610169493,2.8267690509611128
GSM9057712,Control IgG,vascular_endothelial,Vegfa,59,0.6440677966101693,7.152885655505953
GSM9057713,anti-IL-1β,APC_ambiguous,Areg,108,0.24999999999999983,1.0778285051533045
GSM9057713,anti-IL-1β,APC_ambiguous,Casp1,108,0.37962962962962926,0.39976981211086604
GSM9057713,anti-IL-1β,APC_ambiguous,Ccl2,108,0.18518518518518512,1.6255619252428979
GSM9057713,anti-IL-1β,APC_ambiguous,Cxcl12,108,0.009259259259259259,0.010339764666956179
GSM9057713,anti-IL-1β,APC_ambiguous,Fgf10,108,0.0,0.0
GSM9057713,anti-IL-1β,APC_ambiguous,Fgf7,108,0.009259259259259259,0.007625810623669295
GSM9057713,anti-IL-1β,APC_ambiguous,Gsdmd,108,0.444444444444444,0.550851499468249
GSM9057713,anti-IL-1β,APC_ambiguous,Hbegf,108,0.0,0.0
GSM9057713,anti-IL-1β,APC_ambiguous,Il1a,108,0.15740740740740738,0.5933944852304424
GSM9057713,anti-IL-1β,APC_ambiguous,Il1b,108,0.7129629629629634,21.531525702007162
GSM9057713,anti-IL-1β,APC_ambiguous,Il1r1,108,0.07407407407407407,0.07647593033186907
GSM9057713,anti-IL-1β,APC_ambiguous,Il1r2,108,0.24999999999999983,0.548838162609603
GSM9057713,anti-IL-1β,APC_ambiguous,Il1rap,108,0.06481481481481481,0.04774274705745333
GSM9057713,anti-IL-1β,APC_ambiguous,Il1rn,108,0.06481481481481481,0.2032003014574479
GSM9057713,anti-IL-1β,APC_ambiguous,Nlrp3,108,0.4537037037037032,0.9404470418104378
GSM9057713,anti-IL-1β,APC_ambiguous,Pycard,108,0.6296296296296297,1.3568570102773827
GSM9057713,anti-IL-1β,APC_ambiguous,Sigirr,108,0.23148148148148134,0.23937147484756896
GSM9057713,anti-IL-1β,APC_ambiguous,Tgfb1,108,0.8888888888888901,3.3605479296846474
GSM9057713,anti-IL-1β,APC_ambiguous,Vegfa,108,0.12037037037037036,0.2025704481458193
GSM9057713,anti-IL-1β,AT1_like,Areg,118,0.01694915254237288,0.034053305736142035
GSM9057713,anti-IL-1β,AT1_like,Casp1,118,0.0,0.0
GSM9057713,anti-IL-1β,AT1_like,Ccl2,118,0.0,0.0
GSM9057713,anti-IL-1β,AT1_like,Cxcl12,118,0.0,0.0
GSM9057713,anti-IL-1β,AT1_like,Fgf10,118,0.00847457627118644,0.022455157051368416
GSM9057713,anti-IL-1β,AT1_like,Fgf7,118,0.0,0.0
GSM9057713,anti-IL-1β,AT1_like,Gsdmd,118,0.1186440677966102,0.24054992561831282
GSM9057713,anti-IL-1β,AT1_like,Hbegf,118,0.7118644067796599,4.506785204858083
GSM9057713,anti-IL-1β,AT1_like,Il1a,118,0.0,0.0
GSM9057713,anti-IL-1β,AT1_like,Il1b,118,0.03389830508474576,1.1665585603740947
GSM9057713,anti-IL-1β,AT1_like,Il1r1,118,0.14406779661016952,0.4080121229121206
GSM9057713,anti-IL-1β,AT1_like,Il1r2,118,0.00847457627118644,0.025564332643096353
GSM9057713,anti-IL-1β,AT1_like,Il1rap,118,0.0423728813559322,0.054521726329490365
GSM9057713,anti-IL-1β,AT1_like,Il1rn,118,0.00847457627118644,0.012782166321548176
GSM9057713,anti-IL-1β,AT1_like,Nlrp3,118,0.01694915254237288,0.06500321713816788
GSM9057713,anti-IL-1β,AT1_like,Pycard,118,0.07627118644067797,0.14089684572106034
GSM9057713,anti-IL-1β,AT1_like,Sigirr,118,0.1186440677966102,0.3051868813076534
GSM9057713,anti-IL-1β,AT1_like,Tgfb1,118,0.1949152542372882,0.5787719281299012
GSM9057713,anti-IL-1β,AT1_like,Vegfa,118,0.9915254237288117,47.82201690037341
GSM9057713,anti-IL-1β,B_cell,Areg,454,0.0,0.0
GSM9057713,anti-IL-1β,B_cell,Casp1,454,0.11013215859030848,0.3906403734978414
GSM9057713,anti-IL-1β,B_cell,Ccl2,454,0.0022026431718061676,0.007645411911857576
GSM9057713,anti-IL-1β,B_cell,Cxcl12,454,0.004405286343612335,0.02370736842304806
GSM9057713,anti-IL-1β,B_cell,Fgf10,454,0.0,0.0
GSM9057713,anti-IL-1β,B_cell,Fgf7,454,0.004405286343612335,0.01196242974403612
GSM9057713,anti-IL-1β,B_cell,Gsdmd,454,0.12775330396475781,0.4383237955115701
GSM9057713,anti-IL-1β,B_cell,Hbegf,454,0.0,0.0
GSM9057713,anti-IL-1β,B_cell,Il1a,454,0.0,0.0
GSM9057713,anti-IL-1β,B_cell,Il1b,454,0.03524229074889868,0.18431643174046747
