donor,disease,label,gene,cells,detected_cells,detection_fraction,count_sum,full_library_sum,mean_normalized_10000,cohort
021I,IPF,cMonocyte,IL1RAP,145,87,0.6,224,641535,3.5522128946082585,GSE136831
021I,IPF,cMonocyte,IL1RN,145,11,0.0758620689655172,15,641535,0.2795920506644039,GSE136831
021I,IPF,cMonocyte,NLRP3,145,88,0.6068965517241379,232,641535,3.7506267269107454,GSE136831
021I,IPF,cMonocyte,PYCARD,145,40,0.2758620689655172,55,641535,0.8540124233973749,GSE136831
021I,IPF,cMonocyte,SIGIRR,145,13,0.0896551724137931,13,641535,0.1893885208586478,GSE136831
021I,IPF,ncMonocyte,CASP1,125,25,0.2,29,632133,0.4993158908518963,GSE136831
021I,IPF,ncMonocyte,GSDMD,125,18,0.144,20,632133,0.3368597641240849,GSE136831
021I,IPF,ncMonocyte,IL1A,125,0,0.0,0,632133,0.0,GSE136831
021I,IPF,ncMonocyte,IL1B,125,21,0.168,50,632133,0.7283488950846919,GSE136831
021I,IPF,ncMonocyte,IL1R1,125,8,0.064,9,632133,0.1429043467310362,GSE136831
021I,IPF,ncMonocyte,IL1R2,125,26,0.208,105,632133,1.773900232714298,GSE136831
021I,IPF,ncMonocyte,IL1RAP,125,45,0.36,92,632133,1.2964678750160998,GSE136831
021I,IPF,ncMonocyte,IL1RN,125,19,0.152,23,632133,0.4816630389165816,GSE136831
021I,IPF,ncMonocyte,NLRP3,125,66,0.528,140,632133,2.385595500934796,GSE136831
021I,IPF,ncMonocyte,PYCARD,125,47,0.376,62,632133,1.0151082699489806,GSE136831
021I,IPF,ncMonocyte,SIGIRR,125,13,0.104,15,632133,0.2542854681670078,GSE136831
022I,IPF,ATII,CASP1,53,3,0.0566037735849056,3,390229,0.0479005702628384,GSE136831
022I,IPF,ATII,GSDMD,53,2,0.0377358490566037,2,390229,0.023280779361258,GSE136831
022I,IPF,ATII,IL1A,53,2,0.0377358490566037,2,390229,0.0528777871132124,GSE136831
022I,IPF,ATII,IL1B,53,0,0.0,0,390229,0.0,GSE136831
022I,IPF,ATII,IL1R1,53,23,0.4339622641509434,82,390229,1.6146526902870009,GSE136831
022I,IPF,ATII,IL1R2,53,1,0.0188679245283018,1,390229,0.0090083191827652,GSE136831
022I,IPF,ATII,IL1RAP,53,11,0.2075471698113207,16,390229,0.5504532770137708,GSE136831
022I,IPF,ATII,IL1RN,53,1,0.0188679245283018,1,390229,0.0071681196445186,GSE136831
022I,IPF,ATII,NLRP3,53,1,0.0188679245283018,1,390229,0.0071681196445186,GSE136831
022I,IPF,ATII,PYCARD,53,4,0.0754716981132075,4,390229,0.1280064198862106,GSE136831
022I,IPF,ATII,SIGIRR,53,5,0.0943396226415094,5,390229,0.1377175055301548,GSE136831
022I,IPF,B,CASP1,107,4,0.0373831775700934,4,326169,0.1053502491216508,GSE136831
022I,IPF,B,GSDMD,107,5,0.0467289719626168,5,326169,0.1514264611132806,GSE136831
022I,IPF,B,IL1A,107,2,0.0186915887850467,2,326169,0.1154835064645094,GSE136831
022I,IPF,B,IL1B,107,1,0.0093457943925233,1,326169,0.0770469447034077,GSE136831
022I,IPF,B,IL1R1,107,2,0.0186915887850467,2,326169,0.0611291753104024,GSE136831
022I,IPF,B,IL1R2,107,2,0.0186915887850467,2,326169,0.0660951069228218,GSE136831
022I,IPF,B,IL1RAP,107,9,0.0841121495327102,10,326169,0.2786779329884213,GSE136831
022I,IPF,B,IL1RN,107,4,0.0373831775700934,4,326169,0.1038791714690427,GSE136831
022I,IPF,B,NLRP3,107,2,0.0186915887850467,3,326169,0.094281156558714,GSE136831
022I,IPF,B,PYCARD,107,11,0.102803738317757,13,326169,0.3122126851871182,GSE136831
022I,IPF,B,SIGIRR,107,6,0.0560747663551401,7,326169,0.210802851189941,GSE136831
022I,IPF,Basal,CASP1,93,8,0.086021505376344,11,795014,0.1836441402673112,GSE136831
022I,IPF,Basal,GSDMD,93,9,0.0967741935483871,16,795014,0.100328276754325,GSE136831
022I,IPF,Basal,IL1A,93,2,0.021505376344086,2,795014,0.0103181145870122,GSE136831
022I,IPF,Basal,IL1B,93,2,0.021505376344086,2,795014,0.0168682413974672,GSE136831
022I,IPF,Basal,IL1R1,93,45,0.4838709677419355,171,795014,3.2479242597961457,GSE136831
