cohort,view,resource,family,ligand,receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_IPF,difference_IPF_minus_control,ligand_component_difference,receptor_component_difference,loo_min,loo_max,inference
GSE136831,broad,consensus,exploratory,CXCL12,ITGA4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,1.2587359747574958,1.5723594521406348,0.945112497374355,1.0976201474559364,1.4023456880545901,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,ACKR3,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.3924965130555238,1.5723594521406348,-0.7873664260295898,0.037652235419058044,0.590831196633685,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,AVPR1A,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.5489091470465977,1.5723594521406348,-0.4745411580474421,0.284927257655365,0.9570363928337222,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,CXCR3,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.8770606311173559,1.5723594521406348,0.18176181009407388,0.6098988088030468,1.1086166989986934,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,CCR4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,1.015106477531543,1.5723594521406348,0.4578535029224482,0.8244819770585015,1.1265255527687412,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,1.0853851434089128,1.5723594521406348,0.5984108346771881,0.7960033840560348,1.2821491852233597,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,GRM7,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,1.0173944514856577,1.5723594521406348,0.46242945083067655,0.8785759770312236,1.1772964623317033,descriptive_no_p_value
GSE136831,broad,consensus,core,HBEGF,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.09910230203669457,-0.0612969852015528,0.2595015892749424,-0.12001308604821048,0.242215792518798,descriptive_no_p_value
GSE136831,broad,consensus,core,HBEGF,ERBB2_ERBB4,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.13276355455338873,-0.0612969852015528,0.3268240943083298,-0.07513141602595219,0.27567540875121654,descriptive_no_p_value
GSE136831,broad,consensus,core,HBEGF,CD44,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.14220733729920543,-0.0612969852015528,-0.22311768939685805,-0.222239707783209,-0.03296266153769789,descriptive_no_p_value
GSE136831,broad,consensus,core,HBEGF,PRLR,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.40223537741280957,-0.0612969852015528,0.8657677400271742,0.20597216834044207,0.5907711979474439,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.2221056968088866,0.38875051725084653,0.05546087636692776,0.013054839015898878,0.4113704190262184,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,DPP4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,1.078353294636309,1.5723594521406348,0.584347137131982,0.7804576294270289,1.5501554309528607,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,ENG,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.24229694113296407,-0.1617601381431042,-0.32283374412282484,-0.40997184384246044,-0.13258282078433314,descriptive_no_p_value
GSE136831,broad,consensus,core,HBEGF,CD9,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.32389219479473486,-0.0612969852015528,0.7090813747910225,0.15995168753669997,0.4776819457603123,descriptive_no_p_value
GSE136831,broad,consensus,core,HBEGF,CD82,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.3596517571856426,-0.0612969852015528,0.780600499572838,0.22957462703583076,0.5518792582895209,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,CAV1,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.45412951158736625,-0.1617601381431042,1.0700191613178376,0.06741061395745795,0.8007801345710863,descriptive_no_p_value
GSE136831,broad,consensus,exploratory,CXCL12,SDC4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.6569253571095324,1.5723594521406348,-0.2585087379215709,0.41634915683866947,0.8575411390606922,descriptive_no_p_value
GSE136831,broad,consensus,core,TGFB1,LPP,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.11600049719121053,-0.1617601381431042,0.3937611325255226,0.04834754634664762,0.1808477012231524,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,IL1B,IL1R2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.4685273709229545,-0.5632290225319334,-0.373825719313976,-0.7839152480093965,-0.1435970837727254,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,AREG,EGFR,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.5443493735068508,-0.43735248418665584,-0.6513462628270439,-0.617220071088675,-0.40053454808615996,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,HBEGF,EGFR,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.3563216240143001,-0.0612969852015528,-0.6513462628270439,-0.4854365955714446,-0.24494276974383933,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,HBEGF,ERBB4,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.42731300721372634,-0.0612969852015528,0.9159229996290064,0.3518688824249345,0.5568763134283579,descriptive_no_p_value
GSE136831,broad,cellchatdb,exploratory,CXCL12,ACKR3,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.3924965130555238,1.5723594521406348,-0.7873664260295898,0.037652235419058044,0.590831196633685,descriptive_no_p_value
GSE136831,broad,cellchatdb,exploratory,CCL2,CCR2,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.5294014767447317,0.38875051725084653,0.6700524362386173,0.30844780547768735,0.68763174176501,descriptive_no_p_value
GSE136831,broad,cellchatdb,exploratory,CXCL12,CXCR4,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,1.0853851434089128,1.5723594521406348,0.5984108346771881,0.7960033840560348,1.2821491852233597,descriptive_no_p_value
GSE136831,broad,cellchatdb,exploratory,CCL2,ACKR1,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.7930615876354681,0.38875051725084653,1.1973726580200899,0.48624719789712323,1.1003538001746564,descriptive_no_p_value
GSE136831,broad,cellchatdb,exploratory,CCL2,ACKR2,fibroblasts,__broad__,macrophages,__broad__,100,2.0,4,11,0.2221056968088866,0.38875051725084653,0.05546087636692776,0.013054839015898878,0.4113704190262184,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,IL1A,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.1237431139887688,-0.3586988674531626,0.6061850954306998,0.014474668395322965,0.26042271347370693,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,IL1B,IL1R1_IL1RAP,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.021478036449383175,-0.5632290225319334,0.6061850954306998,-0.20377180872273115,0.12394335303612891,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,TGFB1,TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.22441665900030205,-0.1617601381431042,-0.28707317985749814,-0.36638193300342614,-0.14261954993274806,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,IL1A,IL1R2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.3662622933835693,-0.3586988674531626,-0.373825719313976,-0.44216781080968914,-0.22342603292182517,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,TGFB1,ACVR1B_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.09513652473049916,-0.1617601381431042,-0.028512911317895018,-0.23918578996564488,-0.02034907473901626,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,TGFB1,ACVR1C_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.5118924945603203,-0.1617601381431042,1.1855451272637425,0.3824139490100107,0.6186145834838617,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.41713239153853543,-0.1617601381431042,0.9960249212201733,0.3185634912620827,0.4913176102860719,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,AREG,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,-0.08892544745585695,-0.43735248418665584,0.2595015892749424,-0.16731009916310402,0.03026844954841046,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,HBEGF,EGFR_ERBB2,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.09910230203669457,-0.0612969852015528,0.2595015892749424,-0.12001308604821048,0.242215792518798,descriptive_no_p_value
GSE136831,broad,cellchatdb,core,HBEGF,ERBB2_ERBB4,macrophages,__broad__,fibroblasts,__broad__,100,2.0,4,11,0.13276355455338873,-0.0612969852015528,0.3268240943083298,-0.07513141602595219,0.27567540875121654,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.17091762968820667,-0.13995115250937573,-0.20188410686703717,-0.3054659951291212,0.00023778505607108258,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGAV_ITGB6,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.09056303259753307,-0.24287865021123345,0.06175258501616687,-0.2025315007588704,-0.008870212929398491,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.028908623706710657,-0.13995115250937573,0.19776839992279438,-0.11141972267103828,0.19049627631532928,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1B_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.03922610760851519,-0.24287865021123345,0.3213308654282674,-0.07852234148965653,0.11135116514099241,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.04946381379141851,-0.13995115250937573,0.041023524926537824,-0.2925521617150899,0.09917182100253008,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,TGFBR1_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.07841782480182502,-0.24287865021123345,0.08604300060758341,-0.2546234749289322,0.03861478560747589,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.371234457359491,-0.13995115250937573,0.882420067228356,0.2516605764433697,0.5304762944568697,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1_TGFBR1_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.08781837403119486,-0.24287865021123345,0.41851539827362316,-0.129584367515843,0.37426525973946667,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.38634047481335454,-0.13995115250937573,0.9126321021360839,0.2516605764433697,0.5493588162742,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.08781837403119486,-0.24287865021123345,0.41851539827362316,-0.129584367515843,0.37426525973946667,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.48727285224915207,-0.13995115250937573,1.1144968570076772,0.3243462606283316,0.6411131976026541,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVR1C_TGFBR2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.6766064852969604,-0.24287865021123345,1.5960916208051539,0.5550913717568884,0.7857509520100425,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,EGFR,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.02673584110904681,-0.13995115250937573,0.08647947029127856,-0.10419466199561267,0.04384577899096165,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,EGFR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.03179455651708718,-0.24287865021123345,0.30646776324540603,-0.014260570288120888,0.09147694866549116,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB3,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.08542267607128196,-0.13995115250937573,0.3107965046519383,-0.11438818222325509,0.23993684262357373,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB3,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.36967194251168944,-0.24287865021123345,-0.49646523481214677,-0.4384703167707844,-0.29851184828195976,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB1,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.17961673542489187,-0.13995115250937573,0.49918462335916036,0.0038826734489694203,0.28882951080245434,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB1,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.07859520487903815,-0.24287865021123345,0.08568824045315715,-0.195321458467677,0.01838086840817965,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB5,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.04298742371740083,-0.13995115250937573,0.2259259999441765,-0.19738701419606208,0.25926491343432545,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB5,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.00903511447178218,-0.24287865021123345,0.22480842126766998,-0.18252685458868,0.11777978016900015,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB8,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.02656419015324918,-0.13995115250937573,0.0868227722028756,-0.22356884556618795,0.1652598053449319,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ITGB8,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.07105638146941917,-0.24287865021123345,0.38499141315007,-0.2154108690196619,0.32976307476416533,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,SDC2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.24436407414709027,-0.13995115250937573,0.6286793008035554,0.07427260768051891,0.3869587938291703,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,SDC2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.04341788081047504,-0.24287865021123345,0.15604288859028426,-0.1466266494804822,0.1217567361511831,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVRL1,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.090356516299825,-0.13995115250937573,0.3206641851090275,-0.06297901005485063,0.33302092830348506,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,ACVRL1,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.31694280570321887,-0.24287865021123345,0.8767642616176676,0.13256852317373546,0.5821871149864553,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,CXCR4,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.640469357330586,-0.13995115250937573,1.420889867170549,0.2563163017406014,0.9681399580147145,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,CXCR4,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.6279139968151783,-0.24287865021123345,1.4987066438415901,0.31064363902175796,0.9781644947788832,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,TGFBR3,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.48755447493017456,-0.13995115250937573,-0.8351577973509787,-0.6522975380430562,-0.3926300359972039,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,TGFBR3,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.531356343955748,-0.24287865021123345,-0.8198340377002626,-0.6745617409796338,-0.4138520077431984,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,VASN,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.15492735475093244,-0.13995115250937573,-0.16990355699248916,-0.3618750725804336,-0.04248684070304698,descriptive_no_p_value
GSE136831,subtype,consensus,core,TGFB1,VASN,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.17049223585876128,-0.24287865021123345,-0.09810582150628999,-0.3548600564086861,-0.009102334280579605,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.9448625701424631,0.6654732684711595,1.2242518718137676,0.6606331876950353,1.3215879863541549,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R1_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,1.0328004114068463,0.8539349828083003,1.2116658400053932,0.8922634727900061,1.2585788509967317,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.25042593597540597,0.6654732684711595,-0.1646213965203489,-0.2350126812822797,0.9422035740164549,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1A,IL1R2_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.38942351821176935,0.8539349828083003,-0.07508794638476068,0.13894350586292337,0.6153343257809865,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,0.2744593574650569,-0.6753331568836547,1.2242518718137676,0.0499741924143251,0.6180990351761873,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R1_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.8357129172456359,0.45975999448587945,1.2116658400053932,0.5969975916423458,1.2689029183183465,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.41997727670200113,-0.6753331568836547,-0.1646213965203489,-0.8456716765629899,0.23871462283848732,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.19233602405055983,0.45975999448587945,-0.07508794638476068,-0.16022228857183052,0.4243167903130125,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.143986839182364,-0.6753331568836547,0.3873594785189266,-0.5402932596297765,0.29935267521962716,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,0.34748099122227005,0.45975999448587945,0.23520198795866054,0.18088708432479983,0.6088497368982999,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophage,fibroblasts,Fibroblast,100,2.0,3,5,-0.5786218013051423,-0.6753331568836547,-0.48191044572663166,-0.9490909725176273,-0.22148979134223534,descriptive_no_p_value
GSE136831,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophage_Alveolar,fibroblasts,Fibroblast,100,2.0,3,3,-0.11313175537783238,0.45975999448587945,-0.6860235052415433,-0.2941140985954753,0.17407423953312495,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Fibroblast,macrophages,Macrophage,100,2.0,3,5,0.5095648180421026,0.20909449651612455,0.8100351395680816,0.3408410837898659,0.7675204815441177,descriptive_no_p_value
GSE136831,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Fibroblast,macrophages,Macrophage_Alveolar,100,2.0,3,3,0.5620826676537316,0.983853362204087,0.14031197310337618,0.2801318726472113,0.8543738341040088,descriptive_no_p_value
