cohort,view,resource,family,ligand,receptor,source,source_label,target,target_label,cell_floor,prior_count,n_control,n_IPF,status,missing_genes
GSE135893,subtype,consensus,core,IL1B,IL1R1_IL1RAP,AT2,AT2,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R1_IL1RAP,AT2,AT2,fibroblasts,Myofibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R1_IL1RAP,AT2,AT2,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Proliferating Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Proliferating Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Proliferating Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Macrophages,AT2,AT2,100,0.5,5,5,eligible_descriptive,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,macrophages,Proliferating Macrophages,AT2,AT2,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,AT2,AT2,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,AT2,AT2,fibroblasts,Myofibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,IL1R2_IL1RAP,AT2,AT2,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Proliferating Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Proliferating Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Proliferating Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Macrophages,AT2,AT2,100,0.5,5,5,eligible_descriptive,
GSE135893,subtype,consensus,core,IL1B,ADRB2,macrophages,Proliferating Macrophages,AT2,AT2,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,AT2,AT2,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,AT2,AT2,fibroblasts,Myofibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,ADRB2,AT2,AT2,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Proliferating Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Proliferating Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Proliferating Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Macrophages,AT2,AT2,100,0.5,5,5,eligible_descriptive,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,macrophages,Proliferating Macrophages,AT2,AT2,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,AT2,AT2,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,AT2,AT2,fibroblasts,Myofibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,IL1B,SIGIRR,AT2,AT2,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR1,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR2,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR10,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR3,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR4,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,CCR5,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR1,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CCL2,ACKR4,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Proliferating Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Proliferating Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,macrophages,Proliferating Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,AT2,AT2,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,AT2,AT2,fibroblasts,Myofibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,EGFR_ERBB2,AT2,AT2,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,macrophages,Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,macrophages,Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,macrophages,Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,macrophages,Proliferating Macrophages,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,macrophages,Proliferating Macrophages,fibroblasts,Myofibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,macrophages,Proliferating Macrophages,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,AT2,AT2,fibroblasts,Fibroblasts,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,AT2,AT2,fibroblasts,Myofibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,core,AREG,ERBB3,AT2,AT2,fibroblasts,PLIN2+ Fibroblasts,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,NRP1,fibroblasts,Fibroblasts,AT2,AT2,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,NRP1,fibroblasts,Myofibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,NRP1,fibroblasts,PLIN2+ Fibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR1,fibroblasts,Fibroblasts,AT2,AT2,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR1,fibroblasts,Myofibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR1,fibroblasts,PLIN2+ Fibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR2,fibroblasts,Fibroblasts,AT2,AT2,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR2,fibroblasts,Myofibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR2,fibroblasts,PLIN2+ Fibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR4,fibroblasts,Fibroblasts,AT2,AT2,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR4,fibroblasts,Myofibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR4,fibroblasts,PLIN2+ Fibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR3,fibroblasts,Fibroblasts,AT2,AT2,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR3,fibroblasts,Myofibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,FGF7,FGFR3,fibroblasts,PLIN2+ Fibroblasts,AT2,AT2,100,0.5,0,1,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,CD4,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB3,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGB1,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Fibroblasts,macrophages,Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Myofibroblasts,macrophages,Macrophages,100,0.5,0,3,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,Myofibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,PLIN2+ Fibroblasts,macrophages,Macrophages,100,0.5,0,2,insufficient_same_donor_coverage,
GSE135893,subtype,consensus,exploratory,CXCL12,ITGAV,fibroblasts,PLIN2+ Fibroblasts,macrophages,Proliferating Macrophages,100,0.5,0,0,insufficient_same_donor_coverage,
