gene,t,pval,pval_adj,mean_logCPM_homeostasis,mean_logCPM_H1N1,log2FC_H1N1_vs_homeostasis
Gm4890,-5.652343194626633,9.448955183710264e-06,0.0012067665620338537,0.7147313056568467,0.9152387975363889,0.2005074918795422
Gm53038,-5.686285997633065,1.0180641984225426e-05,0.0012944346928209821,0.0,0.043587113247590015,0.043587113247590015
Gm12268,-5.6797702919553075,1.0338740893093414e-05,0.0013031934626688258,0.0,0.026804733543183502,0.026804733543183502
Gm5530,-5.679692803893303,1.0340636046763963e-05,0.0013031934626688258,0.0,0.02964997409846284,0.02964997409846284
Mt1,-9.418354575723951,1.045282768454866e-05,0.0013063076438667909,5.400597274851403,6.308609899303019,0.908012624451616
Gm19522,-5.770069081691075,1.0456671226422507e-05,0.0013063076438667909,0.3914717657256438,0.5910481986250966,0.19957643289945282
Gm42555,-5.682966645819551,1.0518844648758083e-05,0.0013083613378768314,0.047105797607319616,0.10344677609351952,0.0563409784861999
Ifng,-6.258977464618593,1.0774721856392957e-05,0.0013343863327605614,0.3550533946907115,1.0709149385403223,0.7158615438496108
Serpinb5,-5.6125062707887485,1.1214839512422353e-05,0.0013829057274628391,0.012677644838480703,0.6461903213439387,0.6335126765054581
Gm13842,-5.576446168851171,1.131684081434932e-05,0.0013838236692945323,0.023831350448171862,0.06699524179316765,0.04316389134499579
Gm13301.1,-5.64150401933941,1.1319027496326921e-05,0.0013838236692945323,0.0,0.05173128460693659,0.05173128460693659
Gm47870,-5.635595242048439,1.1478615411346579e-05,0.0013973626795225655,0.0,0.02632384301482432,0.02632384301482432
Gm37772,5.999647020671443,1.1591058374183936e-05,0.001405072025290907,0.23406507000439758,0.1495748716270586,-0.08449019837733898
Akt3,-6.1819082349947605,1.2239671740036003e-05,0.0014774368318099154,3.30427676050953,3.478149315662395,0.17387255515286526
Kcnab3os,-5.591575478796927,1.2741900928488805e-05,0.001517882373305066,0.0,0.04104596194332469,0.04104596194332469
1810073O08Rik,-5.526734699812405,1.2758850739079119e-05,0.001517882373305066,0.08030293870359564,0.23722282758988414,0.1569198888862885
Gm20449,-5.590403918559905,1.2777390197406697e-05,0.001517882373305066,0.0,0.02813347702008093,0.02813347702008093
A630091E08Rik,-5.590088224065748,1.2786970496592594e-05,0.001517882373305066,0.0,0.02814259802132165,0.02814259802132165
Gm16485,5.5213136547165735,1.2924890664908061e-05,0.0015279143476929333,1.266525951402911,0.9257094855014075,-0.3408164659015035
Gm42686,-5.579425933947777,1.3114862659031753e-05,0.0015439917323028,0.0,0.04539672216842205,0.04539672216842205
Gm43947,-5.5360641425756425,1.3200658667887407e-05,0.001547723127749684,0.8429055123453859,1.1818834522175592,0.3389779398721733
Nfatc2,5.589758407472222,1.352050034289059e-05,0.001572877921277979,1.6223119037093139,1.3159350871544928,-0.3063768165548211
Smad9,5.503383345262687,1.352516668884168e-05,0.001572877921277979,1.9052428771458523,1.5642826477133316,-0.3409602294325207
4930554I06Rik,-5.562729550943459,1.3645588755531917e-05,0.0015804575025030652,0.0,0.07337045241692759,0.07337045241692759
Rhbdl1,-5.560118243871151,1.3730547396330165e-05,0.0015838850802992472,0.0,0.024036112899883118,0.024036112899883118
Gm10499,-5.495311075272563,1.4202651643570988e-05,0.001631764892446903,0.13512018745425367,0.31423118674409045,0.1791109992898368
Gm32816,-5.538528205268984,1.4453907792628009e-05,0.0016488338160777405,0.0,0.030156224470345213,0.030156224470345213
Gm42427,-5.799314495876614,1.4466487969641809e-05,0.0016488338160777405,0.11383454571200527,0.22164011545587503,0.10780556974386976
Mif-ps8,-5.5305251961274875,1.4731783316400594e-05,0.0016724081631570961,0.0,0.03218871797616162,0.03218871797616162
Gm42878,6.021248296686779,1.4829057874887338e-05,0.0016767971845248102,0.4076582846050183,0.25687802847211133,-0.15078025613290696
Uba52,-7.235371994090163,1.5100516989628814e-05,0.0017007700395248074,4.733467440212649,5.706831926183098,0.9733644859704498
Gm42883,6.1281751449783854,1.529955323648416e-05,0.0017152282592345193,0.29928980195097876,0.18637399912023406,-0.1129158028307447
Slc43a2,5.478502088030922,1.5379361006600247e-05,0.0017152282592345193,3.5291777107471245,3.2797208931372235,-0.24945681760990102
Ftl1-ps2,-5.51165290624519,1.540875498543315e-05,0.0017152282592345193,0.0,0.05210942921615618,0.05210942921615618
Gm16549,-5.504647039951953,1.5668037875768778e-05,0.0017373303393410588,0.0,0.028861548764717398,0.028861548764717398
Gm48111,-5.4605053123176654,1.5967253643282912e-05,0.0017584825531334531,0.023831350448171862,0.09090022123145886,0.067068870783287
Rps24-ps3,8.02921548986253,1.5981734613209515e-05,0.0017584825531334531,4.7119621528024265,1.5297969462546948,-3.1821652065477317
Gm4017,-5.4896470847537655,1.62381876909379e-05,0.0017798546875952162,0.0,0.565555890832007,0.565555890832007
Syt10,6.100763624664213,1.6612501127176017e-05,0.0018139329475047768,0.35151311067390234,0.19823515506578127,-0.15327795560812107
Gm34589,5.714796641873907,1.7082748860104593e-05,0.00185025188131667,0.5692699396547128,0.3750764395047445,-0.19419350014996833
Aqp4,-5.4057409398485685,1.7147130780894117e-05,0.00185025188131667,0.8988662067629181,1.937663060354389,1.038796853591471
Alkbh3os1,-5.466172437821392,1.7173092498498705e-05,0.00185025188131667,0.0,0.030371386611392444,0.030371386611392444
Gm10718,6.483260778718009,1.7224265133257152e-05,0.00185025188131667,0.2981123050219424,0.1574164135788167,-0.14069589144312572
Grpr,-5.463850233147669,1.7268500150711372e-05,0.00185025188131667,0.0,0.05287137626107211,0.05287137626107211
Zdhhc19,7.017034220066334,1.7594907646807053e-05,0.00187819073865618,0.10232433642018603,0.038195967670714884,-0.06412836874947114
Gm45201,-5.4525059315475985,1.7742377925107998e-05,0.0018868919988159465,0.0,0.028638789526620852,0.028638789526620852
Gm7902,-5.446613617044539,1.7993704177195696e-05,0.0018927876634262622,0.0,0.024412148961782315,0.024412148961782315
Itgb8,-5.386140547251103,1.8007167869228615e-05,0.0018927876634262622,1.8481547495473696,2.144305576348017,0.2961508268006474
Gm26850,-5.385236378697355,1.80787549617394e-05,0.0018927876634262622,0.023831350448171862,0.06612605593315482,0.04229470548498296
Gm43128,6.69093505754128,1.8159064003742407e-05,0.0018927876634262622,0.35151311067390234,0.20191468553555672,-0.14959842513834562
Gm26592,-6.0255957012086165,1.8167409223750603e-05,0.0018927876634262622,0.011153705609691157,0.169620204128339,0.15846649851864786
Casp4,-5.4030163010926495,1.8203031072415005e-05,0.0018927876634262622,3.263414262961027,3.663180978862332,0.39976671590130497
Cacng4,5.398610085925069,1.8309400004659814e-05,0.0018927876634262622,0.24417835304135743,0.14892058395228683,-0.0952577690890706
Gm7180,-5.612316652694889,1.836409811519756e-05,0.0018927876634262622,0.14335324247052844,0.49692882139115474,0.3535755789206263
Gm5711,-5.437415539191944,1.8393280566013034e-05,0.0018927876634262622,0.0,0.038431676492768074,0.038431676492768074
4930455M05Rik,-5.434259976950788,1.853242861977526e-05,0.001900271390518031,0.0,0.035412362033668335,0.035412362033668335
Gm47266,-5.3716075238455145,1.8745738233923557e-05,0.0019122967569971318,0.023831350448171862,0.059780536138838214,0.03594918569066635
Gm17733,-5.428607393104931,1.8784363894088214e-05,0.0019122967569971318,0.0,0.054509508743665336,0.054509508743665336
Gm13857,-5.427142033291167,1.8850240683486827e-05,0.0019122967569971318,0.0,0.05129633072392119,0.05129633072392119
Gm44091,-5.675310478118648,1.8953839137987533e-05,0.0019160121203517573,0.15596078754899972,0.2973894000324431,0.14142861248344335
Gm6420,-5.419371156090164,1.9203529754038944e-05,0.0019344175324068525,0.0,0.0333513771288482,0.0333513771288482
Btnl10,-5.415844325677425,1.9366081680592385e-05,0.0019407150709221626,0.0,0.02625100923526179,0.02625100923526179
Gm10819,-5.4150750328393595,1.940172365365417e-05,0.0019407150709221626,0.0,0.03834105627175541,0.03834105627175541
1700026J14Rik,-5.408181413415479,1.9724098083967004e-05,0.0019647762077528034,0.0,0.04804474354275706,0.04804474354275706
Cphx1,-5.406502887041033,1.9803412922339767e-05,0.0019647762077528034,0.0,0.03401799694250855,0.03401799694250855
4933421D24Rik,-5.405317053069856,1.9859641841513702e-05,0.0019647762077528034,0.0,0.020482652188975766,0.020482652188975766
Gm16116,-5.404111230574725,1.9916984768187674e-05,0.0019647762077528034,0.0,0.020629940836300292,0.020629940836300292
Gm43175,5.398545650734375,2.0123492260076987e-05,0.0019783260019803524,0.1656080075935169,0.0898758509151954,-0.0757321566783215
Gm10812,-5.395742934810543,2.0319597688712023e-05,0.0019820192699067725,0.0,0.03180763255387915,0.03180763255387915
Myh7b,-5.395128842473689,2.0349466114164303e-05,0.0019820192699067725,0.0,0.02798106089678834,0.02798106089678834
Wdfy4,5.393416673543173,2.0368906087548628e-05,0.0019820192699067725,2.826429779530271,2.2310839903702653,-0.5953457891600058
Gm17709,-5.377689019385445,2.0700248718686954e-05,0.002007432933370157,0.023831350448171862,0.15425680410044987,0.130425453652278
Gabrr1,-5.38524261980614,2.0836496376461048e-05,0.0020116431723865716,0.0,0.02210767565600348,0.02210767565600348
Gm30262,-5.762469289386741,2.0909875886324193e-05,0.0020116431723865716,0.15596078754899972,0.29106817987291916,0.13510739232391944
4930405A10Rik,-5.382880245710455,2.0954616379026788e-05,0.0020116431723865716,0.0,0.05913639892836518,0.05913639892836518
Gm44752,-6.771057234260335,2.1088247895407867e-05,0.0020177009892703287,0.42229418766137317,0.7658847590068099,0.3435905713454367
Gm45004,-5.37545484139327,2.133033474244751e-05,0.0020244144422903176,0.0,0.0371376347384862,0.0371376347384862
BC024139,-5.375400582012849,2.133310523186604e-05,0.0020244144422903176,0.0,0.030484365004566402,0.030484365004566402
Gm20420,-5.374664883228708,2.1370706151135203e-05,0.0020244144422903176,0.0,0.037727110787338064,0.037727110787338064
4933422A05Rik,-5.3732782294494195,2.1441759764603444e-05,0.0020244417932203805,0.0,0.036591538870645264,0.036591538870645264
Map4k1,5.370656349397676,2.1531083366624887e-05,0.002026188266290805,1.8605742216562895,1.4418946042454635,-0.41867961741082604
Klra17,7.452139386261855,2.1754454977512488e-05,0.002040496550808778,0.8938722810647223,0.4904581690513091,-0.40341411201341315
Gdf6,-7.2517054831381484,2.204188767886102e-05,0.0020607004010354773,0.2662639257938985,1.0842397128245225,0.8179757870306239
1700007J10Rik,-5.358471351347474,2.221559458821954e-05,0.0020677513773607226,0.0,0.03296377730545359,0.03296377730545359
C130074G19Rik,5.325351252702838,2.2296132313910264e-05,0.0020677513773607226,3.9639748445963763,3.744652583698169,-0.2193222608982075
Gm44562,-5.314336015482636,2.233414344254975e-05,0.0020677513773607226,0.047105797607319616,0.15777172593834066,0.11066592833102104
BC049987,-5.354209321111111,2.2443545819604163e-05,0.0020711772864749544,0.0,0.021947831116085104,0.021947831116085104
Xpc,5.351895264249538,2.2526978020248732e-05,0.002072192241811176,3.4024066220063567,3.207153487077207,-0.19525313492914975
Rps27a-ps2,-5.338821432656976,2.3022890283032558e-05,0.002105342517360339,0.2715357688668017,0.6377585270301417,0.36622275816334
Gm16148,-5.342909643913958,2.305945501975117e-05,0.002105342517360339,0.0,0.025748026638245047,0.025748026638245047
Antkmt,-6.1260935088584985,2.3152730002046935e-05,0.002105342517360339,1.4467075024324574,1.8914965354316877,0.44478903299923034
Mtus2,-5.300258315447234,2.3181728641236957e-05,0.002105342517360339,1.713368175141017,2.081439384600509,0.3680712094594918
Gm27017,-5.289916126605645,2.359877297617234e-05,0.0021364357509567667,0.1238689964694441,0.23380726870017257,0.10993827223072847
Gm6428,-5.323245604809842,2.4172463657375665e-05,0.002177933434335767,0.0,0.028710579351992414,0.028710579351992414
Gm12294,5.269547118899653,2.4270481521012367e-05,0.002177933434335767,0.7660957398154569,0.5441711082900946,-0.22192463152536224
Gpx3,-6.565156496674823,2.428554130149293e-05,0.002177933434335767,5.817588471850899,6.26187452805454,0.4442860562036417
Dio3,-5.265086126135407,2.442788329658069e-05,0.0021838527667143136,0.012677644838480703,0.2997475867665184,0.2870699419280377
Asb16,-5.31239561327372,2.4809760590489786e-05,0.002211082962531875,0.0,0.05528261729104362,0.05528261729104362
Gm49902,5.66208885435315,2.4955594375686606e-05,0.0022158972042465924,0.2812558320200568,0.18411990761550606,-0.09713592440455071
Gm14046,-5.308899960504624,2.5018693965731593e-05,0.0022158972042465924,0.0,0.025621636325499863,0.025621636325499863
Gm9619,-5.307314366278105,2.5114051532920106e-05,0.0022174777353511682,0.0,0.050889774331572386,0.050889774331572386
Gm12551,-5.299409498836089,2.5594978127208456e-05,0.0022529881054251678,0.0,0.0652915329452578,0.0652915329452578
Gm19721,5.239620623800148,2.5803462776789447e-05,0.0022643725862527375,1.4828800974053666,1.1051911825838086,-0.3776889148215581
Il21,-5.286635609806176,2.6391956351635866e-05,0.0023089329887082534,0.0,0.08751384294544477,0.08751384294544477
Gm5835,-5.38922614975077,2.671359305110693e-05,0.002329946554896546,0.2428634654629565,0.4680139410667266,0.2251504756037701
Dnm3os,-8.694022399974541,2.7430968194029595e-05,0.002385243580835254,1.9518820613529662,2.5324390215048505,0.5805569601518843
Tafa2,-5.269185220449468,2.752154716208967e-05,0.0023858679430698825,0.0,0.032020658728367755,0.032020658728367755
Pcdh8,-5.263559244115346,2.7896077352390456e-05,0.002411030153767934,0.0,0.023855684749483224,0.023855684749483224
Clec11a,-6.566571305470879,2.80775451088182e-05,0.002419404850822503,2.6760781447077937,3.4389010203539665,0.7628228756461728
Gm12188,-5.259181393026623,2.8191089160781282e-05,0.0024218939300649574,0.0,0.03465266246007568,0.03465266246007568
Gm37152,-5.25569871580483,2.842803471669327e-05,0.0024328639422911778,0.0,0.02267819174682025,0.02267819174682025
BB557941,-5.254809380011611,2.8488863977472894e-05,0.0024328639422911778,0.0,0.01794354982533521,0.01794354982533521
Gm5527,-5.250367699949342,2.879464897442368e-05,0.0024490128923017563,0.0,0.030264494505515237,0.030264494505515237
Ces1d,-5.249337076682144,2.8849180114153096e-05,0.0024490128923017563,4.8175727104779895,5.237805084124053,0.4202323736460638
Idi1-ps1,-5.725582642109617,2.9409172180735614e-05,0.0024857786158330275,0.057783117571929055,0.16321703549608552,0.10543391792415646
Cfi,-5.248207925319391,2.945605952067241e-05,0.0024857786158330275,0.3914717657256438,0.5931254170084886,0.20165365128284485
Myrf,5.8512002888009285,2.990911952930317e-05,0.0025165885043950146,2.273230474464357,1.7911605471836183,-0.4820699272807387
Gm48192,-5.230266915110363,3.0220612724775016e-05,0.0025353410229629436,0.0,0.02246941572433831,0.02246941572433831
Trp63,-5.502742383628464,3.054148433906046e-05,0.0025547683741866715,0.27381123653938877,1.2795439651809808,1.005732728641592
Sfn,-5.242035213847832,3.069419058091038e-05,0.0025584313636223253,2.422344966708353,3.181197930569802,0.758852963861449
Ajm1,-5.2807425812803315,3.076413552454138e-05,0.0025584313636223253,0.047105797607319616,0.09549583703467816,0.04839003942735855
Siglech,7.335931264386973,3.124968428321314e-05,0.002591278168041048,1.7769731980864303,0.812765917517398,-0.9642072805690323
Mkln1os,-5.468912846476222,3.142900961188999e-05,0.0025986159161183494,0.29928980195097876,0.4117548173499556,0.11246501539897685
Gm7162,-5.210727350494218,3.16753612624647e-05,0.0026114372766472336,0.0,0.02173802932002531,0.02173802932002531
Gm28901,-5.208298548566833,3.186107968631948e-05,0.0026119181047260334,0.0,0.03030981231473715,0.03030981231473715
Bcl11b,5.173248316856864,3.1863793992917566e-05,0.0026119181047260334,2.16638162592443,1.7164558481379275,-0.44992577778650245
Gm49975,5.202011407271975,3.233248670599393e-05,0.002639633981762604,0.7442116703539501,0.5822098483275068,-0.1620018220264433
Gm26813,-5.156633125984899,3.23864488114749e-05,0.002639633981762604,0.023831350448171862,0.0730864778457917,0.049255127397619836
Tmem212,-5.150314535552225,3.3343072616229255e-05,0.002709882447173541,2.3639070215515385,3.2099288128655212,0.8460217913139827
Tpt1-ps3,-5.702352762414673,3.374018081534435e-05,0.0027343883647744224,1.2170311503085682,1.7984209386766872,0.5813897883681189
Dnase1,-5.183303139105199,3.3837653157034577e-05,0.0027345411907244216,0.0,0.02682826678631661,0.02682826678631661
Gm5564,-5.178490920211767,3.423222132443714e-05,0.002751059179200106,0.0,0.025649832938274462,0.025649832938274462
Flrt1,5.14696877308513,3.423437736979998e-05,0.002751059179200106,0.8409069220358736,0.5522388190719864,-0.28866810296388723
Gm18537,-5.174540168984112,3.4559636032364545e-05,0.002762763237412103,0.0,0.024691904499323437,0.024691904499323437
Gm36976,6.095845171590861,3.457316970754799e-05,0.002762763237412103,0.10232433642018603,0.04293368539943426,-0.059390651020751764
Gm28989,-5.172145342278387,3.475964693516406e-05,0.002769927519557586,0.0,0.022936751774286123,0.022936751774286123
Rem1,-5.122533892854443,3.515578078819428e-05,0.0027937127133018393,2.472792066420969,2.9374178411639464,0.4646257747429776
Sms-ps,5.942122509235293,3.5506833081327496e-05,0.002807875712492519,0.2981123050219424,0.1665754870370388,-0.1315368179849036
Gm44709,-5.163046538307564,3.5530306484979445e-05,0.002807875712492519,0.0,0.02301180128666589,0.02301180128666589
Itgb2l,-5.160230649926572,3.577229774405351e-05,0.0028192118288206136,0.0,0.027521092366112835,0.027521092366112835
Gm16563,-5.158461643315859,3.592517507783991e-05,0.0028205218310743724,0.0,0.02932768254263942,0.02932768254263942
