group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
8,Tra2a,5.458872,1.7502271,4.791697404972408e-08,7.21620672745097e-07,0.6811594202898551,0.8656
8,Swt1,5.2724576,1.8546572,1.3460882260253308e-07,1.8878038010593716e-06,0.6521739130434783,0.7852444444444444
8,Nckap5,5.084791,1.7355644,3.680307126986184e-07,4.877012256928896e-06,0.6521739130434783,0.7976888888888889
8,Jun,5.044266,1.0172751,4.5526458711691144e-07,5.932983062516709e-06,0.7971014492753623,0.9219555555555555
9,Sftpa1,31.557158,3.552213,1.4302715931426273e-218,2.30473964519003e-214,0.9956933677863911,0.6251930288991837
9,Sftpc,29.902258,4.338119,1.8392239530173684e-196,1.1854901911568749e-192,0.9939707149009475,0.6682108978601368
9,Sftpd,29.86901,2.4082887,4.972992211041247e-196,2.6711598829572885e-192,0.9982773471145564,0.7304213545113611
9,Ctsc,28.432684,1.7351277,7.978984533416917e-178,2.3376973958450947e-174,0.9750215331610681,0.6607103463489963
9,H2-Aa,28.291988,1.8101989,4.3364932991981184e-176,1.1646375503879747e-172,0.9664082687338501,0.6401941319214648
9,H2-Ab1,27.47105,1.7218528,3.894469390825757e-166,7.844434970470782e-163,0.9577950043066322,0.6452680344142951
9,Wfdc2,27.330765,1.1676456,1.8284361057508035e-164,3.273713267563161e-161,0.9948320413436692,0.9622766379880874
9,Cd74,26.699097,1.6682702,4.82179795603603e-157,6.215876181085167e-154,0.9931093884582257,0.8804323847341716
9,H2-Eb1,26.21642,1.567367,1.7270150463889165e-151,1.6866133610612728e-148,0.9319552110249785,0.6128391793514228
9,Napsa,23.228851,1.7513802,2.3275893876050167e-119,9.617121895350575e-117,0.9913867355727821,0.7125523935583499
9,Pla2g1b,22.686195,1.401341,6.131816968564715e-114,2.171606563328611e-111,0.8406546080964685,0.4813589234502537
9,S100g,22.52521,1.7167568,2.3504670754388583e-112,7.973773990236161e-110,0.9371231696813093,0.5482020736818883
9,Ppp1r14c,22.451515,1.4703342,1.2368492443980871e-111,4.026381560450662e-109,0.9534883720930233,0.5660710346348996
9,Cxcl15,21.750734,2.3977952,6.798302777285465e-105,1.810708280217818e-102,0.9913867355727821,0.6245312155305537
9,Egfl6,21.688145,1.3154691,2.6547926556966096e-104,6.844692616623226e-102,0.9164513350559862,0.557467460842709
9,Lcn2,21.416376,1.7719376,9.402447071019058e-102,2.089807339343464e-99,0.9259259259259259,0.5470990514008383
9,Dram1,21.264435,1.3724829,2.4239171371500496e-100,5.173377582521311e-98,0.9767441860465116,0.6801235384954776
9,Lyz2,21.258013,3.045933,2.7794334099455754e-100,5.893130258929342e-98,0.9810508182601206,0.6108537392455328
9,Sfta2,21.01973,1.426857,4.328923494929587e-98,8.88614945188476e-96,0.9612403100775194,0.6046768144716523
9,Lamp3,20.501135,1.8437943,2.1032964455400776e-93,4.210250797941964e-91,0.983634797588286,0.584822413412751
