cluster,gene,scores,log2FC,pval,pval_adj,frac_expressing_in_cluster,frac_expressing_other
17,DNAH11,6.607507,2.407379,3.908449419172635e-11,1.3791801300426182e-07,0.9393939393939394,0.37072819033886084
17,CLDN5,6.5741553,4.0869756,4.89301356302869e-11,1.510779100254646e-07,0.7272727272727273,0.12617159336697908
17,CCDC170,6.491708,2.4989667,8.486871586361868e-11,2.1663133213094864e-07,0.9696969696969697,0.39423215573179526
17,TOGARAM2,6.467334,2.4205952,9.974729025831758e-11,2.1663133213094864e-07,0.9696969696969697,0.38529199711607787
17,LRRIQ1,6.4656854,2.6106386,1.0084060963100878e-10,2.1663133213094864e-07,1.0,0.42249459264599853
17,LDLRAD1,6.4592233,2.3841643,1.0524173051987303e-10,2.1663133213094864e-07,0.9696969696969697,0.36005767844268205
17,CAPS,6.4426556,2.9828904,1.1740079849196248e-10,2.2307054796538195e-07,1.0,0.7133381398702235
17,FAM166B,6.348368,2.4084165,2.176108993251659e-10,3.7379985533103443e-07,0.8787878787878788,0.3110310021629416
17,DNAAF1,6.323647,2.6647403,2.5546116345731636e-10,3.7379985533103443e-07,1.0,0.41961067051189616
17,RSPH1,6.3232565,2.8332026,2.5610759017623587e-10,3.7379985533103443e-07,1.0,0.44744051910598415
17,CDHR3,6.3225627,2.367157,2.5726074007641736e-10,3.7379985533103443e-07,0.9696969696969697,0.397548666186013
17,AKAP9,6.3045206,1.8967922,2.8908756332321705e-10,3.967084389803769e-07,1.0,0.8729632299927902
17,LRRC46,6.2954125,2.3102622,3.0658321775194107e-10,3.9857431903635243e-07,0.9696969696969697,0.39596250901225666
17,C11orf88,6.2824016,2.7121685,3.3338260351308144e-10,4.1098263632890535e-07,0.9696969696969697,0.429127613554434
18,SCGB3A2,35.532326,5.5537786,1.5579039460546035e-276,3.848178537149476e-272,0.9948051948051948,0.7108744756373023
18,PIGR,34.92797,3.1863582,2.797665545468737e-267,3.455256831931164e-263,0.9896103896103896,0.516134236850597
18,SFTPB,33.215694,3.9064212,6.389644387703356e-242,3.945765150516515e-238,1.0,0.7024846724749919
18,MET,32.384342,2.3390694,4.560278573373822e-230,2.2528688208181358e-226,0.9298701298701298,0.5025814778960955
18,RPS29,31.86302,1.1476709,8.690594889519535e-223,3.577773072767034e-219,0.9948051948051948,0.9648273636656987
18,GPRC5A,31.421068,2.0318673,1.0432437810924887e-216,3.681309233823652e-213,0.9974025974025974,0.8068731848983544
18,C16orf89,31.110332,2.4052932,1.745914885092882e-212,5.39073044708491e-209,0.9532467532467532,0.4464343336560181
18,STEAP4,30.959505,2.5611157,1.8924919262039562e-210,5.194049229907103e-207,0.9363636363636364,0.45869635366247175
18,RNASE1,30.68862,3.056387,8.074176645321075e-207,1.8130930665097807e-203,0.9883116883116884,0.5327525008067119
18,FAM129A,30.584415,2.9252927,1.9726623626960605e-205,4.060561085079616e-202,0.8311688311688312,0.24056147144240078
18,SLPI,30.254988,2.7020411,4.485743200887273e-201,7.914453057508324e-198,0.9974025974025974,0.8765730880929332
18,LDLR,30.130676,1.8201001,1.9215909465028116e-199,3.16434786463773e-196,0.9727272727272728,0.7155534043239755
18,ICAM1,30.046188,2.3973072,2.4485721703916222e-198,3.7801363238027164e-195,0.9454545454545454,0.5396902226524686
18,MALL,29.82053,2.2908087,2.116942703322691e-195,3.07591774792787e-192,0.9116883116883117,0.4133591481122943
18,TM4SF1,29.633385,2.297988,5.553159075686093e-193,7.62047679602901e-190,0.9467532467532468,0.5966440787350759
18,SFTA1P,28.888702,2.3101254,1.6554047742841722e-183,1.947150158552064e-180,0.8974025974025974,0.3249435301710229
18,TRIB1,28.565783,2.0554018,1.788793999101563e-179,1.8410416904919878e-176,0.9298701298701298,0.5711519845111326
18,BHLHE40,28.538212,2.009247,3.9342088469276024e-179,3.887155709118348e-176,0.9285714285714286,0.5814778960955147
18,FABP5,28.366186,2.5285978,5.286175222659805e-177,5.022069775958457e-174,0.9623376623376624,0.505485640529203
18,SNHG19,28.068186,2.218116,2.3964751313694086e-173,1.9731777406651922e-170,0.8389610389610389,0.3717328170377541
19,PAPSS2,15.287337,5.1526604,9.287021358088837e-53,2.2939871456615237e-48,1.0,0.1923579834374546
19,HOPX,15.136194,3.9014122,9.346830033555852e-52,1.1543802432943155e-47,1.0,0.7710300740955979
