comp,label,case,reference,ligand,source_label,source_comp,focused_direction,supporting_patients,patients,receptors
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Alveolar macrophages,macrophages,True,1,24,EGFR;ERBB2;ERBB3;MMP9
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Interstitial Mph perivascular,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,AT0,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,AT2 proliferating,AT2,True,1,24,EGFR;ERBB2;ERBB3;MMP9
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Club (non-nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Mesothelium,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Migratory DCs,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Myofibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Peribronchial fibroblasts,fibroblasts,False,1,24,EGFR;ERBB2;ERBB3;MMP9
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,T cells proliferating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,pre-TB secretory,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Club (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,DC2,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Deuterosomal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Goblet (subsegmental),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Ionocyte,other,False,1,25,EGFR;ERBB2
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Multiciliated (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,SM activated stress response,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Alveolar Mph proliferating,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Hillock-like,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,SMG mucous,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,SMG duct,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,SMG serous (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Smooth muscle FAM83D+,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,AREG,Tuft,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,AT1,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,AT2,AT2,True,1,24,CCR1;CCR2;CCR4;CCR5
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Adventitial fibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Alveolar fibroblasts,fibroblasts,False,1,24,CCR1;CCR2;CCR4;CCR5
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,B cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Basal resting,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,CD4 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,CD8 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,EC aerocyte capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,EC arterial,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,EC general capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,EC venous pulmonary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,EC venous systemic,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Goblet (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Goblet (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Lymphatic EC differentiating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Lymphatic EC mature,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Mast cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Monocyte-derived Mph,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Multiciliated (non-nasal),other,False,1,24,CCR1;CCR2;CCR4;CCR5
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Non-classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Pericytes,other,False,1,24,CCR1;CCR2;CCR4;CCR5
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Plasma cells,other,False,1,24,CCR1;CCR2;CCR4;CCR5
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,NK cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Neuroendocrine,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Plasmacytoid DCs,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,SMG serous (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Smooth muscle,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Suprabasal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Alveolar macrophages,macrophages,True,1,24,CCR1;CCR2;CCR4;CCR5
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Interstitial Mph perivascular,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,AT0,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,AT2 proliferating,AT2,True,1,24,CCR1;CCR2;CCR4;CCR5
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Club (non-nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Mesothelium,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Migratory DCs,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Myofibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Peribronchial fibroblasts,fibroblasts,False,1,24,CCR1;CCR2;CCR4;CCR5
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,T cells proliferating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,pre-TB secretory,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Club (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,DC2,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Deuterosomal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Goblet (subsegmental),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Ionocyte,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Multiciliated (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,SM activated stress response,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Alveolar Mph proliferating,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Hillock-like,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,SMG mucous,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,SMG duct,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,SMG serous (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Smooth muscle FAM83D+,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CCL2,Tuft,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,AT1,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,AT2,AT2,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Adventitial fibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Alveolar fibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,B cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Basal resting,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,CD4 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,CD8 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,EC aerocyte capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,EC arterial,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,EC general capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,EC venous pulmonary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,EC venous systemic,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Goblet (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Goblet (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Lymphatic EC differentiating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Lymphatic EC mature,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Mast cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Monocyte-derived Mph,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Multiciliated (non-nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Non-classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Pericytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Plasma cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,NK cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Neuroendocrine,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Plasmacytoid DCs,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,SMG serous (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Smooth muscle,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Suprabasal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Alveolar macrophages,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Interstitial Mph perivascular,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,AT0,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,AT2 proliferating,AT2,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Club (non-nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Mesothelium,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Migratory DCs,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Myofibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Peribronchial fibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,T cells proliferating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,pre-TB secretory,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Club (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,DC2,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Deuterosomal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Goblet (subsegmental),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Ionocyte,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Multiciliated (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,SM activated stress response,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Alveolar Mph proliferating,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Hillock-like,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,SMG mucous,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,SMG duct,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,SMG serous (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Smooth muscle FAM83D+,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL1,Tuft,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,AT1,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,AT2,AT2,True,1,24,ACKR3;CD4;CXCR3;CXCR4;DPP4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Adventitial fibroblasts,fibroblasts,False,3,4;9;22,CD4;CXCR4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Alveolar fibroblasts,fibroblasts,False,8,4;6;9;11;20;22;24;25,ACKR3;CD4;CXCR3;CXCR4;DPP4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,B cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Basal resting,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,CD4 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,CD8 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,EC aerocyte capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,EC arterial,other,False,5,4;6;20;22;25,CD4;CXCR4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,EC general capillary,other,False,3,4;6;20,CD4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,EC venous pulmonary,other,False,1,20,CD4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,EC venous systemic,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Goblet (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Goblet (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Lymphatic EC differentiating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Lymphatic EC mature,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Mast cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Monocyte-derived Mph,macrophages,True,2,4;25,CD4;CXCR4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Multiciliated (non-nasal),other,False,3,9;20;24,ACKR3;CD4;CXCR3;CXCR4;DPP4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Non-classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Pericytes,other,False,3,4;20;24,ACKR3;CD4;CXCR3;CXCR4;DPP4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Plasma cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,NK cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Neuroendocrine,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Plasmacytoid DCs,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,SMG serous (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Smooth muscle,other,False,2,4;22,CD4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Suprabasal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Alveolar macrophages,macrophages,True,4,4;20;24;25,ACKR3;CD4;CXCR3;CXCR4;DPP4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Interstitial Mph perivascular,macrophages,True,2,4;22,CD4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,AT0,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,AT2 proliferating,AT2,True,1,24,ACKR3;CD4;CXCR3;CXCR4;DPP4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Club (non-nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Mesothelium,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Migratory DCs,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Myofibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Peribronchial fibroblasts,fibroblasts,False,4,11;20;24;25,ACKR3;CD4;CXCR3;CXCR4;DPP4;ITGB1
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,T cells proliferating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,pre-TB secretory,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Club (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,DC2,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Deuterosomal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Goblet (subsegmental),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Ionocyte,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Multiciliated (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,SM activated stress response,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Alveolar Mph proliferating,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Hillock-like,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,SMG mucous,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,SMG duct,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,SMG serous (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Smooth muscle FAM83D+,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL12,Tuft,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,AT1,other,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,AT2,AT2,True,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Adventitial fibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Alveolar fibroblasts,fibroblasts,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,B cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Basal resting,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,CD4 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,CD8 T cells,other,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,EC aerocyte capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,EC arterial,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,EC general capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,EC venous pulmonary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,EC venous systemic,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Goblet (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Goblet (nasal),other,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Lymphatic EC differentiating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Lymphatic EC mature,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Mast cells,other,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Monocyte-derived Mph,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Multiciliated (non-nasal),other,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Non-classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Pericytes,other,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Plasma cells,other,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,NK cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Neuroendocrine,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Plasmacytoid DCs,other,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,SMG serous (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Smooth muscle,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Suprabasal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Alveolar macrophages,macrophages,True,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Interstitial Mph perivascular,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,AT0,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,AT2 proliferating,AT2,True,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Club (non-nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Mesothelium,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Migratory DCs,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Myofibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Peribronchial fibroblasts,fibroblasts,False,1,24,DPP4
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,T cells proliferating,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,pre-TB secretory,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Club (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,DC2,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Deuterosomal,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Goblet (subsegmental),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Ionocyte,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Multiciliated (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,SM activated stress response,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Alveolar Mph proliferating,macrophages,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Hillock-like,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,SMG mucous,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,SMG duct,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,SMG serous (nasal),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Smooth muscle FAM83D+,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,CXCL2,Tuft,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,AT1,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,AT2,AT2,True,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,Adventitial fibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,Alveolar fibroblasts,fibroblasts,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,B cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,Basal resting,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,CD4 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,CD8 T cells,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,Classical monocytes,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,EC aerocyte capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,EC arterial,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,EC general capillary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,EC venous pulmonary,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,EC venous systemic,other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,Goblet (bronchial),other,False,0,,
fibroblasts,Alveolar fibroblasts,LUAD,AAH,FGF10,Goblet (nasal),other,False,0,,
