"compartment","label","direction","gene"
"fibroblasts","__broad__","down","SMAD3"
"fibroblasts","__broad__","down","SMG6"
"fibroblasts","__broad__","down","SMIM14"
"fibroblasts","__broad__","down","SNCG"
"fibroblasts","__broad__","down","SNHG6"
"fibroblasts","__broad__","down","SNX21"
"fibroblasts","__broad__","down","SOD2"
"fibroblasts","__broad__","down","SPACA6"
"fibroblasts","__broad__","down","SPACA6P-AS"
"fibroblasts","__broad__","down","SPAG1"
"fibroblasts","__broad__","down","SPOCK1"
"fibroblasts","__broad__","down","SQOR"
"fibroblasts","__broad__","down","ST3GAL5"
"fibroblasts","__broad__","down","STAG3"
"fibroblasts","__broad__","down","STAT5A"
"fibroblasts","__broad__","down","STEAP4"
"fibroblasts","__broad__","down","STXBP1"
"fibroblasts","__broad__","down","TALDO1"
"fibroblasts","__broad__","down","TAS1R1"
"fibroblasts","__broad__","down","TBK1"
"fibroblasts","__broad__","down","TC2N"
"fibroblasts","__broad__","down","TFPI"
"fibroblasts","__broad__","down","TGFB2"
"fibroblasts","__broad__","down","TGFBR2"
"fibroblasts","__broad__","down","TGFBR3"
"fibroblasts","__broad__","down","TIMM44"
"fibroblasts","__broad__","down","TLE3"
"fibroblasts","__broad__","down","TMBIM1"
"fibroblasts","__broad__","down","TMEM120A"
"fibroblasts","__broad__","down","TMEM192"
"fibroblasts","__broad__","down","TMEM233"
"fibroblasts","__broad__","down","TMEM256-PLSCR3"
"fibroblasts","__broad__","down","TMOD1"
"fibroblasts","__broad__","down","TNFAIP2"
"fibroblasts","__broad__","down","TNIP1"
"fibroblasts","__broad__","down","TNNT3"
"fibroblasts","__broad__","down","TNS4"
"fibroblasts","__broad__","down","TRAF3IP2"
"fibroblasts","__broad__","down","TRAP1"
"fibroblasts","__broad__","down","TRIM4"
"fibroblasts","__broad__","down","TRIP10"
"fibroblasts","__broad__","down","TRPM3"
"fibroblasts","__broad__","down","TWIST2"
"fibroblasts","__broad__","down","TXNIP"
"fibroblasts","__broad__","down","TXNRD1"
"fibroblasts","__broad__","down","UAP1"
"fibroblasts","__broad__","down","UBOX5-AS1"
"fibroblasts","__broad__","down","UHMK1"
"fibroblasts","__broad__","down","UPP1"
"fibroblasts","__broad__","down","URGCP-MRPS24"
"fibroblasts","__broad__","down","USP50"
"fibroblasts","__broad__","down","VASN"
"fibroblasts","__broad__","down","VEPH1"
"fibroblasts","__broad__","down","VIT"
"fibroblasts","__broad__","down","VSIG4"
"fibroblasts","__broad__","down","WBP2"
"fibroblasts","__broad__","down","XG"
"fibroblasts","__broad__","down","YPEL2"
"fibroblasts","__broad__","down","ZC3H12A"
"fibroblasts","__broad__","down","ZFYVE28"
"fibroblasts","__broad__","down","ZNF141"
"fibroblasts","__broad__","down","ZNF331"
"fibroblasts","__broad__","down","ZNF503-AS1"
"fibroblasts","__broad__","down","ZRANB2-AS2"
"fibroblasts","Fibroblast","up","ANKH"
"fibroblasts","Fibroblast","up","C1QTNF3-AMACR"
"fibroblasts","Fibroblast","up","CHPF"
"fibroblasts","Fibroblast","up","COL14A1"
"fibroblasts","Fibroblast","up","CRABP2"
"fibroblasts","Fibroblast","up","CRIP1"
"fibroblasts","Fibroblast","up","CRIP2"
"fibroblasts","Fibroblast","up","CTHRC1"
"fibroblasts","Fibroblast","up","CXCL12"
"fibroblasts","Fibroblast","up","FHL2"
"fibroblasts","Fibroblast","up","FN1"
"fibroblasts","Fibroblast","up","GOLM1"
"fibroblasts","Fibroblast","up","P3H3"
"fibroblasts","Fibroblast","up","PPIC"
"fibroblasts","Fibroblast","up","THY1"
"fibroblasts","Fibroblast","up","TMEM131"
"fibroblasts","Fibroblast","up","TPPP3"
"fibroblasts","Fibroblast","up","TSC22D1"
"fibroblasts","Fibroblast","down","ABCA1"
"fibroblasts","Fibroblast","down","APOL3"
"fibroblasts","Fibroblast","down","ARID3A"
"fibroblasts","Fibroblast","down","ATOH8"
"fibroblasts","Fibroblast","down","CATSPERB"
"fibroblasts","Fibroblast","down","CCDC69"
"fibroblasts","Fibroblast","down","CH25H"
"fibroblasts","Fibroblast","down","CLSTN2"
"fibroblasts","Fibroblast","down","DANCR"
"fibroblasts","Fibroblast","down","DCXR"
"fibroblasts","Fibroblast","down","ECE1"
"fibroblasts","Fibroblast","down","EIF4EBP2"
"fibroblasts","Fibroblast","down","GALNT15"
"fibroblasts","Fibroblast","down","GPX3"
"fibroblasts","Fibroblast","down","MAOA"
"fibroblasts","Fibroblast","down","MED16"
"fibroblasts","Fibroblast","down","NAMPT"
"fibroblasts","Fibroblast","down","NDRG2"
"fibroblasts","Fibroblast","down","NIPSNAP3B"
"fibroblasts","Fibroblast","down","PLPP3"
"fibroblasts","Fibroblast","down","PLXNA4"
"fibroblasts","Fibroblast","down","RDH10"
"fibroblasts","Fibroblast","down","TNFAIP2"
"fibroblasts","Fibroblast","down","TNS3"
"macrophages","__broad__","up","A2M"
"macrophages","__broad__","up","A4GNT"
"macrophages","__broad__","up","AASDHPPT"
"macrophages","__broad__","up","ABCA6"
"macrophages","__broad__","up","ABCB10"
"macrophages","__broad__","up","ABCB8"
"macrophages","__broad__","up","ABCE1"
"macrophages","__broad__","up","ABCF2"
"macrophages","__broad__","up","ABHD10"
"macrophages","__broad__","up","ABHD11"
"macrophages","__broad__","up","ABHD11-AS1"
"macrophages","__broad__","up","ABHD12"
"macrophages","__broad__","up","ABHD14A"
"macrophages","__broad__","up","ABHD15"
"macrophages","__broad__","up","ABHD16A"
"macrophages","__broad__","up","ABHD17AP1"
"macrophages","__broad__","up","ABHD17AP3"
"macrophages","__broad__","up","ABHD5"
"macrophages","__broad__","up","ABI3"
"macrophages","__broad__","up","ABRACL"
"macrophages","__broad__","up","ABT1"
"macrophages","__broad__","up","ACAA2"
"macrophages","__broad__","up","ACAD9"
"macrophages","__broad__","up","ACADM"
"macrophages","__broad__","up","ACAT2"
"macrophages","__broad__","up","ACBD3"
"macrophages","__broad__","up","ACE"
"macrophages","__broad__","up","ACLY"
"macrophages","__broad__","up","ACOT11"
"macrophages","__broad__","up","ACOT7"
"macrophages","__broad__","up","ACOT8"
"macrophages","__broad__","up","ACOX2"
"macrophages","__broad__","up","ACP1"
"macrophages","__broad__","up","ACP2"
"macrophages","__broad__","up","ACP5"
"macrophages","__broad__","up","ACRBP"
"macrophages","__broad__","up","ACSL4"
"macrophages","__broad__","up","ACTA2"
"macrophages","__broad__","up","ACTB"
"macrophages","__broad__","up","ACTG1"
"macrophages","__broad__","up","ACTL10"
"macrophages","__broad__","up","ACTL6A"
"macrophages","__broad__","up","ACTR10"
"macrophages","__broad__","up","ACTR1B"
"macrophages","__broad__","up","ACTR3"
"macrophages","__broad__","up","ACYP1"
"macrophages","__broad__","up","ADAM10"
"macrophages","__broad__","up","ADAM15"
"macrophages","__broad__","up","ADAT2"
"macrophages","__broad__","up","ADCK2"
"macrophages","__broad__","up","ADGRE3"
"macrophages","__broad__","up","ADGRE5"
"macrophages","__broad__","up","ADHFE1"
"macrophages","__broad__","up","ADI1"
"macrophages","__broad__","up","ADIPOR1"
"macrophages","__broad__","up","ADIRF"
"macrophages","__broad__","up","AFAP1L1"
"macrophages","__broad__","up","AGA"
"macrophages","__broad__","up","AGAP11"
"macrophages","__broad__","up","AGL"
"macrophages","__broad__","up","AGPAT1"
"macrophages","__broad__","up","AGPAT4"
"macrophages","__broad__","up","AGPAT5"
"macrophages","__broad__","up","AGR2"
"macrophages","__broad__","up","AGR3"
"macrophages","__broad__","up","AGTRAP"
"macrophages","__broad__","up","AHCYL1"
"macrophages","__broad__","up","AHNAK"
"macrophages","__broad__","up","AHNAK2"
"macrophages","__broad__","up","AHSA2P"
"macrophages","__broad__","up","AIF1"
"macrophages","__broad__","up","AK2"
"macrophages","__broad__","up","AK3"
"macrophages","__broad__","up","AK4"
"macrophages","__broad__","up","AK5"
"macrophages","__broad__","up","AK6"
"macrophages","__broad__","up","AKAP11"
"macrophages","__broad__","up","AKIP1"
"macrophages","__broad__","up","AKIRIN2"
"macrophages","__broad__","up","AKR1A1"
"macrophages","__broad__","up","AKR7A2"
"macrophages","__broad__","up","AKTIP"
"macrophages","__broad__","up","ALDH18A1"
"macrophages","__broad__","up","ALDH1A3"
"macrophages","__broad__","up","ALDH1B1"
"macrophages","__broad__","up","ALDH3B1"
"macrophages","__broad__","up","ALDH5A1"
"macrophages","__broad__","up","ALDH7A1"
"macrophages","__broad__","up","ALDH9A1"
"macrophages","__broad__","up","ALDOA"
"macrophages","__broad__","up","ALG10B"
"macrophages","__broad__","up","ALG14"
"macrophages","__broad__","up","ALG3"
"macrophages","__broad__","up","ALG5"
"macrophages","__broad__","up","ALG6"
"macrophages","__broad__","up","ALKAL2"
"macrophages","__broad__","up","ALKBH2"
"macrophages","__broad__","up","ALKBH7"
"macrophages","__broad__","up","ALOX15B"
"macrophages","__broad__","up","AMACR"
"macrophages","__broad__","up","AMD1"
"macrophages","__broad__","up","AMDHD2"
"macrophages","__broad__","up","AMZ2"
"macrophages","__broad__","up","AMZ2P1"
"macrophages","__broad__","up","ANAPC11"
"macrophages","__broad__","up","ANAPC13"
"macrophages","__broad__","up","ANAPC15"
"macrophages","__broad__","up","ANAPC5"
"macrophages","__broad__","up","ANKRD22"
"macrophages","__broad__","up","ANKRD28"
"macrophages","__broad__","up","ANKRD29"
"macrophages","__broad__","up","ANLN"
"macrophages","__broad__","up","ANP32B"
"macrophages","__broad__","up","ANP32E"
"macrophages","__broad__","up","ANXA1"
"macrophages","__broad__","up","ANXA11"
"macrophages","__broad__","up","ANXA2"
"macrophages","__broad__","up","ANXA2P2"
"macrophages","__broad__","up","ANXA4"
"macrophages","__broad__","up","ANXA5"
"macrophages","__broad__","up","AP1AR"
"macrophages","__broad__","up","AP1S1"
"macrophages","__broad__","up","AP1S2"
"macrophages","__broad__","up","AP2A2"
"macrophages","__broad__","up","AP2M1"
"macrophages","__broad__","up","AP2S1"
"macrophages","__broad__","up","AP3S1"
"macrophages","__broad__","up","AP4M1"
"macrophages","__broad__","up","APEH"
"macrophages","__broad__","up","APEX1"
"macrophages","__broad__","up","APH1A"
"macrophages","__broad__","up","APH1B"
"macrophages","__broad__","up","APLP2"
"macrophages","__broad__","up","APMAP"
"macrophages","__broad__","up","APOBEC3C"
"macrophages","__broad__","up","APOC1"
"macrophages","__broad__","up","APOC1P1"
"macrophages","__broad__","up","APOC4-APOC2"
"macrophages","__broad__","up","APOE"
"macrophages","__broad__","up","APOLD1"
"macrophages","__broad__","up","APP"
"macrophages","__broad__","up","APPL1"
"macrophages","__broad__","up","APRT"
"macrophages","__broad__","up","AQP3"
"macrophages","__broad__","up","AQP9"
"macrophages","__broad__","up","ARF1"
"macrophages","__broad__","up","ARF4-AS1"
"macrophages","__broad__","up","ARF5"
"macrophages","__broad__","up","ARF6"
"macrophages","__broad__","up","ARFRP1"
"macrophages","__broad__","up","ARHGAP10"
"macrophages","__broad__","up","ARHGAP11A"
"macrophages","__broad__","up","ARHGAP24"
"macrophages","__broad__","up","ARHGAP26"
"macrophages","__broad__","up","ARHGAP33"
"macrophages","__broad__","up","ARHGAP4"
"macrophages","__broad__","up","ARHGAP5-AS1"
"macrophages","__broad__","up","ARHGDIB"
"macrophages","__broad__","up","ARHGEF3"
"macrophages","__broad__","up","ARHGEF9"
"macrophages","__broad__","up","ARID5B"
"macrophages","__broad__","up","ARL1"
"macrophages","__broad__","up","ARL10"
"macrophages","__broad__","up","ARL11"
"macrophages","__broad__","up","ARL14EP"
"macrophages","__broad__","up","ARL2"
"macrophages","__broad__","up","ARL3"
"macrophages","__broad__","up","ARL4A"
"macrophages","__broad__","up","ARL4D"
"macrophages","__broad__","up","ARL5A"
"macrophages","__broad__","up","ARL6IP5"
"macrophages","__broad__","up","ARMC10"
"macrophages","__broad__","up","ARMC10P1"
"macrophages","__broad__","up","ARMC6"
"macrophages","__broad__","up","ARMCX5"
"macrophages","__broad__","up","ARMCX7P"
"macrophages","__broad__","up","ARPC2"
"macrophages","__broad__","up","ARPC4"
"macrophages","__broad__","up","ARPC5"
"macrophages","__broad__","up","ARPP19"
"macrophages","__broad__","up","ARRB2"
"macrophages","__broad__","up","ASAH1"
"macrophages","__broad__","up","ASAP1"
"macrophages","__broad__","up","ASB1"
"macrophages","__broad__","up","ASB8"
"macrophages","__broad__","up","ASF1B"
"macrophages","__broad__","up","ASL"
"macrophages","__broad__","up","ASPM"
"macrophages","__broad__","up","ASPN"
"macrophages","__broad__","up","ATAD1"
"macrophages","__broad__","up","ATAD3A"
"macrophages","__broad__","up","ATG3"
"macrophages","__broad__","up","ATIC"
"macrophages","__broad__","up","ATL3"
"macrophages","__broad__","up","ATOX1"
"macrophages","__broad__","up","ATP1A1"
"macrophages","__broad__","up","ATP23"
"macrophages","__broad__","up","ATP2B4"
"macrophages","__broad__","up","ATP5F1A"
"macrophages","__broad__","up","ATP5F1B"
"macrophages","__broad__","up","ATP5F1C"
"macrophages","__broad__","up","ATP5F1D"
"macrophages","__broad__","up","ATP5F1E"
"macrophages","__broad__","up","ATP5IF1"
"macrophages","__broad__","up","ATP5MC1"
"macrophages","__broad__","up","ATP5MC2"
"macrophages","__broad__","up","ATP5MC3"
"macrophages","__broad__","up","ATP5MG"
"macrophages","__broad__","up","ATP5PB"
"macrophages","__broad__","up","ATP5PD"
"macrophages","__broad__","up","ATP5PF"
"macrophages","__broad__","up","ATP6AP2"
"macrophages","__broad__","up","ATP6V0B"
"macrophages","__broad__","up","ATP6V0D2"
"macrophages","__broad__","up","ATP6V0E1"
"macrophages","__broad__","up","ATP6V1B2"
"macrophages","__broad__","up","ATP6V1C1"
"macrophages","__broad__","up","ATP6V1D"
"macrophages","__broad__","up","ATP6V1E1"
"macrophages","__broad__","up","ATP6V1E2"
"macrophages","__broad__","up","ATP6V1F"
"macrophages","__broad__","up","ATP6V1G1"
"macrophages","__broad__","up","ATP6V1G2-DDX39B"
"macrophages","__broad__","up","ATP7B"
"macrophages","__broad__","up","ATPAF1"
"macrophages","__broad__","up","ATR"
"macrophages","__broad__","up","ATRAID"
"macrophages","__broad__","up","ATXN10"
"macrophages","__broad__","up","AUP1"
"macrophages","__broad__","up","AURKA"
"macrophages","__broad__","up","AURKAIP1"
"macrophages","__broad__","up","AURKB"
"macrophages","__broad__","up","AVPI1"
"macrophages","__broad__","up","AWAT2"
"macrophages","__broad__","up","AZI2"
"macrophages","__broad__","up","B2M"
"macrophages","__broad__","up","B3GALNT1"
"macrophages","__broad__","up","B3GALT4"
"macrophages","__broad__","up","B3GAT3"
"macrophages","__broad__","up","B3GNT2"
"macrophages","__broad__","up","B3GNT7"
"macrophages","__broad__","up","B3GNT8"
"macrophages","__broad__","up","B4GALT1-AS1"
"macrophages","__broad__","up","B4GALT7"
"macrophages","__broad__","up","B4GAT1"
"macrophages","__broad__","up","B9D1"
"macrophages","__broad__","up","B9D2"
"macrophages","__broad__","up","BAALC"
"macrophages","__broad__","up","BABAM1"
"macrophages","__broad__","up","BAD"
"macrophages","__broad__","up","BAG1"
"macrophages","__broad__","up","BAG5"
"macrophages","__broad__","up","BAIAP2"
"macrophages","__broad__","up","BAIAP2-DT"
"macrophages","__broad__","up","BANF1"
"macrophages","__broad__","up","BARD1"
"macrophages","__broad__","up","BATF"
"macrophages","__broad__","up","BATF3"
"macrophages","__broad__","up","BBS10"
"macrophages","__broad__","up","BBS7"
"macrophages","__broad__","up","BCAP29"
"macrophages","__broad__","up","BCAP31"
"macrophages","__broad__","up","BCAT2"
"macrophages","__broad__","up","BCKDHB"
"macrophages","__broad__","up","BCKDK"
"macrophages","__broad__","up","BCL11A"
"macrophages","__broad__","up","BCL2A1"
"macrophages","__broad__","up","BCL2L12"
"macrophages","__broad__","up","BCS1L"
"macrophages","__broad__","up","BET1"
"macrophages","__broad__","up","BEX3"
"macrophages","__broad__","up","BEX4"
"macrophages","__broad__","up","BHLHE41"
"macrophages","__broad__","up","BICD1"
"macrophages","__broad__","up","BIRC5"
"macrophages","__broad__","up","BLM"
"macrophages","__broad__","up","BLOC1S2"
"macrophages","__broad__","up","BLOC1S4"
"macrophages","__broad__","up","BMP1"
"macrophages","__broad__","up","BNC2"
"macrophages","__broad__","up","BOD1"
"macrophages","__broad__","up","BOLA2B"
"macrophages","__broad__","up","BOLA3"
"macrophages","__broad__","up","BOP1"
"macrophages","__broad__","up","BORCS6"
"macrophages","__broad__","up","BPGM"
"macrophages","__broad__","up","BPIFB1"
"macrophages","__broad__","up","BRCC3"
"macrophages","__broad__","up","BRI3"
"macrophages","__broad__","up","BRI3P1"
"macrophages","__broad__","up","BRIP1"
"macrophages","__broad__","up","BRIX1"
"macrophages","__broad__","up","BRK1"
"macrophages","__broad__","up","BRMS1"
"macrophages","__broad__","up","BROX"
"macrophages","__broad__","up","BSG"
"macrophages","__broad__","up","BST1"
"macrophages","__broad__","up","BTBD1"
"macrophages","__broad__","up","BTBD19"
"macrophages","__broad__","up","BTF3"
"macrophages","__broad__","up","BTF3L4"
"macrophages","__broad__","up","BTF3P7"
"macrophages","__broad__","up","BTK"
"macrophages","__broad__","up","BUB1"
"macrophages","__broad__","up","BUB1B"
"macrophages","__broad__","up","BUB3"
"macrophages","__broad__","up","BYSL"
"macrophages","__broad__","up","BZW2"
"macrophages","__broad__","up","C11orf1"
"macrophages","__broad__","up","C11orf16"
"macrophages","__broad__","up","C11orf58"
"macrophages","__broad__","up","C12orf29"
"macrophages","__broad__","up","C12orf73"
"macrophages","__broad__","up","C15orf40"
"macrophages","__broad__","up","C15orf48"
"macrophages","__broad__","up","C15orf65"
"macrophages","__broad__","up","C16orf54"
"macrophages","__broad__","up","C16orf86"
"macrophages","__broad__","up","C16orf91"
"macrophages","__broad__","up","C17orf58"
"macrophages","__broad__","up","C17orf75"
"macrophages","__broad__","up","C18orf32"
"macrophages","__broad__","up","C18orf54"
"macrophages","__broad__","up","C19orf53"
"macrophages","__broad__","up","C19orf73"
"macrophages","__broad__","up","C1D"
"macrophages","__broad__","up","C1QBP"
"macrophages","__broad__","up","C1orf122"
"macrophages","__broad__","up","C1orf131"
"macrophages","__broad__","up","C1orf174"
"macrophages","__broad__","up","C1orf194"
"macrophages","__broad__","up","C1orf198"
"macrophages","__broad__","up","C1orf35"
"macrophages","__broad__","up","C1orf43"
"macrophages","__broad__","up","C1orf53"
"macrophages","__broad__","up","C1orf54"
"macrophages","__broad__","up","C20orf27"
"macrophages","__broad__","up","C20orf85"
"macrophages","__broad__","up","C21orf58"
"macrophages","__broad__","up","C2CD2"
"macrophages","__broad__","up","C2orf76"
"macrophages","__broad__","up","C3AR1"
"macrophages","__broad__","up","C3orf14"
