resource,family,view,ligand,receptor,human_ligand,human_receptor,source,source_label,target,target_label,cell_floor,prior_count,gsm,treatment,ligand_min,receptor_min,score
consensus,exploratory,broad,Wnt10b,Fzd4_Lrp6,WNT10B,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,3.24759224026706,2.61555654997233,2.931574395119695
consensus,exploratory,broad,Wnt10b,Fzd4_Lrp6,WNT10B,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,2.80023375552777,2.76416838101828,2.782201068273025
consensus,exploratory,broad,Wnt10b,Fzd4_Lrp6,WNT10B,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,3.66401856709781,3.1092126534297,3.386615610263755
consensus,exploratory,broad,Wnt10b,Fzd4_Lrp6,WNT10B,FZD4_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,2.70476716003654,1.48601934652605,2.095393253281295
consensus,exploratory,broad,Wnt10b,Fzd10_Lrp6,WNT10B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.18760277228382,0.912158026461592,2.049880399372706
consensus,exploratory,broad,Wnt10b,Fzd10_Lrp6,WNT10B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,3.99673709773165,-0.303634247139911,1.8465514252958695
consensus,exploratory,broad,Wnt10b,Fzd10_Lrp6,WNT10B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,1.9311503718665,-0.303634247139913,0.8137580623632935
consensus,exploratory,broad,Wnt10b,Fzd10_Lrp6,WNT10B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,3.24759224026706,-0.303634247139911,1.4719789965635746
consensus,exploratory,broad,Wnt10b,Fzd10_Lrp6,WNT10B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,2.80023375552777,-0.303634247139911,1.2482997541939296
consensus,exploratory,broad,Wnt10b,Fzd10_Lrp6,WNT10B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,3.66401856709781,0.315673507810712,1.989846037454261
consensus,exploratory,broad,Wnt10b,Fzd10_Lrp6,WNT10B,FZD10_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,2.70476716003654,0.55959554624771,1.632181353142125
consensus,exploratory,broad,Wnt10b,Fzd1_Lrp6,WNT10B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,3.18760277228382,5.31923549655956,4.25341913442169
consensus,exploratory,broad,Wnt10b,Fzd1_Lrp6,WNT10B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,3.99673709773165,4.74851563036266,4.372626364047155
consensus,exploratory,broad,Wnt10b,Fzd1_Lrp6,WNT10B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,1.9311503718665,5.25659715072566,3.59387376129608
consensus,exploratory,broad,Wnt10b,Fzd1_Lrp6,WNT10B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,3.24759224026706,5.46326519558253,4.355428717924795
consensus,exploratory,broad,Wnt10b,Fzd1_Lrp6,WNT10B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,2.80023375552777,4.94143401240038,3.8708338839640755
consensus,exploratory,broad,Wnt10b,Fzd1_Lrp6,WNT10B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,3.66401856709781,5.48165290794457,4.57283573752119
consensus,exploratory,broad,Wnt10b,Fzd1_Lrp6,WNT10B,FZD1_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,2.70476716003654,5.80459363216862,4.2546803961025805
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp5,WNT7A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,-0.303634247139908,-0.953265792754154
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp5,WNT7A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp5,WNT7A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,-0.303634247139913,-0.9532657927541565
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp5,WNT7A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,2.20447149954523,1.1881483624947384
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp5,WNT7A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp5,WNT7A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,2.87301865476796,0.63506065819978
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp5,WNT7A,FZD9_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,-0.303634247139908,-0.953265792754154
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp6,WNT7A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,-0.303634247139908,-0.953265792754154
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp6,WNT7A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp6,WNT7A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,-0.303634247139913,-0.9532657927541565
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp6,WNT7A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,2.20447149954523,1.1881483624947384
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp6,WNT7A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp6,WNT7A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,2.87301865476796,0.63506065819978
consensus,exploratory,broad,Wnt7a,Fzd9_Lrp6,WNT7A,FZD9_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,-0.303634247139908,-0.953265792754154
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp5,WNT7A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,4.3291163848373,1.36310952323445
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp5,WNT7A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,3.63194626751174,1.01452446457167
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp5,WNT7A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,4.37621535562578,1.3866590086286898
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp5,WNT7A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,3.77886997825986,1.9753476018520535
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp5,WNT7A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,3.43061519048256,0.91385892605708
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp5,WNT7A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,4.60091959151191,1.499011126571755
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp5,WNT7A,FZD6_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,3.2384232944639,0.81776297804775
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp6,WNT7A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,4.3291163848373,1.36310952323445
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp6,WNT7A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,3.63194626751174,1.01452446457167
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp6,WNT7A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,4.37621535562578,1.3866590086286898
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp6,WNT7A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,3.77886997825986,1.9753476018520535
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp6,WNT7A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,3.43061519048256,0.91385892605708
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp6,WNT7A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,4.60091959151191,1.499011126571755
consensus,exploratory,broad,Wnt7a,Fzd6_Lrp6,WNT7A,FZD6_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,3.2384232944639,0.81776297804775
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp5,WNT7A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,4.47529235225547,1.4361975069435349
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp5,WNT7A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,4.89616379358713,1.646633227609365
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp5,WNT7A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,4.75506874732484,1.57608570447822
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp5,WNT7A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,4.65092735561591,2.411376290530079
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp5,WNT7A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,3.8847315485349,1.14091710508325
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp5,WNT7A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,4.8164144375048,1.6067585495682002
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp5,WNT7A,FZD7_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,4.90740420100959,1.652253431320595
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp6,WNT7A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,4.47529235225547,1.4361975069435349
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp6,WNT7A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,4.89616379358713,1.646633227609365
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp6,WNT7A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,4.94229283163891,1.669697746635255
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp6,WNT7A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,4.6939108835503,2.432868054497274
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp6,WNT7A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,3.8847315485349,1.14091710508325
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp6,WNT7A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,4.8164144375048,1.6067585495682002
consensus,exploratory,broad,Wnt7a,Fzd7_Lrp6,WNT7A,FZD7_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,4.90740420100959,1.652253431320595
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp5,WNT7A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,4.60801065888174,1.5025566602566702
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp5,WNT7A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,5.15264105602013,1.774871858825865
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp5,WNT7A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,4.75506874732484,1.57608570447822
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp5,WNT7A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,4.65092735561591,2.411376290530079
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp5,WNT7A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,4.06745109205325,1.2322768768424248
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp5,WNT7A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,4.9642631008171,1.6806828812243502
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp5,WNT7A,FZD5_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,4.90740420100959,1.652253431320595
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp5,WNT7A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,4.60801065888174,1.5025566602566702
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp5,WNT7A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,5.15264105602013,1.774871858825865
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp5,WNT7A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,4.75506874732484,1.57608570447822
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp5,WNT7A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,4.65092735561591,2.411376290530079
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp5,WNT7A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,4.06745109205325,1.2322768768424248
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp5,WNT7A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,4.9642631008171,1.6806828812243502
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp5,WNT7A,FZD2_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,4.90740420100959,1.652253431320595
consensus,exploratory,broad,Wnt7a,Fzd8_Lrp5,WNT7A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,2.62490948103661,0.5110060713341049
consensus,exploratory,broad,Wnt7a,Fzd8_Lrp5,WNT7A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,3.24799996245388,0.8225513120427399
consensus,exploratory,broad,Wnt7a,Fzd8_Lrp5,WNT7A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,3.05206379017357,0.7245832259025851
consensus,exploratory,broad,Wnt7a,Fzd8_Lrp5,WNT7A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,3.07174627331635,1.6217857493802985
consensus,exploratory,broad,Wnt7a,Fzd8_Lrp5,WNT7A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,3.67546783508173,1.036285248356665
consensus,exploratory,broad,Wnt7a,Fzd8_Lrp5,WNT7A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,3.18006811338445,0.7885853875080251
consensus,exploratory,broad,Wnt7a,Fzd8_Lrp5,WNT7A,FZD8_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,3.2384232944639,0.81776297804775
consensus,exploratory,broad,Wnt7a,Fzd3_Lrp5,WNT7A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,3.77294161606343,1.085022138847515
consensus,exploratory,broad,Wnt7a,Fzd3_Lrp5,WNT7A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,3.24799996245388,0.8225513120427399
consensus,exploratory,broad,Wnt7a,Fzd3_Lrp5,WNT7A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,2.81694392191479,0.607023291773195
consensus,exploratory,broad,Wnt7a,Fzd3_Lrp5,WNT7A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,3.51689546237117,1.8443603439077085
consensus,exploratory,broad,Wnt7a,Fzd3_Lrp5,WNT7A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,2.26276733171774,0.3299349966746701
consensus,exploratory,broad,Wnt7a,Fzd3_Lrp5,WNT7A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,3.24760593501236,0.82235429832198
consensus,exploratory,broad,Wnt7a,Fzd3_Lrp5,WNT7A,FZD3_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,3.74625945302898,1.07168105733029
consensus,exploratory,broad,Wnt7a,Fzd4_Lrp5,WNT7A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,0.912158026461592,-0.34536965595340396
consensus,exploratory,broad,Wnt7a,Fzd4_Lrp5,WNT7A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt7a,Fzd4_Lrp5,WNT7A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,-0.303634247139913,-0.9532657927541565
consensus,exploratory,broad,Wnt7a,Fzd4_Lrp5,WNT7A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,2.61555654997233,1.3936908877082885
consensus,exploratory,broad,Wnt7a,Fzd4_Lrp5,WNT7A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,2.76416838101828,0.5806355213249401
consensus,exploratory,broad,Wnt7a,Fzd4_Lrp5,WNT7A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,3.1092126534297,0.75315765753065
consensus,exploratory,broad,Wnt7a,Fzd4_Lrp5,WNT7A,FZD4_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,1.48601934652605,-0.05843899592117496
consensus,exploratory,broad,Wnt7a,Fzd10_Lrp5,WNT7A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,0.912158026461592,-0.34536965595340396
consensus,exploratory,broad,Wnt7a,Fzd10_Lrp5,WNT7A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt7a,Fzd10_Lrp5,WNT7A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,-0.303634247139913,-0.9532657927541565
consensus,exploratory,broad,Wnt7a,Fzd10_Lrp5,WNT7A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,-0.303634247139911,-0.065904510847832
consensus,exploratory,broad,Wnt7a,Fzd10_Lrp5,WNT7A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,-0.303634247139911,-0.9532657927541555
consensus,exploratory,broad,Wnt7a,Fzd10_Lrp5,WNT7A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,0.315673507810712,-0.643611915278844
consensus,exploratory,broad,Wnt7a,Fzd10_Lrp5,WNT7A,FZD10_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,0.55959554624771,-0.521650896060345
consensus,exploratory,broad,Wnt7a,Fzd1_Lrp5,WNT7A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,4.60801065888174,1.5025566602566702
consensus,exploratory,broad,Wnt7a,Fzd1_Lrp5,WNT7A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,4.74851563036266,1.57280914599713
consensus,exploratory,broad,Wnt7a,Fzd1_Lrp5,WNT7A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,4.75506874732484,1.57608570447822
consensus,exploratory,broad,Wnt7a,Fzd1_Lrp5,WNT7A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,4.65092735561591,2.411376290530079
consensus,exploratory,broad,Wnt7a,Fzd1_Lrp5,WNT7A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,4.06745109205325,1.2322768768424248
consensus,exploratory,broad,Wnt7a,Fzd1_Lrp5,WNT7A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,4.9642631008171,1.6806828812243502
consensus,exploratory,broad,Wnt7a,Fzd1_Lrp5,WNT7A,FZD1_LRP5,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,4.90740420100959,1.652253431320595
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp6,WNT7A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,4.78667193948898,1.59188730056029
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp6,WNT7A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,5.55943999254858,1.9782713270900898
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp6,WNT7A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,5.62803550447268,2.0125690830521403
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp6,WNT7A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,5.16025903991619,2.666042132680219
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp6,WNT7A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,5.1981142829831,1.7976084723073502
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp6,WNT7A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057720,Control IgG,-1.6028973383684,5.23774811965393,1.817425390642765
consensus,exploratory,broad,Wnt7a,Fzd5_Lrp6,WNT7A,FZD5_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057721,anti-IL-1β,-1.6028973383684,5.80459363216862,2.10084814690011
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp6,WNT7A,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057709,Control IgG,-1.6028973383684,5.77948319191342,2.0882929267725103
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp6,WNT7A,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057712,Control IgG,-1.6028973383684,5.64544407344548,2.02127336753854
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp6,WNT7A,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057713,anti-IL-1β,-1.6028973383684,5.66397037301375,2.030536517322675
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp6,WNT7A,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057716,Control IgG,0.171825225444247,5.64947837369542,2.9106517995698336
consensus,exploratory,broad,Wnt7a,Fzd2_Lrp6,WNT7A,FZD2_LRP6,fibroblast,__broad__,alveolar,__broad__,50,1.0,GSM9057717,anti-IL-1β,-1.6028973383684,5.54481267821028,1.9709576699209401
