comp,label,case,reference,direction,scope,ligand,primary_pearson,primary_rank,planned_omissions,eligible_omissions,complete_omission_coverage,min_rank,max_rank,minimum_pearson,maximum_pearson
macrophages,__broad__,LUAD,normal,down,focused_triad,VEGFA,-0.0040741796180993,8.0,12,12,True,6.0,8.0,-0.0077271899582723,0.0082747638515653
macrophages,__broad__,LUAD,normal,down,focused_triad,WNT2,0.0284909673802792,1.0,12,12,True,1.0,4.0,0.0125926747155516,0.03955316201422
macrophages,__broad__,LUAD,normal,down,focused_triad,WNT2B,0.026902205967748,2.0,12,12,True,2.0,5.0,0.0142493443685725,0.0392762096660584
macrophages,__broad__,LUAD,normal,down,focused_triad,WNT5A,0.0153910455248578,5.0,12,9,False,3.0,6.0,0.0088865748196633,0.0278603762527056
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,AREG,0.0045086884608565,20.0,12,12,True,18.0,23.0,-0.0069854171320704,0.0132173954278358
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,CCL2,0.0090062580055949,18.0,12,12,True,14.0,23.0,-0.0102907292794,0.0129938051586107
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,CXCL12,0.0021599401257077,21.0,12,12,True,16.0,21.0,-0.0018202325876229,0.0214625428970127
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,CXCL2,0.0170434448971635,14.0,12,9,False,1.0,17.0,0.0072420092960036,0.0385573514562266
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,FGF10,0.0149691146707485,16.0,12,9,False,2.0,17.0,0.0118903035787034,0.0279898663733007
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,FGF7,0.0238043536983679,11.0,12,12,True,1.0,14.0,0.0181753381778775,0.0428236871386016
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,HBEGF,-0.0075061039246617,23.0,12,12,True,20.0,23.0,-0.010146160814976,0.0018686249982852
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,IL1A,0.0086372810246824,19.0,12,12,True,2.0,20.0,0.0013875946493591,0.0287075981745556
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,IL1B,0.0098698070117802,17.0,12,12,True,8.0,19.0,0.0030701180651972,0.0209289739541955
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,TGFB1,0.017685627337305,13.0,12,12,True,1.0,15.0,0.0112167387131151,0.0325469477690608
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,VEGFA,-0.0040741796180993,22.0,12,12,True,17.0,23.0,-0.0077271899582723,0.0082747638515653
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT10A,0.026087360916795,5.0,12,12,True,5.0,12.0,0.0131119827973866,0.0376449509393791
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT10B,0.0242208963683086,10.0,12,12,True,10.0,19.0,0.0121815314973476,0.0355788608640594
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT2,0.0284909673802792,1.0,12,12,True,1.0,16.0,0.0125926747155516,0.03955316201422
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT2B,0.026902205967748,2.0,12,12,True,2.0,10.0,0.0142493443685725,0.0392762096660584
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT3,0.0262472273529198,4.0,12,9,False,4.0,11.0,0.0130057967543471,0.0379844275091298
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT3A,0.0237688188226757,12.0,12,12,True,2.0,16.0,0.0094404578209345,0.034099805688558
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT4,0.0246140646691141,9.0,12,11,False,7.0,15.0,0.0120862544299379,0.0357102561494303
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT5A,0.0153910455248578,15.0,12,12,True,5.0,18.0,0.0088865748196633,0.0278603762527056
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT5B,0.0247227556567753,8.0,12,12,True,8.0,17.0,0.0121575564157411,0.0360949982686704
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT7A,0.0260659977147119,6.0,12,12,True,3.0,12.0,0.0131714162501176,0.0381300890901304
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT7B,0.0250132192272929,7.0,12,12,True,6.0,11.0,0.0127664000149007,0.0365657577296615
macrophages,__broad__,LUAD,normal,down,source_agnostic_planned_panel,WNT9A,0.0265237337001404,3.0,12,12,True,4.0,14.0,0.0134016061288493,0.0380386946469097
macrophages,__broad__,LUAD,normal,up,focused_triad,CCL2,0.0683899650915881,7.0,12,12,True,5.0,8.0,0.0485353668479946,0.0822435948001065
macrophages,__broad__,LUAD,normal,up,focused_triad,CXCL12,0.0645607866944125,8.0,12,12,True,7.0,8.0,0.040170082331022,0.0743987479567692
macrophages,__broad__,LUAD,normal,up,focused_triad,FGF7,0.0932368018199057,4.0,12,12,True,2.0,6.0,0.0652244523411992,0.0979674700631392
macrophages,__broad__,LUAD,normal,up,focused_triad,TGFB1,0.136344147856655,1.0,12,12,True,1.0,1.0,0.0920951993272014,0.144883979239538
macrophages,__broad__,LUAD,normal,up,focused_triad,VEGFA,0.0915730682947417,6.0,12,12,True,2.0,6.0,0.0658782048913574,0.100460981020613
macrophages,__broad__,LUAD,normal,up,focused_triad,WNT2,0.103237194619939,2.0,12,12,True,2.0,3.0,0.077956180931275,0.102319432981165
macrophages,__broad__,LUAD,normal,up,focused_triad,WNT2B,0.0927105097868603,5.0,12,12,True,4.0,7.0,0.0671877501768724,0.0900442248812849
macrophages,__broad__,LUAD,normal,up,focused_triad,WNT5A,0.0965861909260096,3.0,12,9,False,2.0,6.0,0.0622703027531444,0.101231293491042
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,AREG,0.0614210687504252,22.0,12,12,True,16.0,21.0,0.0472308449469289,0.072431263278535
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,CCL2,0.0683899650915881,19.0,12,12,True,10.0,21.0,0.0485353668479946,0.0822435948001065
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,CXCL12,0.0645607866944125,20.0,12,12,True,18.0,22.0,0.040170082331022,0.0743987479567692
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,CXCL2,0.0964906321736148,10.0,12,9,False,4.0,18.0,0.0591457570704361,0.0961901238117436
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,FGF10,0.0631496584155304,21.0,12,9,False,18.0,23.0,0.0353537710956661,0.0714889102292955
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,FGF7,0.0932368018199057,14.0,12,12,True,2.0,16.0,0.0652244523411992,0.0979674700631392
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,HBEGF,0.0510411891570793,23.0,12,12,True,20.0,23.0,0.0363459744382227,0.054580864227654
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,IL1A,0.0767314782982085,18.0,12,12,True,12.0,20.0,0.0534793260976328,0.0843380366979182
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,IL1B,0.0969480800231898,8.0,12,12,True,2.0,11.0,0.0745585836372371,0.1121310841317
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,TGFB1,0.136344147856655,1.0,12,12,True,1.0,1.0,0.0920951993272014,0.144883979239538
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,VEGFA,0.0915730682947417,16.0,12,12,True,2.0,16.0,0.0658782048913574,0.100460981020613
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT10A,0.0949958323513022,11.0,12,12,True,9.0,15.0,0.0716646404966429,0.0920929783495061
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT10B,0.0902316864473357,17.0,12,12,True,14.0,19.0,0.0661408377456644,0.0865664692180741
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT2,0.103237194619939,4.0,12,12,True,3.0,8.0,0.077956180931275,0.102319432981165
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT2B,0.0927105097868603,15.0,12,12,True,10.0,18.0,0.0671877501768724,0.0900442248812849
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT3,0.0974897545200772,7.0,12,9,False,7.0,12.0,0.073452304659304,0.0947503378916203
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT3A,0.0948310717332411,12.0,12,12,True,3.0,17.0,0.0656742498745681,0.097866457318833
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT4,0.098957420238035,6.0,12,11,False,3.0,16.0,0.0689837718133499,0.0988663795932105
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT5A,0.0965861909260096,9.0,12,12,True,3.0,18.0,0.0622703027531444,0.101231293491042
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT5B,0.0991627674038402,5.0,12,12,True,6.0,19.0,0.0689397321674688,0.0959420511347053
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT7A,0.103263576488678,3.0,12,12,True,2.0,7.0,0.0818353175283809,0.100777530279846
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT7B,0.103300937669329,2.0,12,12,True,3.0,8.0,0.0825592748842525,0.100115562518283
macrophages,__broad__,LUAD,normal,up,source_agnostic_planned_panel,WNT9A,0.0947863358975656,13.0,12,12,True,8.0,14.0,0.0714445092967387,0.0917583074313413
