"comp","label","case","reference","direction","gene"
"AT2","__broad__","LUAD","normal","up","IL4I1"
"AT2","__broad__","LUAD","normal","up","NUP62"
"AT2","__broad__","LUAD","normal","up","SPIB"
"AT2","__broad__","LUAD","normal","up","MYBPC2"
"AT2","__broad__","LUAD","normal","up","EMC10"
"AT2","__broad__","LUAD","normal","up","C19orf48"
"AT2","__broad__","LUAD","normal","up","ETFB"
"AT2","__broad__","LUAD","normal","up","TNNT1"
"AT2","__broad__","LUAD","normal","up","BRSK1"
"AT2","__broad__","LUAD","normal","up","TMEM238"
"AT2","__broad__","LUAD","normal","up","ISOC2"
"AT2","__broad__","LUAD","normal","up","EPN1"
"AT2","__broad__","LUAD","normal","up","ZNF550"
"AT2","__broad__","LUAD","normal","up","ZIK1"
"AT2","__broad__","LUAD","normal","up","ZNF671"
"AT2","__broad__","LUAD","normal","up","ZNF552"
"AT2","__broad__","LUAD","normal","up","TRIB3"
"AT2","__broad__","LUAD","normal","up","SRXN1"
"AT2","__broad__","LUAD","normal","up","SLC52A3"
"AT2","__broad__","LUAD","normal","up","SDCBP2"
"AT2","__broad__","LUAD","normal","up","NSFL1C"
"AT2","__broad__","LUAD","normal","up","SNRPB"
"AT2","__broad__","LUAD","normal","up","ITPA"
"AT2","__broad__","LUAD","normal","up","SLC4A11"
"AT2","__broad__","LUAD","normal","up","C20orf27"
"AT2","__broad__","LUAD","normal","up","SMOX"
"AT2","__broad__","LUAD","normal","up","PRNP"
"AT2","__broad__","LUAD","normal","up","TMEM230"
"AT2","__broad__","LUAD","normal","up","PCNA"
"AT2","__broad__","LUAD","normal","up","LRRN4"
"AT2","__broad__","LUAD","normal","up","FERMT1"
"AT2","__broad__","LUAD","normal","up","PLCB1"
"AT2","__broad__","LUAD","normal","up","LAMP5"
"AT2","__broad__","LUAD","normal","up","ISM1"
"AT2","__broad__","LUAD","normal","up","SNRPB2"
"AT2","__broad__","LUAD","normal","up","SMIM26"
"AT2","__broad__","LUAD","normal","up","RIN2"
"AT2","__broad__","LUAD","normal","up","NAA20"
"AT2","__broad__","LUAD","normal","up","NXT1"
"AT2","__broad__","LUAD","normal","up","CST3"
"AT2","__broad__","LUAD","normal","up","APMAP"
"AT2","__broad__","LUAD","normal","up","ABHD12"
"AT2","__broad__","LUAD","normal","up","GINS1"
"AT2","__broad__","LUAD","normal","up","TPX2"
"AT2","__broad__","LUAD","normal","up","SNTA1"
"AT2","__broad__","LUAD","normal","up","ACTL10"
"AT2","__broad__","LUAD","normal","up","AHCY"
"AT2","__broad__","LUAD","normal","up","DYNLRB1"
"AT2","__broad__","LUAD","normal","up","PIGU"
"AT2","__broad__","LUAD","normal","up","EDEM2"
"AT2","__broad__","LUAD","normal","up","PROCR"
"AT2","__broad__","LUAD","normal","up","MMP24OS"
"AT2","__broad__","LUAD","normal","up","MMP24"
"AT2","__broad__","LUAD","normal","up","EIF6"
"AT2","__broad__","LUAD","normal","up","ERGIC3"
"AT2","__broad__","LUAD","normal","up","SPAG4"
"AT2","__broad__","LUAD","normal","up","ROMO1"
"AT2","__broad__","LUAD","normal","up","SCAND1"
"AT2","__broad__","LUAD","normal","up","RAB5IF"
"AT2","__broad__","LUAD","normal","up","NDRG3"
"AT2","__broad__","LUAD","normal","up","RPN2"
"AT2","__broad__","LUAD","normal","up","VSTM2L"
"AT2","__broad__","LUAD","normal","up","ARHGAP40"
"AT2","__broad__","LUAD","normal","up","FAM83D"
"AT2","__broad__","LUAD","normal","up","MYBL2"
"AT2","__broad__","LUAD","normal","up","HNF4A"
"AT2","__broad__","LUAD","normal","up","SERINC3"
"AT2","__broad__","LUAD","normal","up","KCNK15"
"AT2","__broad__","LUAD","normal","up","YWHAB"
"AT2","__broad__","LUAD","normal","up","TOMM34"
"AT2","__broad__","LUAD","normal","up","PIGT"
"AT2","__broad__","LUAD","normal","up","WFDC2"
"AT2","__broad__","LUAD","normal","up","WFDC3"
"AT2","__broad__","LUAD","normal","up","DNTTIP1"
"AT2","__broad__","LUAD","normal","up","UBE2C"
"AT2","__broad__","LUAD","normal","up","TNNC2"
"AT2","__broad__","LUAD","normal","up","CTSA"
"AT2","__broad__","LUAD","normal","up","PLTP"
"AT2","__broad__","LUAD","normal","up","MMP9"
"AT2","__broad__","LUAD","normal","up","MOCS3"
"AT2","__broad__","LUAD","normal","up","ATP9A"
"AT2","__broad__","LUAD","normal","up","SALL4"
"AT2","__broad__","LUAD","normal","up","ZNF217"
"AT2","__broad__","LUAD","normal","up","CYP24A1"
"AT2","__broad__","LUAD","normal","up","FAM210B"
"AT2","__broad__","LUAD","normal","up","RTF2"
"AT2","__broad__","LUAD","normal","up","RBM38"
"AT2","__broad__","LUAD","normal","up","ZBP1"
"AT2","__broad__","LUAD","normal","up","PMEPA1"
"AT2","__broad__","LUAD","normal","up","CTSZ"
"AT2","__broad__","LUAD","normal","up","ATP5F1E"
"AT2","__broad__","LUAD","normal","up","PRELID3B"
"AT2","__broad__","LUAD","normal","up","PHACTR3"
"AT2","__broad__","LUAD","normal","up","SYCP2"
"AT2","__broad__","LUAD","normal","up","PPP1R3D"
"AT2","__broad__","LUAD","normal","up","PSMA7"
"AT2","__broad__","LUAD","normal","up","ADRM1"
"AT2","__broad__","LUAD","normal","up","MRGBP"
"AT2","__broad__","LUAD","normal","up","OGFR"
"AT2","__broad__","LUAD","normal","up","TCFL5"
"AT2","__broad__","LUAD","normal","up","GID8"
"AT2","__broad__","LUAD","normal","up","SLC17A9"
"AT2","__broad__","LUAD","normal","up","YTHDF1"
"AT2","__broad__","LUAD","normal","up","BIRC7"
"AT2","__broad__","LUAD","normal","up","EEF1A2"
"AT2","__broad__","LUAD","normal","up","PPDPF"
"AT2","__broad__","LUAD","normal","up","STMN3"
"AT2","__broad__","LUAD","normal","up","SAMD10"
"AT2","__broad__","LUAD","normal","up","RGS19"
"AT2","__broad__","LUAD","normal","up","ATP5PF"
"AT2","__broad__","LUAD","normal","up","APP"
"AT2","__broad__","LUAD","normal","up","CCT8"
"AT2","__broad__","LUAD","normal","up","SOD1"
"AT2","__broad__","LUAD","normal","up","MIS18A"
"AT2","__broad__","LUAD","normal","up","CFAP298"
"AT2","__broad__","LUAD","normal","up","IFNAR2"
"AT2","__broad__","LUAD","normal","up","IL10RB"
"AT2","__broad__","LUAD","normal","up","IFNAR1"
"AT2","__broad__","LUAD","normal","up","IFNGR2"
"AT2","__broad__","LUAD","normal","up","DNAJC28"
"AT2","__broad__","LUAD","normal","up","GART"
"AT2","__broad__","LUAD","normal","up","CLIC6"
"AT2","__broad__","LUAD","normal","up","CBR1"
"AT2","__broad__","LUAD","normal","up","CBR3"
"AT2","__broad__","LUAD","normal","up","CHAF1B"
"AT2","__broad__","LUAD","normal","up","PIGP"
"AT2","__broad__","LUAD","normal","up","GET1"
"AT2","__broad__","LUAD","normal","up","PCP4"
"AT2","__broad__","LUAD","normal","up","BACE2"
"AT2","__broad__","LUAD","normal","up","FAM3B"
"AT2","__broad__","LUAD","normal","up","MX2"
"AT2","__broad__","LUAD","normal","up","MX1"
"AT2","__broad__","LUAD","normal","up","RIPK4"
"AT2","__broad__","LUAD","normal","up","ABCG1"
"AT2","__broad__","LUAD","normal","up","TFF3"
"AT2","__broad__","LUAD","normal","up","PDE9A"
"AT2","__broad__","LUAD","normal","up","HSF2BP"
"AT2","__broad__","LUAD","normal","up","RRP1B"
"AT2","__broad__","LUAD","normal","up","CSTB"
"AT2","__broad__","LUAD","normal","up","AGPAT3"
"AT2","__broad__","LUAD","normal","up","TRPM2"
"AT2","__broad__","LUAD","normal","up","SUMO3"
"AT2","__broad__","LUAD","normal","up","PTTG1IP"
"AT2","__broad__","LUAD","normal","up","ITGB2"
"AT2","__broad__","LUAD","normal","up","COL18A1"
"AT2","__broad__","LUAD","normal","up","SPATC1L"
"AT2","__broad__","LUAD","normal","up","S100B"
"AT2","__broad__","LUAD","normal","up","HDHD5"
"AT2","__broad__","LUAD","normal","up","BID"
"AT2","__broad__","LUAD","normal","up","MICAL3"
"AT2","__broad__","LUAD","normal","up","USP18"
"AT2","__broad__","LUAD","normal","up","CDC45"
"AT2","__broad__","LUAD","normal","up","SEPTIN5"
"AT2","__broad__","LUAD","normal","up","COMT"
"AT2","__broad__","LUAD","normal","up","SNAP29"
"AT2","__broad__","LUAD","normal","up","UBE2L3"
"AT2","__broad__","LUAD","normal","up","YDJC"
"AT2","__broad__","LUAD","normal","up","SDF2L1"
"AT2","__broad__","LUAD","normal","up","IGLC1"
"AT2","__broad__","LUAD","normal","up","ZNF70"
"AT2","__broad__","LUAD","normal","up","CHCHD10"
"AT2","__broad__","LUAD","normal","up","MMP11"
"AT2","__broad__","LUAD","normal","up","DERL3"
"AT2","__broad__","LUAD","normal","up","MIF"
"AT2","__broad__","LUAD","normal","up","ASPHD2"
"AT2","__broad__","LUAD","normal","up","TPST2"
"AT2","__broad__","LUAD","normal","up","NIPSNAP1"
"AT2","__broad__","LUAD","normal","up","UQCR10"
"AT2","__broad__","LUAD","normal","up","MTFP1"
"AT2","__broad__","LUAD","normal","up","TCN2"
"AT2","__broad__","LUAD","normal","up","SMTN"
"AT2","__broad__","LUAD","normal","up","YWHAH"
"AT2","__broad__","LUAD","normal","up","RTCB"
"AT2","__broad__","LUAD","normal","up","MCM5"
"AT2","__broad__","LUAD","normal","up","MB"
"AT2","__broad__","LUAD","normal","up","APOL6"
"AT2","__broad__","LUAD","normal","up","APOL2"
"AT2","__broad__","LUAD","normal","up","APOL1"
"AT2","__broad__","LUAD","normal","up","MYH9"
"AT2","__broad__","LUAD","normal","up","TXN2"
"AT2","__broad__","LUAD","normal","up","EIF3D"
"AT2","__broad__","LUAD","normal","up","IFT27"
"AT2","__broad__","LUAD","normal","up","NCF4"
"AT2","__broad__","LUAD","normal","up","KCTD17"
"AT2","__broad__","LUAD","normal","up","IL2RB"
"AT2","__broad__","LUAD","normal","up","C1QTNF6"
"AT2","__broad__","LUAD","normal","up","RAC2"
"AT2","__broad__","LUAD","normal","up","PDXP"
"AT2","__broad__","LUAD","normal","up","LGALS1"
"AT2","__broad__","LUAD","normal","up","POLR2F"
"AT2","__broad__","LUAD","normal","up","KDELR3"
"AT2","__broad__","LUAD","normal","up","FAM227A"
"AT2","__broad__","LUAD","normal","up","TOMM22"
"AT2","__broad__","LUAD","normal","up","SUN2"
"AT2","__broad__","LUAD","normal","up","DNAL4"
"AT2","__broad__","LUAD","normal","up","NPTXR"
"AT2","__broad__","LUAD","normal","up","APOBEC3C"
"AT2","__broad__","LUAD","normal","up","APOBEC3D"
"AT2","__broad__","LUAD","normal","up","APOBEC3F"
"AT2","__broad__","LUAD","normal","up","APOBEC3G"
"AT2","__broad__","LUAD","normal","up","SYNGR1"
"AT2","__broad__","LUAD","normal","up","FAM83F"
"AT2","__broad__","LUAD","normal","up","RBX1"
"AT2","__broad__","LUAD","normal","up","RANGAP1"
"AT2","__broad__","LUAD","normal","up","ZC3H7B"
"AT2","__broad__","LUAD","normal","up","XRCC6"
"AT2","__broad__","LUAD","normal","up","SNU13"
"AT2","__broad__","LUAD","normal","up","TNFRSF13C"
"AT2","__broad__","LUAD","normal","up","CENPM"
"AT2","__broad__","LUAD","normal","up","NAGA"
"AT2","__broad__","LUAD","normal","up","PHETA2"
"AT2","__broad__","LUAD","normal","up","NDUFA6"
"AT2","__broad__","LUAD","normal","up","BIK"
"AT2","__broad__","LUAD","normal","up","MCAT"
"AT2","__broad__","LUAD","normal","up","TSPO"
"AT2","__broad__","LUAD","normal","up","RTL6"
"AT2","__broad__","LUAD","normal","up","KIAA0930"
"AT2","__broad__","LUAD","normal","up","GTSE1"
"AT2","__broad__","LUAD","normal","up","CRELD2"
"AT2","__broad__","LUAD","normal","up","PANX2"
"AT2","__broad__","LUAD","normal","up","ADM2"
"AT2","__broad__","LUAD","normal","up","LMF2"
"AT2","__broad__","LUAD","normal","up","SLC25A6"
"AT2","__broad__","LUAD","normal","up","GYG2"
"AT2","__broad__","LUAD","normal","up","STS"
"AT2","__broad__","LUAD","normal","up","PNPLA4"
"AT2","__broad__","LUAD","normal","up","TBL1X"
"AT2","__broad__","LUAD","normal","up","GPR143"
"AT2","__broad__","LUAD","normal","up","HCCS"
"AT2","__broad__","LUAD","normal","up","PRPS2"
"AT2","__broad__","LUAD","normal","up","TMSB4X"
"AT2","__broad__","LUAD","normal","up","PIR"
"AT2","__broad__","LUAD","normal","up","SYAP1"
"AT2","__broad__","LUAD","normal","up","MAP7D2"
"AT2","__broad__","LUAD","normal","up","SMS"
"AT2","__broad__","LUAD","normal","up","PRDX4"
"AT2","__broad__","LUAD","normal","up","ARX"
"AT2","__broad__","LUAD","normal","up","ATP6AP2"
"AT2","__broad__","LUAD","normal","up","CXorf38"
"AT2","__broad__","LUAD","normal","up","FUNDC1"
"AT2","__broad__","LUAD","normal","up","NDUFB11"
"AT2","__broad__","LUAD","normal","up","TIMP1"
"AT2","__broad__","LUAD","normal","up","FTSJ1"
"AT2","__broad__","LUAD","normal","up","RBM3"
"AT2","__broad__","LUAD","normal","up","PCSK1N"
"AT2","__broad__","LUAD","normal","up","GPKOW"
"AT2","__broad__","LUAD","normal","up","PLP2"
"AT2","__broad__","LUAD","normal","up","FOXP3"
"AT2","__broad__","LUAD","normal","up","MAGED1"
"AT2","__broad__","LUAD","normal","up","HSD17B10"
"AT2","__broad__","LUAD","normal","up","TSR2"
"AT2","__broad__","LUAD","normal","up","MAGED2"
"AT2","__broad__","LUAD","normal","up","APEX2"
"AT2","__broad__","LUAD","normal","up","AMER1"
"AT2","__broad__","LUAD","normal","up","PJA1"
"AT2","__broad__","LUAD","normal","up","IGBP1"
"AT2","__broad__","LUAD","normal","up","PDZD11"
"AT2","__broad__","LUAD","normal","up","KIF4A"
"AT2","__broad__","LUAD","normal","up","SNX12"
"AT2","__broad__","LUAD","normal","up","IL2RG"
"AT2","__broad__","LUAD","normal","up","GJB1"
"AT2","__broad__","LUAD","normal","up","CXCR3"
"AT2","__broad__","LUAD","normal","up","ERCC6L"
"AT2","__broad__","LUAD","normal","up","PHKA1"
"AT2","__broad__","LUAD","normal","up","PBDC1"
"AT2","__broad__","LUAD","normal","up","MAGT1"
"AT2","__broad__","LUAD","normal","up","COX7B"
"AT2","__broad__","LUAD","normal","up","PGK1"
"AT2","__broad__","LUAD","normal","up","P2RY10"
"AT2","__broad__","LUAD","normal","up","POF1B"
"AT2","__broad__","LUAD","normal","up","TSPAN6"
"AT2","__broad__","LUAD","normal","up","SRPX2"
"AT2","__broad__","LUAD","normal","up","CSTF2"
"AT2","__broad__","LUAD","normal","up","XKRX"
"AT2","__broad__","LUAD","normal","up","CENPI"
"AT2","__broad__","LUAD","normal","up","TIMM8A"
"AT2","__broad__","LUAD","normal","up","HNRNPH2"
"AT2","__broad__","LUAD","normal","up","TCEAL8"
"AT2","__broad__","LUAD","normal","up","NRK"
"AT2","__broad__","LUAD","normal","up","CLDN2"
"AT2","__broad__","LUAD","normal","up","PRPS1"
"AT2","__broad__","LUAD","normal","up","PSMD10"
"AT2","__broad__","LUAD","normal","up","NXT2"
"AT2","__broad__","LUAD","normal","up","CAPN6"
"AT2","__broad__","LUAD","normal","up","SERTM2"
"AT2","__broad__","LUAD","normal","up","AMOT"
"AT2","__broad__","LUAD","normal","up","PLS3"
"AT2","__broad__","LUAD","normal","up","IL13RA1"
"AT2","__broad__","LUAD","normal","up","PGRMC1"
"AT2","__broad__","LUAD","normal","up","SLC25A5"
"AT2","__broad__","LUAD","normal","up","UBE2A"
"AT2","__broad__","LUAD","normal","up","NKRF"
"AT2","__broad__","LUAD","normal","up","SEPTIN6"
"AT2","__broad__","LUAD","normal","up","RNF113A"
"AT2","__broad__","LUAD","normal","up","NDUFA1"
"AT2","__broad__","LUAD","normal","up","ZBTB33"
"AT2","__broad__","LUAD","normal","up","LAMP2"
"AT2","__broad__","LUAD","normal","up","MCTS1"
"AT2","__broad__","LUAD","normal","up","C1GALT1C1"
"AT2","__broad__","LUAD","normal","up","SH2D1A"
"AT2","__broad__","LUAD","normal","up","UTP14A"
"AT2","__broad__","LUAD","normal","up","AIFM1"
"AT2","__broad__","LUAD","normal","up","ENOX2"
"AT2","__broad__","LUAD","normal","up","HS6ST2"
"AT2","__broad__","LUAD","normal","up","GPC4"
"AT2","__broad__","LUAD","normal","up","HPRT1"
"AT2","__broad__","LUAD","normal","up","MOSPD1"
"AT2","__broad__","LUAD","normal","up","RTL8A"
"AT2","__broad__","LUAD","normal","up","MMGT1"
"AT2","__broad__","LUAD","normal","up","SLC9A6"
"AT2","__broad__","LUAD","normal","up","HTATSF1"
"AT2","__broad__","LUAD","normal","up","FGF13"
"AT2","__broad__","LUAD","normal","up","LDOC1"
"AT2","__broad__","LUAD","normal","up","TMEM185A"
"AT2","__broad__","LUAD","normal","up","MAMLD1"
"AT2","__broad__","LUAD","normal","up","CD99L2"
"AT2","__broad__","LUAD","normal","up","HMGB3"
"AT2","__broad__","LUAD","normal","up","VMA21"
"AT2","__broad__","LUAD","normal","up","CETN2"
"AT2","__broad__","LUAD","normal","up","PNMA3"
"AT2","__broad__","LUAD","normal","up","PNMA6A"
"AT2","__broad__","LUAD","normal","up","SLC6A8"
"AT2","__broad__","LUAD","normal","up","BCAP31"
"AT2","__broad__","LUAD","normal","up","ABCD1"
"AT2","__broad__","LUAD","normal","up","SRPK3"
"AT2","__broad__","LUAD","normal","up","SSR4"
"AT2","__broad__","LUAD","normal","up","IRAK1"
"AT2","__broad__","LUAD","normal","up","FLNA"
"AT2","__broad__","LUAD","normal","up","ATP6AP1"
"AT2","__broad__","LUAD","normal","up","PLXNA3"
"AT2","__broad__","LUAD","normal","up","LAGE3"
"AT2","__broad__","LUAD","normal","up","UBL4A"
"AT2","__broad__","LUAD","normal","up","SLC10A3"
"AT2","__broad__","LUAD","normal","up","G6PD"
"AT2","__broad__","LUAD","normal","up","DKC1"
"AT2","__broad__","LUAD","normal","up","F8"
"AT2","__broad__","LUAD","normal","up","CMC4"
"AT2","__broad__","LUAD","normal","up","VBP1"
"AT2","__broad__","LUAD","normal","up","VAMP7"
"AT2","__broad__","LUAD","normal","up","MT-CO2"
"AT2","__broad__","LUAD","normal","up","MT-ND4L"
"AT2","__broad__","LUAD","normal","up","MT-ND6"
"AT2","__broad__","LUAD","normal","down","C1orf159"
"AT2","__broad__","LUAD","normal","down","TTLL10"
"AT2","__broad__","LUAD","normal","down","C1QTNF12"
"AT2","__broad__","LUAD","normal","down","CCNL2"
"AT2","__broad__","LUAD","normal","down","TMEM240"
"AT2","__broad__","LUAD","normal","down","MIB2"
"AT2","__broad__","LUAD","normal","down","SKI"
"AT2","__broad__","LUAD","normal","down","PRDM16"
"AT2","__broad__","LUAD","normal","down","MEGF6"
"AT2","__broad__","LUAD","normal","down","AJAP1"
"AT2","__broad__","LUAD","normal","down","NPHP4"
"AT2","__broad__","LUAD","normal","down","ZBTB48"
"AT2","__broad__","LUAD","normal","down","RERE"
"AT2","__broad__","LUAD","normal","down","CASZ1"
"AT2","__broad__","LUAD","normal","down","C1orf127"
"AT2","__broad__","LUAD","normal","down","MTHFR"
"AT2","__broad__","LUAD","normal","down","CLCN6"
"AT2","__broad__","LUAD","normal","down","PRDM2"
"AT2","__broad__","LUAD","normal","down","KAZN"
"AT2","__broad__","LUAD","normal","down","SLC25A34"
"AT2","__broad__","LUAD","normal","down","SPEN"
"AT2","__broad__","LUAD","normal","down","ZBTB17"
"AT2","__broad__","LUAD","normal","down","EPHA2"
"AT2","__broad__","LUAD","normal","down","CROCC"
"AT2","__broad__","LUAD","normal","down","ARHGEF10L"
"AT2","__broad__","LUAD","normal","down","OTUD3"
"AT2","__broad__","LUAD","normal","down","ZBTB40"
"AT2","__broad__","LUAD","normal","down","ASAP3"
"AT2","__broad__","LUAD","normal","down","ID3"
"AT2","__broad__","LUAD","normal","down","GALE"
"AT2","__broad__","LUAD","normal","down","SRSF10"
"AT2","__broad__","LUAD","normal","down","NCMAP"
"AT2","__broad__","LUAD","normal","down","RSRP1"
"AT2","__broad__","LUAD","normal","down","CNKSR1"
"AT2","__broad__","LUAD","normal","down","UBXN11"
"AT2","__broad__","LUAD","normal","down","SLC9A1"
"AT2","__broad__","LUAD","normal","down","FCN3"
"AT2","__broad__","LUAD","normal","down","FAM76A"
"AT2","__broad__","LUAD","normal","down","EYA3"
"AT2","__broad__","LUAD","normal","down","EPB41"
"AT2","__broad__","LUAD","normal","down","SRSF4"
"AT2","__broad__","LUAD","normal","down","TMEM234"
"AT2","__broad__","LUAD","normal","down","FAM229A"
"AT2","__broad__","LUAD","normal","down","SYNC"
"AT2","__broad__","LUAD","normal","down","S100PBP"
"AT2","__broad__","LUAD","normal","down","A3GALT2"
"AT2","__broad__","LUAD","normal","down","ZMYM6"
"AT2","__broad__","LUAD","normal","down","ZMYM4"
"AT2","__broad__","LUAD","normal","down","AGO3"
"AT2","__broad__","LUAD","normal","down","CSF3R"
"AT2","__broad__","LUAD","normal","down","RSPO1"
"AT2","__broad__","LUAD","normal","down","INPP5B"
"AT2","__broad__","LUAD","normal","down","MACF1"
"AT2","__broad__","LUAD","normal","down","MFSD2A"
"AT2","__broad__","LUAD","normal","down","RLF"
"AT2","__broad__","LUAD","normal","down","CTPS1"
"AT2","__broad__","LUAD","normal","down","SLFNL1"
"AT2","__broad__","LUAD","normal","down","SCMH1"
"AT2","__broad__","LUAD","normal","down","HIVEP3"
"AT2","__broad__","LUAD","normal","down","ERMAP"
"AT2","__broad__","LUAD","normal","down","TIE1"
"AT2","__broad__","LUAD","normal","down","SZT2"
"AT2","__broad__","LUAD","normal","down","HYI"
"AT2","__broad__","LUAD","normal","down","KDM4A"
"AT2","__broad__","LUAD","normal","down","ST3GAL3"
"AT2","__broad__","LUAD","normal","down","DMAP1"
