compartment,label,omitted_donor,direction,ligand,pearson,cohort,scope,rank,ranked_ligands
macrophages,Macrophages,TILD001,up,HBEGF,0.0143362772213004,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD001,up,IL1B,0.0851365295120183,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD001,up,TGFB1,0.119921859666518,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD001,up,VEGFA,0.0610296686337007,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD001,up,WNT7B,0.0580062050213969,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD006,up,CCL2,0.0985808700163068,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD006,up,CXCL12,0.0525433940239153,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD006,up,FGF7,0.0668096873344004,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD006,up,HBEGF,0.014803264015497,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD006,up,IL1B,0.0810688804548434,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD006,up,TGFB1,0.128555100665352,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD006,up,VEGFA,0.0740304709420491,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD006,up,WNT7B,0.0615365362291343,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,TILD010,up,CCL2,0.101278802710646,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD010,up,CXCL12,0.0593560125518535,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD010,up,FGF7,0.0607450973075794,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,TILD010,up,HBEGF,0.0116094921221699,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD010,up,IL1B,0.0941643259902655,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD010,up,TGFB1,0.122440605393597,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD010,up,VEGFA,0.0642530811760422,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD010,up,WNT7B,0.0628773571031255,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD015,up,CCL2,0.0928473538837043,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD015,up,CXCL12,0.059196036194018,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,TILD015,up,FGF7,0.0634078855210088,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD015,up,HBEGF,0.0097734014368606,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD015,up,IL1B,0.0886049360639596,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD015,up,TGFB1,0.130139797196082,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD015,up,VEGFA,0.0666391029486323,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD015,up,WNT7B,0.0521036755819081,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD028,up,CCL2,0.0893542508256864,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD028,up,CXCL12,0.055856783375378,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD028,up,FGF7,0.0656641583388359,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD028,up,HBEGF,0.0108971933451501,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD028,up,IL1B,0.0848159693201376,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD028,up,TGFB1,0.123556469661738,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD028,up,VEGFA,0.0584285557524976,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD028,up,WNT7B,0.0581467196888372,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD071,up,CCL2,0.0855186166808841,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD071,up,CXCL12,0.0562547291083224,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD071,up,FGF7,0.0632623528869785,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD071,up,HBEGF,0.0075458979936894,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD071,up,IL1B,0.0843854222927202,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD071,up,TGFB1,0.126999253651176,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD071,up,VEGFA,0.0699740542127403,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD071,up,WNT7B,0.0622690709492186,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD65,up,CCL2,0.097256371677356,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD65,up,CXCL12,0.0605108911610198,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD65,up,FGF7,0.0563644694403476,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD65,up,HBEGF,0.0113292534206241,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD65,up,IL1B,0.0883490928442536,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD65,up,TGFB1,0.112390817282842,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD65,up,VEGFA,0.0628859741781356,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD65,up,WNT7B,0.0410251304028396,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD66,up,CCL2,0.0951716818349588,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD66,up,CXCL12,0.0618806665962568,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD66,up,FGF7,0.0666081465292008,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD66,up,HBEGF,0.0160670781354103,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD66,up,IL1B,0.0912766726325189,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD66,up,TGFB1,0.131819495843385,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD66,up,VEGFA,0.0673268713526053,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD66,up,WNT7B,0.0571639152632615,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD67,up,CCL2,0.0981912134076835,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD67,up,CXCL12,0.0512816095788768,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD67,up,FGF7,0.0580429326611012,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD67,up,HBEGF,0.0121858414501561,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD67,up,IL1B,0.0822497191203591,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD67,up,TGFB1,0.115124916075207,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD67,up,VEGFA,0.0555126788626783,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD67,up,WNT7B,0.0379271924674333,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD68,up,CCL2,0.0997029873678059,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD68,up,CXCL12,0.0506089855494194,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD68,up,FGF7,0.0458319934160424,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD68,up,HBEGF,0.0117784978019392,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD68,up,IL1B,0.0853681420609556,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD68,up,TGFB1,0.108904815526508,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD68,up,VEGFA,0.0562118482133152,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD68,up,WNT7B,0.0422564238664287,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD70,up,CCL2,0.0908569894141415,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD70,up,CXCL12,0.0602441258929884,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD70,up,FGF7,0.0496415875222495,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD70,up,HBEGF,0.0137332852210781,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD70,up,IL1B,0.0859516923304144,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD70,up,TGFB1,0.1086695187548,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD70,up,VEGFA,0.0531317196237981,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD70,up,WNT7B,0.0370919391024723,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUILD53,up,CCL2,0.0902376415182629,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUILD53,up,CXCL12,0.0626698239885936,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUILD53,up,FGF7,0.0678208508307156,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUILD53,up,HBEGF,0.017609544769987,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUILD53,up,IL1B,0.0843856685292014,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUILD53,up,TGFB1,0.124726438397303,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUILD53,up,VEGFA,0.0717918251951698,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUILD53,up,WNT7B,0.059589212237581,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUILD59,up,CCL2,0.118030378000135,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUILD59,up,CXCL12,0.0669508988121955,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUILD59,up,FGF7,0.0822760104523944,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUILD59,up,HBEGF,0.0209384986370517,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUILD59,up,IL1B,0.0986787724889465,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUILD59,up,TGFB1,0.165707025249347,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUILD59,up,VEGFA,0.0819763258575849,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUILD59,up,WNT7B,0.0724184621550219,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUILD60,up,CCL2,0.111712147492554,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUILD60,up,CXCL12,0.0588943157347523,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUILD60,up,FGF7,0.0728552607600172,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUILD60,up,HBEGF,0.013110121129209,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUILD60,up,IL1B,0.105900215595973,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUILD60,up,TGFB1,0.137569244283631,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUILD60,up,VEGFA,0.0791107749771301,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUILD60,up,WNT7B,0.0666307616641565,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUILD61,up,CCL2,0.101675692526934,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUILD61,up,CXCL12,0.0596258624203849,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUILD61,up,FGF7,0.0563517329960897,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUILD61,up,HBEGF,0.0188857288156567,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUILD61,up,IL1B,0.0888479247406936,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUILD61,up,TGFB1,0.128051399754596,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUILD61,up,VEGFA,0.0666358178006653,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUILD61,up,WNT7B,0.0585845698875062,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUILD63,up,CCL2,0.0975492449990674,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUILD63,up,CXCL12,0.0585178029692033,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUILD63,up,FGF7,0.0741113228940973,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUILD63,up,HBEGF,0.0177549303000222,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUILD63,up,IL1B,0.103363035933394,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUILD63,up,TGFB1,0.135763058177077,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUILD63,up,VEGFA,0.0733096808913299,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUILD63,up,WNT7B,0.0664645916701188,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUILD64,up,CCL2,0.0996189702148807,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUILD64,up,CXCL12,0.0560189672974177,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUILD64,up,FGF7,0.0620358344193092,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUILD64,up,HBEGF,0.0227188358594321,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUILD64,up,IL1B,0.0964133846892453,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUILD64,up,TGFB1,0.124154959721774,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUILD64,up,VEGFA,0.078068521969411,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUILD64,up,WNT7B,0.0573892052532001,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUILD65,up,CCL2,0.10852437626702,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUILD65,up,CXCL12,0.0576859742973412,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUILD65,up,FGF7,0.064108401386178,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUILD65,up,HBEGF,0.0176109878669269,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUILD65,up,IL1B,0.0943585063654004,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUILD65,up,TGFB1,0.12800816847888,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUILD65,up,VEGFA,0.0715642916788942,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUILD65,up,WNT7B,0.0639360523752347,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,__none__,up,CCL2,0.102198513576601,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,__none__,up,CXCL12,0.0564116173735873,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,__none__,up,FGF7,0.0717829816603145,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,__none__,up,HBEGF,0.0169145492419644,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,__none__,up,IL1B,0.0988927473107274,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,__none__,up,TGFB1,0.13818893339473,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,__none__,up,VEGFA,0.0787620341375089,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,__none__,up,WNT7B,0.0677299395766874,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,THD0001,down,CCL2,-0.0066181909879296,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,THD0001,down,CXCL12,-0.006617477402554,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,THD0001,down,FGF7,0.0064653084433299,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,THD0001,down,HBEGF,-0.007553013495643,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,THD0001,down,IL1B,0.0063667456945168,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,THD0001,down,TGFB1,0.012439809552886,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,THD0001,down,VEGFA,0.0021344968411958,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,THD0001,down,WNT7B,-0.0023484732818791,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,THD0002,down,CCL2,0.0004701304609904,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,THD0002,down,CXCL12,-0.0066030786617403,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,THD0002,down,FGF7,0.0125903210726446,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,THD0002,down,HBEGF,-0.0070717670845541,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,THD0002,down,IL1B,0.0001919792448263,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,THD0002,down,TGFB1,0.014724528110776,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,THD0002,down,VEGFA,-0.0012868581762088,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,THD0002,down,WNT7B,0.0031848567720774,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,THD0005,down,CCL2,-0.0065839615946699,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,THD0005,down,CXCL12,-0.0141269022945005,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,THD0005,down,FGF7,-0.0116033516566211,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,THD0005,down,HBEGF,-0.0097466347335353,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,THD0005,down,IL1B,-0.0096871991842762,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,THD0005,down,TGFB1,0.0075935107015987,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,THD0005,down,VEGFA,-0.0111098087810521,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,THD0005,down,WNT7B,0.0081170281798901,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD001,down,CCL2,-0.006641547917108,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,TILD001,down,CXCL12,-0.0083360446477248,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD001,down,FGF7,0.0089804573272008,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD001,down,HBEGF,-0.0068572656936338,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD001,down,IL1B,0.0141218392536775,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD001,down,TGFB1,0.01699991629268,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD001,down,VEGFA,-0.0031431356626697,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD001,down,WNT7B,0.0044746909590525,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD006,down,CCL2,-0.0148033973048159,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD006,down,CXCL12,-0.0104363185431788,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,TILD006,down,FGF7,0.0020273930293588,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD006,down,HBEGF,-0.0130879412271408,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD006,down,IL1B,0.0020360655674069,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD006,down,TGFB1,0.0130740932356528,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD006,down,VEGFA,-0.007836991733218,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD006,down,WNT7B,-0.0061504076944735,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD010,down,CCL2,-0.0100647556736455,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD010,down,CXCL12,-0.004123203202713,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,TILD010,down,FGF7,0.0066798399692222,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD010,down,HBEGF,-0.0061469111511583,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD010,down,IL1B,0.003818778805473,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD010,down,TGFB1,0.0192749001352825,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD010,down,VEGFA,-0.0014417388293659,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD010,down,WNT7B,-0.0013335055064212,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD015,down,CCL2,-0.0022694795633072,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD015,down,CXCL12,-0.0048170194888266,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD015,down,FGF7,0.0026018369489387,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD015,down,HBEGF,0.0041044862881568,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD015,down,IL1B,0.0041710978754575,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD015,down,TGFB1,0.0167957215065177,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD015,down,VEGFA,-0.000797836105901,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,TILD015,down,WNT7B,0.0033973097008603,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD028,down,CCL2,-0.0026340796651107,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,TILD028,down,CXCL12,0.0017409502825928,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,TILD028,down,FGF7,0.0095736677354413,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,TILD028,down,HBEGF,-0.0041404769218131,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,TILD028,down,IL1B,0.0047248485446326,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,TILD028,down,TGFB1,0.0229150288920854,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,TILD028,down,VEGFA,0.0084489146418601,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,TILD028,down,WNT7B,-0.0022231004497314,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD071,down,CCL2,-0.0016970014149972,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD071,down,CXCL12,-0.0089891942143151,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD071,down,FGF7,0.0042560400514807,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD071,down,HBEGF,-0.0031960717943964,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD071,down,IL1B,0.0071607635147443,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD071,down,TGFB1,0.0067911227613189,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD071,down,VEGFA,-0.0073302030991245,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD071,down,WNT7B,-0.0043560195819891,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD65,down,CCL2,-0.0047440866320427,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD65,down,CXCL12,-0.0011784488729342,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD65,down,FGF7,0.0118963646040487,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD65,down,HBEGF,-0.0012924150651224,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD65,down,IL1B,0.0137800981238835,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD65,down,TGFB1,0.0235252700356644,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD65,down,VEGFA,0.0049516566881039,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD65,down,WNT7B,0.0062796396413462,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD66,down,CCL2,-0.0010932743092094,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD66,down,CXCL12,-0.0039440863400214,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD66,down,FGF7,0.0186367410221066,GSE135893,source_agnostic_planned_panel,1.0,8
macrophages,Macrophages,VUHD66,down,HBEGF,-0.0069808891504595,GSE135893,source_agnostic_planned_panel,8.0,8
macrophages,Macrophages,VUHD66,down,IL1B,0.002341094010622,GSE135893,source_agnostic_planned_panel,4.0,8
macrophages,Macrophages,VUHD66,down,TGFB1,0.0170300957657122,GSE135893,source_agnostic_planned_panel,2.0,8
macrophages,Macrophages,VUHD66,down,VEGFA,0.0074457658766425,GSE135893,source_agnostic_planned_panel,3.0,8
macrophages,Macrophages,VUHD66,down,WNT7B,0.0013327384344316,GSE135893,source_agnostic_planned_panel,5.0,8
macrophages,Macrophages,VUHD67,down,CCL2,0.002894797405647,GSE135893,source_agnostic_planned_panel,6.0,8
macrophages,Macrophages,VUHD67,down,CXCL12,0.0023660838047551,GSE135893,source_agnostic_planned_panel,7.0,8
macrophages,Macrophages,VUHD67,down,FGF7,0.0241393092431975,GSE135893,source_agnostic_planned_panel,1.0,8
