"NGenes","Correlation","Direction","PValue","FDR","set","config","comp","label","cell_floor","case","reference","correlation_setting","n_patients","assayed_fraction","FDR_global"
180,0.01,"Up",0.0911351564588008,0.126835251791683,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"AIS","normal","fixed001",12,0.95,0.1414764809789
160,0.01,"Up",0.492382469706055,0.492382469706055,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"AIS","normal","fixed001",12,0.955,0.562143877401368
153,0.01,"Down",0.0565512045810735,0.113102409162147,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"AIS","normal","fixed001",12,0.945,0.0940596565991324
176,0.0663697056346275,"Down",0.227243577893907,0.385557420790748,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"MIA","normal","estimated",4,0.98,0.423322322248078
132,0.0193572148667999,"Down",0.620629446152113,0.709290795602414,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"MIA","normal","estimated",4,0.99,0.730141151303622
62,0.0189132445278746,"Down",0.289168065593061,0.385557420790748,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"MIA","normal","estimated",4,0.988505747126437,0.478521773519481
159,0.00583800983331556,"Down",0.247969341607635,0.385557420790748,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"MIA","normal","estimated",4,0.975,0.444164864637851
158,0.0346594610428181,"Up",0.112274803556752,0.299399476151338,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"MIA","normal","estimated",4,0.955,0.31274596072796
176,0.00223113228345599,"Up",0.0394957033582889,0.299399476151338,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"MIA","normal","estimated",4,0.95,0.214593321580037
140,0.0496918928506217,"Down",0.951691635742078,0.951691635742078,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"MIA","normal","estimated",4,0.955,0.960530876940921
140,0.0110211697441808,"Down",0.0949391244736251,0.299399476151338,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"MIA","normal","estimated",4,0.945,0.296093276220478
176,0.01,"Down",0.00121770945162546,0.00487083780650185,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"MIA","normal","fixed001",4,0.98,0.00381705078105674
132,0.01,"Down",0.496617903961945,0.567563318813651,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"MIA","normal","fixed001",4,0.99,0.562143877401368
62,0.01,"Down",0.137567105887302,0.220107369419683,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"MIA","normal","fixed001",4,0.988505747126437,0.201673797949383
159,0.01,"Down",0.216529021980203,0.288705362640271,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"MIA","normal","fixed001",4,0.975,0.29659017296448
158,0.01,"Up",0.000432427844191397,0.00345942275353118,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"MIA","normal","fixed001",4,0.955,0.00156634974673773
176,0.01,"Up",0.0126010042578667,0.0262230215777255,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"MIA","normal","fixed001",4,0.95,0.0277562661355712
140,0.01,"Down",0.904935856601817,0.904935856601817,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"MIA","normal","fixed001",4,0.955,0.916177295814262
140,0.01,"Down",0.0131115107888627,0.0262230215777255,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"MIA","normal","fixed001",4,0.945,0.0281207402445345
189,0.148489032498118,"Down",0.805823626459459,0.805823626459459,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"LUAD","normal","estimated",23,0.98,0.84741452330898
172,0.0481021463188675,"Up",0.494440508893429,0.752638836362722,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"LUAD","normal","estimated",23,0.99,0.644750423597031
76,0.0523823084488308,"Up",0.658558981817381,0.752638836362722,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"LUAD","normal","estimated",23,0.988505747126437,0.750665133120512
176,0.0280361800199223,"Up",0.489378443071108,0.752638836362722,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"LUAD","normal","estimated",23,0.975,0.643295856617666
177,0.0339551533801398,"Up",0.00859560882086995,0.0687648705669596,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"LUAD","normal","estimated",23,0.955,0.185291605882985
186,0.0264985111746236,"Up",0.143287502544301,0.382100006784804,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"LUAD","normal","estimated",23,0.95,0.347631056047219
174,0.0454245403574129,"Up",0.0962983228608765,0.382100006784804,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"LUAD","normal","estimated",23,0.955,0.296093276220478
170,0.027475531237429,"Up",0.651235033514288,0.752638836362722,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"LUAD","normal","estimated",23,0.945,0.747544439879077
189,0.01,"Down",0.431535770295898,0.507360402477698,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"LUAD","normal","fixed001",23,0.98,0.511566040423502
172,0.01,"Up",0.200634210701731,0.401268421403462,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"LUAD","normal","fixed001",23,0.99,0.278326607186231
76,0.01,"Up",0.452674316795579,0.507360402477698,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"LUAD","normal","fixed001",23,0.988505747126437,0.530833911062441
176,0.01,"Up",0.303475119296998,0.485560190875198,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"LUAD","normal","fixed001",23,0.975,0.384952875061562
177,0.01,"Up",4.69228993096678e-06,3.75383194477342e-05,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"LUAD","normal","fixed001",23,0.955,3.25465216488334e-05
186,0.01,"Up",0.0291605346273747,0.0777614256729993,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"LUAD","normal","fixed001",23,0.95,0.0552693853983963
174,0.01,"Up",0.00178529274874199,0.00714117099496797,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"LUAD","normal","fixed001",23,0.955,0.00503035410855553
170,0.01,"Up",0.507360402477698,0.507360402477698,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"LUAD","normal","fixed001",23,0.945,0.572316578573458
187,0.14713155478906,"Up",0.349578621750694,0.399518424857936,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"LUAD","AAH","estimated",8,0.98,0.542679193765363
168,0.0647512405781131,"Up",0.190100581144704,0.304160929831526,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"LUAD","AAH","estimated",8,0.99,0.377882862519351
78,0.0601153937299863,"Up",0.152782818772992,0.304160929831526,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"LUAD","AAH","estimated",8,0.988505747126437,0.347631056047219
170,0.0277497253458017,"Up",0.184044237433373,0.304160929831526,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"LUAD","AAH","estimated",8,0.975,0.377804111637369
171,0.0111340842505712,"Up",0.0176414132320385,0.141131305856308,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"LUAD","AAH","estimated",8,0.955,0.198900331079643
183,0.0235999977286562,"Up",0.438131061370183,0.438131061370183,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"LUAD","AAH","estimated",8,0.95,0.615649681063275
170,0.0846579836918233,"Up",0.175982881080816,0.304160929831526,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"LUAD","AAH","estimated",8,0.955,0.377804111637369
169,0.0519755402176411,"Up",0.308740375354224,0.399518424857936,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"LUAD","AAH","estimated",8,0.945,0.498264170126124
187,0.01,"Up",0.00164042899985312,0.00437447733294165,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"LUAD","AAH","fixed001",8,0.98,0.00473053139821638
168,0.01,"Up",0.00232343027318894,0.00464686054637788,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"LUAD","AAH","fixed001",8,0.99,0.00615803470780159
78,0.01,"Up",0.00428671513285808,0.00685874421257292,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"LUAD","AAH","fixed001",8,0.988505747126437,0.0106677033077232
170,0.01,"Up",0.0323311806512906,0.0421170062879903,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"LUAD","AAH","fixed001",8,0.975,0.0602283708132614
171,0.01,"Up",0.00140279457392872,0.00437447733294165,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"LUAD","AAH","fixed001",8,0.955,0.00427694576030965
183,0.01,"Up",0.26054269054197,0.26054269054197,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"LUAD","AAH","fixed001",8,0.95,0.339747668466729
170,0.01,"Up",0.000340527909603245,0.00272422327682596,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"LUAD","AAH","fixed001",8,0.955,0.00137051973494639
169,0.01,"Up",0.0368523805019915,0.0421170062879903,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"LUAD","AAH","fixed001",8,0.945,0.0671166259421744
184,0.127315722689083,"Up",0.0143416138086873,0.0541963041179947,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"LUAD","AIS","estimated",12,0.98,0.198900331079643
166,0.0452695818936805,"Up",0.0175317471610334,0.0541963041179947,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"LUAD","AIS","estimated",12,0.99,0.198900331079643
69,0.0304184035128845,"Up",0.0342647760934642,0.0548236417495428,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"LUAD","AIS","estimated",12,0.988505747126437,0.203802008619306
170,0.0282826480771719,"Up",0.0280219750408877,0.0548236417495428,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"LUAD","AIS","estimated",12,0.975,0.203802008619306
178,0.0359236046407237,"Up",0.0770881816815527,0.0881007790646316,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"LUAD","AIS","estimated",12,0.955,0.27022308847512
182,0.00975281151811791,"Up",0.020323614044248,0.0541963041179947,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"LUAD","AIS","estimated",12,0.95,0.198900331079643
167,0.019509782858943,"Up",0.111074019622735,0.111074019622735,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"LUAD","AIS","estimated",12,0.955,0.31274596072796
164,0.00861175655203595,"Up",0.053618566043288,0.0714914213910506,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"LUAD","AIS","estimated",12,0.945,0.233458061734077
184,0.01,"Up",2.27900808248834e-17,1.82320646599067e-16,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"LUAD","AIS","fixed001",12,0.98,2.476522116304e-15
166,0.01,"Up",6.35326123266387e-07,2.54130449306555e-06,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"LUAD","AIS","fixed001",12,0.99,7.26822712414809e-06
69,0.01,"Up",0.00110737284814016,0.00221474569628033,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"LUAD","AIS","fixed001",12,0.988505747126437,0.00358292110875479
170,0.01,"Up",0.000214585148867651,0.000572227063647069,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"LUAD","AIS","fixed001",12,0.975,0.000945946369839299
178,0.01,"Up",0.0015086272506844,0.00241380360109504,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"LUAD","AIS","fixed001",12,0.955,0.00454311072033375
182,0.01,"Up",0.00720689286516209,0.00960919048688279,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"LUAD","AIS","fixed001",12,0.95,0.0171492487156412
167,0.01,"Up",0.0288979553442943,0.0330262346791935,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"LUAD","AIS","fixed001",12,0.955,0.0550920084341518
164,0.01,"Up",0.0388167027322961,0.0388167027322961,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"LUAD","AIS","fixed001",12,0.945,0.0699129563023675
182,0.196885557549397,"Up",0.60814981237588,0.60814981237588,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"LUAD","MIA","estimated",4,0.98,0.720933959398316
151,0.0204549403377177,"Up",0.032374554118439,0.179146531644252,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"LUAD","MIA","estimated",4,0.99,0.203802008619306
68,0.0301553755504683,"Up",0.0485395879701661,0.179146531644252,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"LUAD","MIA","estimated",4,0.988505747126437,0.229993590673722
164,0.015026617933338,"Up",0.212055022835199,0.282740030446931,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"LUAD","MIA","estimated",4,0.975,0.404268640024998
163,0.00411341239797885,"Up",0.150286192514271,0.282740030446931,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"LUAD","MIA","estimated",4,0.955,0.347631056047219
178,0.0555563571175614,"Down",0.544032819108115,0.60814981237588,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"LUAD","MIA","estimated",4,0.95,0.671798102383506
152,0.00195435952564381,"Up",0.0671799493665944,0.179146531644252,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"LUAD","MIA","estimated",4,0.955,0.254658877831509
147,-0.0039413389188115,"Up",0.186496373442037,0.282740030446931,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"LUAD","MIA","estimated",4,0.945,0.377804111637369
182,0.01,"Up",0.0398522366825489,0.0858345014143468,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",30,"LUAD","MIA","fixed001",4,0.98,0.0709936019590762
151,0.01,"Up",1.44413905669981e-06,1.15531124535985e-05,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",30,"LUAD","MIA","fixed001",4,0.99,1.30774814578927e-05
68,0.01,"Up",1.51163518074269e-05,6.04654072297076e-05,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",30,"LUAD","MIA","fixed001",4,0.988505747126437,8.79987623075209e-05
164,0.01,"Up",0.0704344572615993,0.112695131618559,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",30,"LUAD","MIA","fixed001",4,0.975,0.113271270486648
163,0.01,"Up",0.124711752366112,0.16628233648815,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",30,"LUAD","MIA","fixed001",4,0.955,0.187354982817293
178,0.01,"Down",0.178154535658913,0.203605183610186,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",30,"LUAD","MIA","fixed001",4,0.95,0.249263427574273
152,0.01,"Up",0.0429172507071734,0.0858345014143468,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",30,"LUAD","MIA","fixed001",4,0.955,0.076038172448579
147,0.01,"Up",0.274918264567915,0.274918264567915,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",30,"LUAD","MIA","fixed001",4,0.945,0.354242506913598
186,0.179403198225847,"Down",0.139291223064836,0.222865956903738,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",100,"AAH","normal","estimated",8,0.98,0.404179968902179
160,0.0562801874049319,"Down",0.0563742262986979,0.222865956903738,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",100,"AAH","normal","estimated",8,0.99,0.338066536025092
72,0.0679122056839131,"Down",0.105337348531569,0.222865956903738,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",100,"AAH","normal","estimated",8,0.988505747126437,0.35656852748956
166,0.0628581279914709,"Down",0.5805113961853,0.5805113961853,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",100,"AAH","normal","estimated",8,0.975,0.726627150048757
161,0.023094562131054,"Up",0.108197747242681,0.222865956903738,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",100,"AAH","normal","estimated",8,0.955,0.35656852748956
177,0.016501977452788,"Up",0.139038342816035,0.222865956903738,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",100,"AAH","normal","estimated",8,0.95,0.404179968902179
153,0.019688942284353,"Up",0.276657645602671,0.368876860803562,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",100,"AAH","normal","estimated",8,0.955,0.537945422005194
147,0.0107636656033274,"Down",0.431144783413347,0.492736895329539,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",100,"AAH","normal","estimated",8,0.945,0.651949367893192
186,0.01,"Down",8.49873477617271e-09,6.79898782093817e-08,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",100,"AAH","normal","fixed001",8,0.98,1.89290001832938e-07
160,0.01,"Down",8.03056341891174e-06,3.2122253675647e-05,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",100,"AAH","normal","fixed001",8,0.99,5.1776000990352e-05
72,0.01,"Down",0.000613916983353384,0.00163711195560902,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",100,"AAH","normal","fixed001",8,0.988505747126437,0.00235015095189967
166,0.01,"Down",0.231036397305909,0.264041596921039,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",100,"AAH","normal","fixed001",8,0.975,0.305967120756474
161,0.01,"Up",0.0134856843788043,0.0269713687576086,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",100,"AAH","normal","fixed001",8,0.955,0.0297656997550185
177,0.01,"Up",0.0473235841090072,0.0757177345744115,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",100,"AAH","normal","fixed001",8,0.95,0.0805158201854636
153,0.01,"Up",0.137954775897891,0.183939701197188,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",100,"AAH","normal","fixed001",8,0.955,0.202388743083732
147,0.01,"Down",0.393175216535867,0.393175216535867,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",100,"AAH","normal","fixed001",8,0.945,0.460899177278888
185,0.150008340330986,"Down",0.105661054687054,0.346541410651565,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",100,"AIS","normal","estimated",11,0.98,0.35656852748956
160,0.0693781255789319,"Down",0.585856908224742,0.585856908224742,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",100,"AIS","normal","estimated",11,0.99,0.726627150048757
69,0.0486019913176885,"Down",0.204175194712329,0.346541410651565,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",100,"AIS","normal","estimated",11,0.988505747126437,0.447874832712273
169,0.0124909737215985,"Down",0.316662553607114,0.422216738142818,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",100,"AIS","normal","estimated",11,0.975,0.566294347691554
165,0.00840981259586967,"Up",0.000739046130895506,0.00591236904716405,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",100,"AIS","normal","estimated",11,0.955,0.0924191421105415
181,0.0259283881165578,"Up",0.216588381657228,0.346541410651565,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",100,"AIS","normal","estimated",11,0.95,0.453539773555734
157,0.014788030038082,"Up",0.465361160165328,0.531841325903232,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",100,"AIS","normal","estimated",11,0.955,0.664691164149927
153,0.0209299095120277,"Down",0.189778665160241,0.346541410651565,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",100,"AIS","normal","estimated",11,0.945,0.431246688707893
185,0.01,"Down",1.8274833261696e-08,1.46198666093568e-07,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",100,"AIS","normal","fixed001",11,0.98,3.73111179092959e-07
160,0.01,"Down",0.22591634437986,0.29399628558353,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",100,"AIS","normal","fixed001",11,0.99,0.300812523766662
69,0.01,"Down",0.0298438799981898,0.0795836799951728,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",100,"AIS","normal","fixed001",11,0.988505747126437,0.0580297666631469
169,0.01,"Down",0.257246749885589,0.29399628558353,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",100,"AIS","normal","fixed001",11,0.975,0.337034511882189
165,0.01,"Up",5.55269397000483e-06,2.22107758800193e-05,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",100,"AIS","normal","fixed001",11,0.955,3.85716664148263e-05
181,0.01,"Up",0.0609565875136427,0.112394258960211,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",100,"AIS","normal","fixed001",11,0.95,0.0989030724559104
157,0.01,"Up",0.388602349549189,0.388602349549189,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",100,"AIS","normal","fixed001",11,0.955,0.460899177278888
153,0.01,"Down",0.0702464118501317,0.112394258960211,"HALLMARK_G2M_CHECKPOINT","unc20_pooled","AT2","AT2",100,"AIS","normal","fixed001",11,0.945,0.112054818370726
176,0.102046644058302,"Down",0.382624786289855,0.759566010275743,"HALLMARK_TNFA_SIGNALING_VIA_NFKB","unc20_pooled","AT2","AT2",100,"MIA","normal","estimated",3,0.98,0.61612234726319
135,0.0464157132323959,"Down",0.650041585076709,0.759566010275743,"HALLMARK_INFLAMMATORY_RESPONSE","unc20_pooled","AT2","AT2",100,"MIA","normal","estimated",3,0.99,0.752120683135408
62,0.0617431714670147,"Down",0.505295885196495,0.759566010275743,"HALLMARK_IL6_JAK_STAT3_SIGNALING","unc20_pooled","AT2","AT2",100,"MIA","normal","estimated",3,0.988505747126437,0.678978995899587
162,0.0720351836634658,"Down",0.664620258991275,0.759566010275743,"HALLMARK_HYPOXIA","unc20_pooled","AT2","AT2",100,"MIA","normal","estimated",3,0.975,0.752120683135408
158,0.0589856069669069,"Up",0.222134466639975,0.759566010275743,"HALLMARK_GLYCOLYSIS","unc20_pooled","AT2","AT2",100,"MIA","normal","estimated",3,0.955,0.457335666611713
177,0.00671941962559103,"Up",0.0963869755251545,0.759566010275743,"HALLMARK_P53_PATHWAY","unc20_pooled","AT2","AT2",100,"MIA","normal","estimated",3,0.95,0.35656852748956
146,0.0918407233970365,"Down",0.929663179400308,0.929663179400308,"HALLMARK_E2F_TARGETS","unc20_pooled","AT2","AT2",100,"MIA","normal","estimated",3,0.955,0.949031162304481
