disease,label,gene,donors,mean_of_donor_expression,mean_of_donor_detection,cohort
IPF,T Cells,ADGRA2,6,0.002311754731108833,0.0007468387905619,GSE135893
IPF,T Cells,ADRA2A,6,0.0009783498861883,0.0005641591251109333,GSE135893
IPF,T Cells,ADRB2,6,0.6279920997371009,0.17714330222335262,GSE135893
IPF,T Cells,ANTXR1,6,0.005218476388385067,0.0015254588379899332,GSE135893
IPF,T Cells,APCDD1,6,0.0020884395680772667,0.0008090614886731333,GSE135893
IPF,T Cells,AREG,6,3.075155477619628,0.29235224582295355,GSE135893
IPF,T Cells,ATP6AP2,6,1.1855532267294544,0.36565473011584154,GSE135893
IPF,T Cells,AVPR1A,6,0.0,0.0,GSE135893
IPF,T Cells,CASP1,6,0.9001089472860389,0.28538929767291726,GSE135893
IPF,T Cells,CAV1,6,0.08770998157949349,0.02507444625141445,GSE135893
IPF,T Cells,CCL2,6,0.2979480930271727,0.03832188113850625,GSE135893
IPF,T Cells,CCR1,6,0.06367520450900606,0.028581792828872517,GSE135893
IPF,T Cells,CCR10,6,0.007534179036756217,0.0049667870602757335,GSE135893
IPF,T Cells,CCR2,6,0.13061586297632247,0.044383419683680085,GSE135893
IPF,T Cells,CCR3,6,0.0017566647762992332,0.00076249991867,GSE135893
IPF,T Cells,CCR4,6,0.29354608151387773,0.0847511823346358,GSE135893
IPF,T Cells,CCR5,6,0.3017046182204515,0.10624900651373927,GSE135893
IPF,T Cells,CD36,6,0.054457532374095306,0.020263296663279584,GSE135893
IPF,T Cells,CD4,6,0.823225031984831,0.23161222745024046,GSE135893
IPF,T Cells,CD44,6,4.649940481760131,0.7404336793636522,GSE135893
IPF,T Cells,CD82,6,1.2881632774029785,0.33969952221735306,GSE135893
IPF,T Cells,CD9,6,0.4888425692742577,0.14572493144899532,GSE135893
IPF,T Cells,CSF1,6,0.2454334609009178,0.07505423889946523,GSE135893
IPF,T Cells,CSF1R,6,0.04203186074053445,0.01761353121765605,GSE135893
IPF,T Cells,CXCL1,6,0.04441937981304323,0.012060309727160884,GSE135893
IPF,T Cells,CXCL12,6,0.00534825018457135,0.0016232006924924499,GSE135893
IPF,T Cells,CXCL2,6,0.1547552114999776,0.03650778209649053,GSE135893
IPF,T Cells,CXCR1,6,0.023434066699467033,0.008214517316017784,GSE135893
IPF,T Cells,CXCR2,6,0.0338796468577727,0.012774191081117567,GSE135893
IPF,T Cells,CXCR3,6,1.370610443998778,0.3285618721122935,GSE135893
IPF,T Cells,CXCR4,6,12.810638426513888,0.8679731605869243,GSE135893
IPF,T Cells,DPP4,6,0.5344763424499855,0.1610248434562549,GSE135893
IPF,T Cells,EGFR,6,0.0020204086939468336,0.0008792189864845833,GSE135893
IPF,T Cells,ENG,6,0.14227453355659594,0.0541150998706435,GSE135893
IPF,T Cells,EPHA7,6,0.0004172083073516833,0.00013238019592268333,GSE135893
IPF,T Cells,EPHB2,6,0.00047663697720975003,0.0009414416845958167,GSE135893
IPF,T Cells,ERBB2,6,0.03745940900577138,0.01383706812903855,GSE135893
IPF,T Cells,ERBB3,6,0.01135761857654815,0.0038913014208692164,GSE135893
IPF,T Cells,ERBB4,6,0.0,0.0,GSE135893
IPF,T Cells,FGF10,6,0.0028248396056071833,0.0006858710562414167,GSE135893
IPF,T Cells,FGF7,6,0.002870611174829417,0.00143918121142045,GSE135893
IPF,T Cells,FGFR1,6,0.055830775049482,0.019516222458852716,GSE135893
IPF,T Cells,FGFR2,6,0.012506508257361083,0.0029953516000725336,GSE135893
IPF,T Cells,FGFR3,6,0.00198202302660365,0.00117861771975015,GSE135893
IPF,T Cells,FGFR4,6,0.00173196521936725,0.00043177892918825,GSE135893
IPF,T Cells,FGFRL1,6,0.0177055495228894,0.009059001183622933,GSE135893
IPF,T Cells,FLT1,6,0.06458271070144699,0.013765283609536515,GSE135893
IPF,T Cells,FZD1,6,0.0006134339561921,0.0008182512521641001,GSE135893
IPF,T Cells,FZD10,6,0.0,0.0,GSE135893
IPF,T Cells,FZD2,6,0.0032776540432747667,0.0008289195169563166,GSE135893
IPF,T Cells,FZD3,6,0.028061424419626866,0.009599930774744884,GSE135893
IPF,T Cells,FZD4,6,0.0038087672586051835,0.0012260601047243832,GSE135893
IPF,T Cells,FZD5,6,0.005394295464806916,0.0020747527981335666,GSE135893
IPF,T Cells,FZD6,6,0.04709390004967323,0.014904779571518617,GSE135893
IPF,T Cells,FZD7,6,0.012902972819293116,0.004772454275658867,GSE135893
IPF,T Cells,FZD8,6,0.0005216571275332166,0.00026476039184536665,GSE135893
IPF,T Cells,FZD9,6,0.0,0.0,GSE135893
IPF,T Cells,GPC1,6,0.01939067624565295,0.0071468077175148165,GSE135893
IPF,T Cells,GRIN2B,6,0.0,0.0,GSE135893
IPF,T Cells,GRM7,6,0.0,0.0,GSE135893
IPF,T Cells,GSDMD,6,0.7164278850495044,0.24884959067972778,GSE135893
IPF,T Cells,HBEGF,6,0.08582547785149362,0.02994035689882588,GSE135893
IPF,T Cells,IL1A,6,0.014838762888490335,0.004405346334038649,GSE135893
IPF,T Cells,IL1B,6,0.12423168582257793,0.03495143425452638,GSE135893
IPF,T Cells,IL1R1,6,0.14847404715981843,0.041871724907850905,GSE135893
IPF,T Cells,IL1R2,6,0.15388536755092858,0.038405613140096766,GSE135893
IPF,T Cells,IL1RAP,6,0.07370854284981664,0.030167379943169318,GSE135893
IPF,T Cells,IL1RN,6,0.13034385777294852,0.033577296936054435,GSE135893
IPF,T Cells,IL6,6,0.023665684126364068,0.007310471402021933,GSE135893
IPF,T Cells,ITGA4,6,2.4962392788166885,0.5229429449748371,GSE135893
IPF,T Cells,ITGA5,6,0.16012131313711855,0.06486738140270708,GSE135893
IPF,T Cells,ITGA9,6,0.0005541238841468666,0.00013238019592268333,GSE135893
IPF,T Cells,ITGAV,6,0.17343820775330845,0.05852366470887185,GSE135893
IPF,T Cells,ITGB1,6,2.81672831256973,0.5626455664815582,GSE135893
IPF,T Cells,ITGB3,6,0.0,0.0,GSE135893
IPF,T Cells,ITGB5,6,0.004402887951801633,0.0018709601406086999,GSE135893
IPF,T Cells,ITGB6,6,0.0090722785333309,0.00314731971486135,GSE135893
IPF,T Cells,ITGB8,6,0.0110869137516164,0.005202075799031566,GSE135893
IPF,T Cells,KDR,6,0.0005045801751660167,0.00031505986137365,GSE135893
IPF,T Cells,KLRG2,6,0.0,0.0,GSE135893
IPF,T Cells,LDLR,6,0.2983290631722378,0.09521831203898622,GSE135893
IPF,T Cells,LGR5,6,0.0,0.0,GSE135893
IPF,T Cells,LPP,6,0.5067751159832121,0.16231718948853865,GSE135893
IPF,T Cells,LRP1,6,0.03364022427923463,0.017541795300494933,GSE135893
IPF,T Cells,LRP2,6,0.0,0.0,GSE135893
IPF,T Cells,LRP5,6,0.007832236124497034,0.00290496192515825,GSE135893
IPF,T Cells,LRP6,6,0.00187511489324745,0.00119427884785825,GSE135893
IPF,T Cells,MCAM,6,0.12526239822746607,0.04057054824079612,GSE135893
IPF,T Cells,MTNR1A,6,0.0,0.0,GSE135893
IPF,T Cells,MUSK,6,0.0,0.0,GSE135893
IPF,T Cells,NLRP3,6,0.08789647607880137,0.034073604484209916,GSE135893
IPF,T Cells,NOTCH1,6,0.15821019746854956,0.0586681051884802,GSE135893
IPF,T Cells,NRP1,6,0.014221129645165748,0.0066629676888560994,GSE135893
IPF,T Cells,NRP2,6,0.007150748021542916,0.0029235303433730836,GSE135893
IPF,T Cells,PRLR,6,0.00838181815526275,0.0031288015021992167,GSE135893
IPF,T Cells,PTK7,6,0.0036378485034394164,0.00150560080970675,GSE135893
IPF,T Cells,PTPRK,6,0.0159539273757426,0.0057912591476994004,GSE135893
IPF,T Cells,PYCARD,6,0.9175011794821288,0.29156701980037797,GSE135893
IPF,T Cells,RECK,6,0.150305256466611,0.05510690424954417,GSE135893
IPF,T Cells,RET,6,0.002554646499734767,0.0012565015459694666,GSE135893
IPF,T Cells,ROR1,6,0.0,0.0,GSE135893
IPF,T Cells,ROR2,6,0.0,0.0,GSE135893
IPF,T Cells,RYK,6,0.09718099960457022,0.039852250110165736,GSE135893
IPF,T Cells,SDC2,6,0.009959339348245166,0.005827611453560251,GSE135893
IPF,T Cells,SDC4,6,0.1180024157055624,0.04743446973679613,GSE135893
IPF,T Cells,SIGIRR,6,1.4387083389921547,0.41814157734563695,GSE135893
IPF,T Cells,SIRPA,6,0.034529261246055536,0.01825691810596153,GSE135893
IPF,T Cells,SMO,6,0.0,0.0,GSE135893
IPF,T Cells,SPP1,6,0.2346651672846951,0.038107525649302185,GSE135893
IPF,T Cells,TGFB1,6,1.1528663763766651,0.3457814139954694,GSE135893
IPF,T Cells,TGFBR1,6,0.19461692663360866,0.06760422694570366,GSE135893
IPF,T Cells,TGFBR2,6,1.215501866551994,0.3365712848185946,GSE135893
IPF,T Cells,TGFBR3,6,0.557209955848772,0.1584527645765408,GSE135893
IPF,T Cells,TMED5,6,0.9009530243602674,0.2762205830557323,GSE135893
IPF,T Cells,TNF,6,4.118515921350325,0.4127000037238309,GSE135893
IPF,T Cells,TYRO3,6,0.0055005363856583,0.002463382526925,GSE135893
IPF,T Cells,VANGL2,6,0.0,0.0,GSE135893
IPF,T Cells,VASN,6,0.002718083965932967,0.0006619009796134333,GSE135893
IPF,T Cells,VEGFA,6,0.025609613770669063,0.010754258595954283,GSE135893
IPF,T Cells,WNT1,6,0.036458156621160635,0.015379384245544817,GSE135893
IPF,T Cells,WNT10A,6,0.0753938042922709,0.03017623507585465,GSE135893
IPF,T Cells,WNT10B,6,0.0049471249035497504,0.0022215391583736335,GSE135893
IPF,T Cells,WNT11,6,0.0,0.0,GSE135893
IPF,T Cells,WNT16,6,0.0,0.0,GSE135893
IPF,T Cells,WNT2,6,0.0,0.0,GSE135893
IPF,T Cells,WNT2B,6,0.006691945411924717,0.0023155431133509833,GSE135893
IPF,T Cells,WNT3,6,0.0009088169420927167,0.00043177892918825,GSE135893
IPF,T Cells,WNT3A,6,0.0,0.0,GSE135893
IPF,T Cells,WNT4,6,0.0004047415593929833,0.00026476039184536665,GSE135893
IPF,T Cells,WNT5A,6,0.0050768860436167336,0.0012062020764412,GSE135893
IPF,T Cells,WNT5B,6,0.0007484400534960834,0.0003971405877680667,GSE135893
IPF,T Cells,WNT6,6,0.0027052325036443334,0.0017296602906120833,GSE135893
IPF,T Cells,WNT7A,6,0.0026913661119411666,0.0008445806450644001,GSE135893
IPF,T Cells,WNT7B,6,0.0006135701785166,0.0007468387905619,GSE135893
IPF,T Cells,WNT8A,6,0.0,0.0,GSE135893
IPF,T Cells,WNT8B,6,0.0,0.0,GSE135893
IPF,T Cells,WNT9A,6,0.00515733095263295,0.0017902192298353166,GSE135893
IPF,T Cells,WNT9B,6,0.0,0.0,GSE135893
IPF,T Cells,XCR1,6,0.0009772328206379,0.00031505986137365,GSE135893
IPF,Transitional AT2,ACKR1,1,0.0098646655002668,0.004,GSE135893
IPF,Transitional AT2,ACKR2,1,0.0,0.0,GSE135893
IPF,Transitional AT2,ACKR3,1,0.0162363603397235,0.01,GSE135893
IPF,Transitional AT2,ACKR4,1,0.0520720460620183,0.03,GSE135893
IPF,Transitional AT2,ACVR1,1,0.1207453635337307,0.088,GSE135893
IPF,Transitional AT2,ACVR1B,1,0.2244387151989357,0.134,GSE135893
IPF,Transitional AT2,ACVR1C,1,0.0054175668181186,0.004,GSE135893
IPF,Transitional AT2,ACVRL1,1,0.0,0.0,GSE135893
IPF,Transitional AT2,ADGRA2,1,0.0052247031727445,0.006,GSE135893
IPF,Transitional AT2,ADRA2A,1,0.0,0.0,GSE135893
IPF,Transitional AT2,ADRB2,1,0.2883679658626177,0.156,GSE135893
IPF,Transitional AT2,ANTXR1,1,0.182166242838473,0.12,GSE135893
IPF,Transitional AT2,APCDD1,1,0.0814345304807185,0.058,GSE135893
IPF,Transitional AT2,AREG,1,5.460523207685879,0.712,GSE135893
IPF,Transitional AT2,ATP6AP2,1,0.9104741862992448,0.448,GSE135893
IPF,Transitional AT2,AVPR1A,1,0.0,0.0,GSE135893
IPF,Transitional AT2,CASP1,1,0.1706479744729202,0.114,GSE135893
IPF,Transitional AT2,CAV1,1,18.110712372870744,0.908,GSE135893
IPF,Transitional AT2,CCL2,1,0.7967735670542807,0.146,GSE135893
IPF,Transitional AT2,CCR1,1,0.00659195781147,0.002,GSE135893
IPF,Transitional AT2,CCR10,1,0.0061061840538102,0.004,GSE135893
IPF,Transitional AT2,CCR2,1,0.0,0.0,GSE135893
IPF,Transitional AT2,CCR3,1,0.0136563990749054,0.008,GSE135893
IPF,Transitional AT2,CCR4,1,0.0,0.0,GSE135893
IPF,Transitional AT2,CCR5,1,0.0,0.0,GSE135893
IPF,Transitional AT2,CD36,1,0.1637958248664131,0.104,GSE135893
IPF,Transitional AT2,CD4,1,0.0038009305647458,0.004,GSE135893
IPF,Transitional AT2,CD44,1,3.053021963384692,0.792,GSE135893
IPF,Transitional AT2,CD82,1,0.1474528530781028,0.094,GSE135893
IPF,Transitional AT2,CD9,1,19.094163157449078,0.98,GSE135893
IPF,Transitional AT2,CSF1,1,0.0470693844643049,0.026,GSE135893
IPF,Transitional AT2,CSF1R,1,0.0,0.0,GSE135893
IPF,Transitional AT2,CXCL1,1,0.0355159672167898,0.018,GSE135893
IPF,Transitional AT2,CXCL12,1,0.024709479817405,0.01,GSE135893
IPF,Transitional AT2,CXCL2,1,1.1357778487168515,0.276,GSE135893
IPF,Transitional AT2,CXCR1,1,0.0,0.0,GSE135893
IPF,Transitional AT2,CXCR2,1,0.0,0.0,GSE135893
IPF,Transitional AT2,CXCR3,1,0.0,0.0,GSE135893
IPF,Transitional AT2,CXCR4,1,0.0024777006937561,0.002,GSE135893
IPF,Transitional AT2,DPP4,1,0.6799175172538029,0.334,GSE135893
IPF,Transitional AT2,EGFR,1,0.5399097768825344,0.3,GSE135893
IPF,Transitional AT2,ENG,1,0.0180807307198832,0.018,GSE135893
IPF,Transitional AT2,EPHA7,1,0.003630422944273,0.002,GSE135893
IPF,Transitional AT2,EPHB2,1,0.0609258593297648,0.036,GSE135893
IPF,Transitional AT2,ERBB2,1,0.8410444735898109,0.41,GSE135893
IPF,Transitional AT2,ERBB3,1,1.1296256350419418,0.492,GSE135893
IPF,Transitional AT2,ERBB4,1,0.0870879156142865,0.052,GSE135893
IPF,Transitional AT2,FGF10,1,0.0,0.0,GSE135893
IPF,Transitional AT2,FGF7,1,0.0799712938874505,0.06,GSE135893
IPF,Transitional AT2,FGFR1,1,0.0990135980666118,0.066,GSE135893
IPF,Transitional AT2,FGFR2,1,0.5171930422702583,0.278,GSE135893
IPF,Transitional AT2,FGFR3,1,0.1496102677361799,0.082,GSE135893
IPF,Transitional AT2,FGFR4,1,0.0026631158455392,0.002,GSE135893
IPF,Transitional AT2,FGFRL1,1,0.1622250282184042,0.09,GSE135893
IPF,Transitional AT2,FLT1,1,0.0022234574763757,0.002,GSE135893
IPF,Transitional AT2,FZD1,1,0.0440969926804959,0.038,GSE135893
IPF,Transitional AT2,FZD10,1,0.0,0.0,GSE135893
IPF,Transitional AT2,FZD2,1,0.0794984610802829,0.048,GSE135893
IPF,Transitional AT2,FZD3,1,0.0958024099624733,0.07,GSE135893
IPF,Transitional AT2,FZD4,1,0.0225346662870334,0.012,GSE135893
IPF,Transitional AT2,FZD5,1,0.4099296503457199,0.232,GSE135893
IPF,Transitional AT2,FZD6,1,0.5976205874313677,0.312,GSE135893
IPF,Transitional AT2,FZD7,1,0.0494322825777349,0.03,GSE135893
IPF,Transitional AT2,FZD8,1,0.0668164573651935,0.042,GSE135893
IPF,Transitional AT2,FZD9,1,0.0020792182139515,0.002,GSE135893
IPF,Transitional AT2,GPC1,1,0.3577416378761976,0.188,GSE135893
IPF,Transitional AT2,GRIN2B,1,0.0,0.0,GSE135893
IPF,Transitional AT2,GRM7,1,0.0,0.0,GSE135893
IPF,Transitional AT2,GSDMD,1,0.5593772645880017,0.298,GSE135893
IPF,Transitional AT2,HBEGF,1,0.176586964998846,0.104,GSE135893
IPF,Transitional AT2,IL1A,1,0.0,0.0,GSE135893
IPF,Transitional AT2,IL1B,1,0.0,0.0,GSE135893
IPF,Transitional AT2,IL1R1,1,0.2826882776094743,0.162,GSE135893
IPF,Transitional AT2,IL1R2,1,0.0,0.0,GSE135893
IPF,Transitional AT2,IL1RAP,1,0.0389938666810353,0.022,GSE135893
IPF,Transitional AT2,IL1RN,1,0.0282429253528203,0.02,GSE135893
IPF,Transitional AT2,IL6,1,0.0,0.0,GSE135893
IPF,Transitional AT2,ITGA4,1,0.0020872469213107,0.002,GSE135893
IPF,Transitional AT2,ITGA5,1,0.0313581468811865,0.022,GSE135893
IPF,Transitional AT2,ITGA9,1,0.1097504038514604,0.078,GSE135893
IPF,Transitional AT2,ITGAV,1,0.9597348090957668,0.36,GSE135893
IPF,Transitional AT2,ITGB1,1,3.042024527825741,0.788,GSE135893
IPF,Transitional AT2,ITGB3,1,0.0012970168612191,0.002,GSE135893
IPF,Transitional AT2,ITGB5,1,0.1784762496243269,0.12,GSE135893
IPF,Transitional AT2,ITGB6,1,3.0144866302515005,0.71,GSE135893
IPF,Transitional AT2,ITGB8,1,0.0599650151403777,0.042,GSE135893
IPF,Transitional AT2,KDR,1,0.0115458280255182,0.012,GSE135893
IPF,Transitional AT2,KLRG2,1,0.0044337781814309,0.006,GSE135893
IPF,Transitional AT2,LDLR,1,0.9118471233767128,0.392,GSE135893
IPF,Transitional AT2,LGR5,1,0.0,0.0,GSE135893
IPF,Transitional AT2,LPP,1,1.4943810456504358,0.564,GSE135893
IPF,Transitional AT2,LRP1,1,0.1618401509627665,0.102,GSE135893
IPF,Transitional AT2,LRP2,1,0.1007594296295816,0.054,GSE135893
IPF,Transitional AT2,LRP5,1,0.309922023191968,0.188,GSE135893
IPF,Transitional AT2,LRP6,1,0.5797275409462567,0.308,GSE135893
IPF,Transitional AT2,MCAM,1,0.011255473838715,0.01,GSE135893
IPF,Transitional AT2,MTNR1A,1,0.0,0.0,GSE135893
IPF,Transitional AT2,MUSK,1,0.0,0.0,GSE135893
IPF,Transitional AT2,NLRP3,1,0.0,0.0,GSE135893
IPF,Transitional AT2,NOTCH1,1,0.2315161971308835,0.146,GSE135893
IPF,Transitional AT2,NRP1,1,0.0502987152000867,0.03,GSE135893
IPF,Transitional AT2,NRP2,1,1.5729956821247677,0.538,GSE135893
IPF,Transitional AT2,PRLR,1,0.005510120395721,0.004,GSE135893
IPF,Transitional AT2,PTK7,1,0.9919698555987772,0.448,GSE135893
IPF,Transitional AT2,PTPRK,1,0.8920388007924877,0.414,GSE135893
IPF,Transitional AT2,PYCARD,1,0.7233914875295981,0.372,GSE135893
IPF,Transitional AT2,RECK,1,0.0751374356968287,0.056,GSE135893
IPF,Transitional AT2,RET,1,0.0,0.0,GSE135893
IPF,Transitional AT2,ROR1,1,0.1898106097081903,0.114,GSE135893
IPF,Transitional AT2,ROR2,1,0.0,0.0,GSE135893
IPF,Transitional AT2,RYK,1,0.2592960701337612,0.164,GSE135893
IPF,Transitional AT2,SDC2,1,0.2246036802178527,0.146,GSE135893
IPF,Transitional AT2,SDC4,1,3.294731716836768,0.798,GSE135893
IPF,Transitional AT2,SIGIRR,1,0.4437138224302016,0.26,GSE135893
IPF,Transitional AT2,SIRPA,1,0.0082091082780493,0.006,GSE135893
IPF,Transitional AT2,SMO,1,0.0061510270814312,0.006,GSE135893
IPF,Transitional AT2,SPP1,1,0.0108171068393746,0.006,GSE135893
IPF,Transitional AT2,TGFB1,1,0.3306670803024276,0.2,GSE135893
IPF,Transitional AT2,TGFBR1,1,0.1377050443747627,0.08,GSE135893
IPF,Transitional AT2,TGFBR2,1,1.933860087059442,0.654,GSE135893
IPF,Transitional AT2,TGFBR3,1,0.083804294261305,0.058,GSE135893
IPF,Transitional AT2,TMED5,1,0.703943827843259,0.354,GSE135893
IPF,Transitional AT2,TNF,1,0.0,0.0,GSE135893
IPF,Transitional AT2,TYRO3,1,0.0115319810101485,0.012,GSE135893
IPF,Transitional AT2,VANGL2,1,0.0489266194519478,0.022,GSE135893
IPF,Transitional AT2,VASN,1,0.0924955544791288,0.06,GSE135893
IPF,Transitional AT2,VEGFA,1,1.3931097426333987,0.51,GSE135893
IPF,Transitional AT2,WNT1,1,0.0,0.0,GSE135893
IPF,Transitional AT2,WNT10A,1,0.041385814571459,0.036,GSE135893
IPF,Transitional AT2,WNT10B,1,0.0,0.0,GSE135893
IPF,Transitional AT2,WNT11,1,0.0048569188367943,0.004,GSE135893
IPF,Transitional AT2,WNT16,1,0.0,0.0,GSE135893
IPF,Transitional AT2,WNT2,1,0.0,0.0,GSE135893
IPF,Transitional AT2,WNT2B,1,0.0103066220046379,0.002,GSE135893
IPF,Transitional AT2,WNT3,1,0.001596933886937,0.002,GSE135893
IPF,Transitional AT2,WNT3A,1,0.0064809842821092,0.008,GSE135893
IPF,Transitional AT2,WNT4,1,0.1051974933587225,0.07,GSE135893
IPF,Transitional AT2,WNT5A,1,0.1633139838362655,0.092,GSE135893
IPF,Transitional AT2,WNT5B,1,0.0332906648029634,0.022,GSE135893
IPF,Transitional AT2,WNT6,1,0.0,0.0,GSE135893
IPF,Transitional AT2,WNT7A,1,0.0963878475821845,0.056,GSE135893
IPF,Transitional AT2,WNT7B,1,0.1090468473774982,0.07,GSE135893
IPF,Transitional AT2,WNT8A,1,0.0,0.0,GSE135893
IPF,Transitional AT2,WNT8B,1,0.0,0.0,GSE135893
IPF,Transitional AT2,WNT9A,1,0.0380136772889686,0.024,GSE135893
IPF,Transitional AT2,WNT9B,1,0.0,0.0,GSE135893
IPF,Transitional AT2,XCR1,1,0.0,0.0,GSE135893
IPF,cDCs,ACKR1,8,0.00946196678916095,0.006436228959530537,GSE135893
IPF,cDCs,ACKR2,8,0.0022696270176223374,0.0038741171582883124,GSE135893
IPF,cDCs,ACKR3,8,0.010793115546022513,0.005665226962484938,GSE135893
IPF,cDCs,ACKR4,8,0.00887489148062785,0.004447200566973762,GSE135893
IPF,cDCs,ACVR1,8,0.038195274552434065,0.03621023040027655,GSE135893
IPF,cDCs,ACVR1B,8,0.032065074326295274,0.028171654048060688,GSE135893
IPF,cDCs,ACVR1C,8,0.0032180574269694753,0.00297661233167965,GSE135893
IPF,cDCs,ACVRL1,8,0.01694977894423696,0.016670783653107923,GSE135893
IPF,cDCs,ADGRA2,8,0.0020715599675179375,0.0015060240963855375,GSE135893
IPF,cDCs,ADRA2A,8,0.0014730062026713001,0.0025564442644527624,GSE135893
IPF,cDCs,ADRB2,8,0.09735943545928152,0.08929014905807467,GSE135893
IPF,cDCs,ANTXR1,8,0.020611473788271377,0.014673061196674362,GSE135893
IPF,cDCs,APCDD1,8,0.0012147598176888376,0.0014705882352941124,GSE135893
IPF,cDCs,AREG,8,25.026331287784714,0.6284765601600518,GSE135893
IPF,cDCs,ATP6AP2,8,1.7935908458592955,0.6418188162918274,GSE135893
IPF,cDCs,AVPR1A,8,0.0,0.0,GSE135893
IPF,cDCs,CASP1,8,0.6794001670959292,0.38203426832777554,GSE135893
IPF,cDCs,CAV1,8,0.040175949342778926,0.02006871563067946,GSE135893
IPF,cDCs,CCL2,8,0.21040019722123282,0.08050195897952118,GSE135893
IPF,cDCs,CCR1,8,0.17818195234168926,0.12024136955808695,GSE135893
IPF,cDCs,CCR10,8,0.004679871710561263,0.0032105695509309752,GSE135893
IPF,cDCs,CCR2,8,0.1090469180028883,0.07917257264351521,GSE135893
IPF,cDCs,CCR3,8,0.005885619865042225,0.0025862068965517124,GSE135893
IPF,cDCs,CCR4,8,0.002734757011370025,0.001050420168067225,GSE135893
IPF,cDCs,CCR5,8,0.09778372484438089,0.08484557690896004,GSE135893
IPF,cDCs,CD36,8,0.19047426054223324,0.11590536066663744,GSE135893
IPF,cDCs,CD4,8,1.2660533899463524,0.5543828776380998,GSE135893
IPF,cDCs,CD44,8,3.139684482983328,0.7173030881764441,GSE135893
IPF,cDCs,CD82,8,0.1851880273480559,0.11278805693236718,GSE135893
IPF,cDCs,CD9,8,3.117707859334482,0.5636547436927788,GSE135893
IPF,cDCs,CSF1,8,0.02156645100757209,0.016282042938204525,GSE135893
IPF,cDCs,CSF1R,8,2.2848866474205285,0.6099126949107478,GSE135893
IPF,cDCs,CXCL1,8,0.06281076561280739,0.017260071728795425,GSE135893
IPF,cDCs,CXCL12,8,0.007143033560518525,0.0030345471521942,GSE135893
IPF,cDCs,CXCL2,8,0.5133049889508189,0.1094450100002692,GSE135893
IPF,cDCs,CXCR1,8,0.0028956464180804,0.002562111801242225,GSE135893
IPF,cDCs,CXCR2,8,0.03799365916014647,0.027819361955990014,GSE135893
IPF,cDCs,CXCR3,8,0.19197472459019602,0.0968704452936889,GSE135893
IPF,cDCs,CXCR4,8,5.369668311231221,0.7335782447468697,GSE135893
IPF,cDCs,DPP4,8,0.047211486943445465,0.033490762131796824,GSE135893
IPF,cDCs,EGFR,8,0.004649267405508263,0.0028053462764416,GSE135893
IPF,cDCs,ENG,8,1.0378232875149522,0.43435480407812144,GSE135893
IPF,cDCs,EPHA7,8,0.0006038285629266625,0.001050420168067225,GSE135893
IPF,cDCs,EPHB2,8,0.021551896827399664,0.02321243328552171,GSE135893
IPF,cDCs,ERBB2,8,0.004840191591930937,0.005392578718234262,GSE135893
IPF,cDCs,ERBB3,8,0.0018255816319703625,0.0019124891335844624,GSE135893
IPF,cDCs,ERBB4,8,0.0,0.0,GSE135893
IPF,cDCs,FGF10,8,0.0018782363271366625,0.0016737572772055375,GSE135893
IPF,cDCs,FGF7,8,0.0,0.0,GSE135893
IPF,cDCs,FGFR1,8,0.008219607051514012,0.008160221825633937,GSE135893
IPF,cDCs,FGFR2,8,0.0031468843136142,0.0017045454545454375,GSE135893
IPF,cDCs,FGFR3,8,0.0,0.0,GSE135893
IPF,cDCs,FGFR4,8,0.0,0.0,GSE135893
IPF,cDCs,FGFRL1,8,0.017675203954714863,0.014080240246568813,GSE135893
IPF,cDCs,FLT1,8,0.41224582670615184,0.16868054601967805,GSE135893
IPF,cDCs,FZD1,8,0.09852318465236573,0.08490011186478329,GSE135893
IPF,cDCs,FZD10,8,0.0,0.0,GSE135893
IPF,cDCs,FZD2,8,0.021418061142691236,0.020648568601988198,GSE135893
IPF,cDCs,FZD3,8,0.007040665714064087,0.007142730189481063,GSE135893
IPF,cDCs,FZD4,8,0.005607139429150725,0.0035005749608007126,GSE135893
IPF,cDCs,FZD5,8,0.017430355182322024,0.014880149665335001,GSE135893
IPF,cDCs,FZD6,8,0.01359283607918045,0.012005469251485212,GSE135893
IPF,cDCs,FZD7,8,0.0068633441068606,0.0065479139497321495,GSE135893
IPF,cDCs,FZD8,8,0.014332983639734601,0.006390477877898124,GSE135893
IPF,cDCs,FZD9,8,0.0,0.0,GSE135893
IPF,cDCs,GPC1,8,0.0030019697033820247,0.0038386812971968874,GSE135893
IPF,cDCs,GRIN2B,8,0.0,0.0,GSE135893
IPF,cDCs,GRM7,8,0.0016010184201754375,0.00297661233167965,GSE135893
IPF,cDCs,GSDMD,8,0.4048197458269772,0.3040399652616312,GSE135893
IPF,cDCs,HBEGF,8,1.0198926207915777,0.2925077378619344,GSE135893
IPF,cDCs,IL1A,8,0.03392755325091814,0.021996955578696298,GSE135893
IPF,cDCs,IL1B,8,1.803209071141796,0.3090150607925517,GSE135893
IPF,cDCs,IL1R1,8,0.2274150643003945,0.15442024825407633,GSE135893
IPF,cDCs,IL1R2,8,1.7038093248506243,0.32054801391938276,GSE135893
IPF,cDCs,IL1RAP,8,0.48112453554004286,0.26940805420981523,GSE135893
IPF,cDCs,IL1RN,8,0.7832002376079774,0.19828997656669126,GSE135893
