unit_id,gsm,patient,histology,uncertainty_cutoff,label,compartment,lineage,cells,full_library_sum,panel_gene_coverage
GSM9237927_unc30_41,GSM9237927,10,LUAD,0.3,Suprabasal,Epithelial,Airway epithelium,12,43370,0.8655
GSM9237927_unc30_42,GSM9237927,10,LUAD,0.3,T cells proliferating,Immune,Lymphoid,30,156257,0.8655
GSM9237927_unc30_43,GSM9237927,10,LUAD,0.3,Tuft,Epithelial,Airway epithelium,1,2038,0.8655
GSM9237927_unc30_44,GSM9237927,10,LUAD,0.3,pre-TB secretory,Epithelial,Airway epithelium,33,104247,0.8655
GSM9237928_unc20_0,GSM9237928,11,normal,0.2,AT1,Epithelial,Alveolar epithelium,129,221818,0.8655
GSM9237928_unc20_1,GSM9237928,11,normal,0.2,AT2,Epithelial,Alveolar epithelium,143,425377,0.8655
GSM9237928_unc20_2,GSM9237928,11,normal,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,1,2076,0.8655
GSM9237928_unc20_3,GSM9237928,11,normal,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,20,29674,0.8655
GSM9237928_unc20_4,GSM9237928,11,normal,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,121,185480,0.8655
GSM9237928_unc20_5,GSM9237928,11,normal,0.2,Alveolar macrophages,Immune,Myeloid,17,85851,0.8655
GSM9237928_unc20_6,GSM9237928,11,normal,0.2,B cells,Immune,Lymphoid,1,1042,0.8655
GSM9237928_unc20_7,GSM9237928,11,normal,0.2,Basal resting,Epithelial,Airway epithelium,14,17983,0.8655
GSM9237928_unc20_8,GSM9237928,11,normal,0.2,CD4 T cells,Immune,Lymphoid,8,9777,0.8655
GSM9237928_unc20_9,GSM9237928,11,normal,0.2,CD8 T cells,Immune,Lymphoid,14,19443,0.8655
GSM9237928_unc20_10,GSM9237928,11,normal,0.2,Classical monocytes,Immune,Myeloid,6,11272,0.8655
GSM9237928_unc20_11,GSM9237928,11,normal,0.2,EC aerocyte capillary,Endothelial,Blood vessels,19,27315,0.8655
GSM9237928_unc20_12,GSM9237928,11,normal,0.2,EC arterial,Endothelial,Blood vessels,6,8832,0.8655
GSM9237928_unc20_13,GSM9237928,11,normal,0.2,EC general capillary,Endothelial,Blood vessels,17,27424,0.8655
GSM9237928_unc20_14,GSM9237928,11,normal,0.2,EC venous pulmonary,Endothelial,Blood vessels,7,9958,0.8655
GSM9237928_unc20_15,GSM9237928,11,normal,0.2,Goblet (bronchial),Epithelial,Airway epithelium,1,7372,0.8655
GSM9237928_unc20_16,GSM9237928,11,normal,0.2,Interstitial Mph perivascular,Immune,Myeloid,5,6781,0.8655
GSM9237928_unc20_17,GSM9237928,11,normal,0.2,Ionocyte,Epithelial,Airway epithelium,1,1088,0.8655
GSM9237928_unc20_18,GSM9237928,11,normal,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,5,6798,0.8655
GSM9237928_unc20_19,GSM9237928,11,normal,0.2,Mast cells,Immune,Myeloid,6,8262,0.8655
GSM9237928_unc20_20,GSM9237928,11,normal,0.2,Monocyte-derived Mph,Immune,Myeloid,3,7855,0.8655
GSM9237928_unc20_21,GSM9237928,11,normal,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,108,351406,0.8655
GSM9237928_unc20_22,GSM9237928,11,normal,0.2,Myofibroblasts,Stroma,Fibroblast lineage,2,2276,0.8655
GSM9237928_unc20_23,GSM9237928,11,normal,0.2,NK cells,Immune,Lymphoid,6,8795,0.8655
GSM9237928_unc20_24,GSM9237928,11,normal,0.2,Neuroendocrine,Epithelial,Airway epithelium,1,3525,0.8655
GSM9237928_unc20_25,GSM9237928,11,normal,0.2,Non-classical monocytes,Immune,Myeloid,12,19743,0.8655
GSM9237928_unc20_26,GSM9237928,11,normal,0.2,Pericytes,Stroma,Fibroblast lineage,12,25638,0.8655
GSM9237928_unc20_27,GSM9237928,11,normal,0.2,Plasma cells,Immune,Lymphoid,12,42034,0.8655
GSM9237928_unc20_28,GSM9237928,11,normal,0.2,Plasmacytoid DCs,Immune,Myeloid,2,2606,0.8655
GSM9237928_unc20_29,GSM9237928,11,normal,0.2,Smooth muscle,Stroma,Smooth muscle,3,6381,0.8655
GSM9237928_unc20_30,GSM9237928,11,normal,0.2,pre-TB secretory,Epithelial,Airway epithelium,4,8671,0.8655
GSM9237928_unc30_0,GSM9237928,11,normal,0.3,AT1,Epithelial,Alveolar epithelium,134,236608,0.8655
GSM9237928_unc30_1,GSM9237928,11,normal,0.3,AT2,Epithelial,Alveolar epithelium,148,433998,0.8655
GSM9237928_unc30_2,GSM9237928,11,normal,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,1,2076,0.8655
GSM9237928_unc30_3,GSM9237928,11,normal,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,23,33942,0.8655
GSM9237928_unc30_4,GSM9237928,11,normal,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,132,214132,0.8655
GSM9237928_unc30_5,GSM9237928,11,normal,0.3,Alveolar macrophages,Immune,Myeloid,20,110516,0.8655
GSM9237928_unc30_6,GSM9237928,11,normal,0.3,B cells,Immune,Lymphoid,1,1042,0.8655
GSM9237928_unc30_7,GSM9237928,11,normal,0.3,Basal resting,Epithelial,Airway epithelium,14,17983,0.8655
GSM9237928_unc30_8,GSM9237928,11,normal,0.3,CD4 T cells,Immune,Lymphoid,10,12001,0.8655
GSM9237928_unc30_9,GSM9237928,11,normal,0.3,CD8 T cells,Immune,Lymphoid,18,24775,0.8655
GSM9237928_unc30_10,GSM9237928,11,normal,0.3,Classical monocytes,Immune,Myeloid,6,11272,0.8655
GSM9237928_unc30_11,GSM9237928,11,normal,0.3,EC aerocyte capillary,Endothelial,Blood vessels,20,28359,0.8655
GSM9237928_unc30_12,GSM9237928,11,normal,0.3,EC arterial,Endothelial,Blood vessels,6,8832,0.8655
GSM9237928_unc30_13,GSM9237928,11,normal,0.3,EC general capillary,Endothelial,Blood vessels,23,37611,0.8655
GSM9237928_unc30_14,GSM9237928,11,normal,0.3,EC venous pulmonary,Endothelial,Blood vessels,9,12959,0.8655
GSM9237928_unc30_15,GSM9237928,11,normal,0.3,Goblet (bronchial),Epithelial,Airway epithelium,1,7372,0.8655
GSM9237928_unc30_16,GSM9237928,11,normal,0.3,Interstitial Mph perivascular,Immune,Myeloid,10,13701,0.8655
GSM9237928_unc30_17,GSM9237928,11,normal,0.3,Ionocyte,Epithelial,Airway epithelium,1,1088,0.8655
GSM9237928_unc30_18,GSM9237928,11,normal,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,7,9018,0.8655
GSM9237928_unc30_19,GSM9237928,11,normal,0.3,Mast cells,Immune,Myeloid,6,8262,0.8655
GSM9237928_unc30_20,GSM9237928,11,normal,0.3,Monocyte-derived Mph,Immune,Myeloid,5,11458,0.8655
GSM9237928_unc30_21,GSM9237928,11,normal,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,114,368843,0.8655
GSM9237928_unc30_22,GSM9237928,11,normal,0.3,Myofibroblasts,Stroma,Fibroblast lineage,2,2276,0.8655
GSM9237928_unc30_23,GSM9237928,11,normal,0.3,NK cells,Immune,Lymphoid,9,12998,0.8655
GSM9237928_unc30_24,GSM9237928,11,normal,0.3,Neuroendocrine,Epithelial,Airway epithelium,1,3525,0.8655
GSM9237928_unc30_25,GSM9237928,11,normal,0.3,Non-classical monocytes,Immune,Myeloid,14,23168,0.8655
GSM9237928_unc30_26,GSM9237928,11,normal,0.3,Pericytes,Stroma,Fibroblast lineage,13,27291,0.8655
GSM9237928_unc30_27,GSM9237928,11,normal,0.3,Plasma cells,Immune,Lymphoid,12,42034,0.8655
GSM9237928_unc30_28,GSM9237928,11,normal,0.3,Plasmacytoid DCs,Immune,Myeloid,2,2606,0.8655
GSM9237928_unc30_29,GSM9237928,11,normal,0.3,Smooth muscle,Stroma,Smooth muscle,3,6381,0.8655
GSM9237928_unc30_30,GSM9237928,11,normal,0.3,Suprabasal,Epithelial,Airway epithelium,1,1100,0.8655
GSM9237928_unc30_31,GSM9237928,11,normal,0.3,pre-TB secretory,Epithelial,Airway epithelium,11,18849,0.8655
GSM9237929_unc20_0,GSM9237929,11,AAH,0.2,AT0,Epithelial,Airway epithelium,4,13097,0.8655
GSM9237929_unc20_1,GSM9237929,11,AAH,0.2,AT1,Epithelial,Alveolar epithelium,191,371867,0.8655
GSM9237929_unc20_2,GSM9237929,11,AAH,0.2,AT2,Epithelial,Alveolar epithelium,459,2366182,0.8655
GSM9237929_unc20_3,GSM9237929,11,AAH,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,3,14675,0.8655
GSM9237929_unc20_4,GSM9237929,11,AAH,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,44,79333,0.8655
GSM9237929_unc20_5,GSM9237929,11,AAH,0.2,Alveolar Mph proliferating,Immune,Myeloid,2,17499,0.8655
GSM9237929_unc20_6,GSM9237929,11,AAH,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,237,403154,0.8655
GSM9237929_unc20_7,GSM9237929,11,AAH,0.2,Alveolar macrophages,Immune,Myeloid,72,567626,0.8655
GSM9237929_unc20_8,GSM9237929,11,AAH,0.2,B cells,Immune,Lymphoid,8,13381,0.8655
GSM9237929_unc20_9,GSM9237929,11,AAH,0.2,Basal resting,Epithelial,Airway epithelium,33,80714,0.8655
GSM9237929_unc20_10,GSM9237929,11,AAH,0.2,CD4 T cells,Immune,Lymphoid,42,52827,0.8655
GSM9237929_unc20_11,GSM9237929,11,AAH,0.2,CD8 T cells,Immune,Lymphoid,25,30369,0.8655
GSM9237929_unc20_12,GSM9237929,11,AAH,0.2,Classical monocytes,Immune,Myeloid,17,39580,0.8655
GSM9237929_unc20_13,GSM9237929,11,AAH,0.2,Club (non-nasal),Epithelial,Airway epithelium,1,3509,0.8655
GSM9237929_unc20_14,GSM9237929,11,AAH,0.2,Deuterosomal,Epithelial,Airway epithelium,3,25764,0.8655
GSM9237929_unc20_15,GSM9237929,11,AAH,0.2,EC aerocyte capillary,Endothelial,Blood vessels,13,17681,0.8655
GSM9237929_unc20_16,GSM9237929,11,AAH,0.2,EC arterial,Endothelial,Blood vessels,18,40419,0.8655
GSM9237929_unc20_17,GSM9237929,11,AAH,0.2,EC general capillary,Endothelial,Blood vessels,11,15433,0.8655
GSM9237929_unc20_18,GSM9237929,11,AAH,0.2,EC venous pulmonary,Endothelial,Blood vessels,8,11314,0.8655
GSM9237929_unc20_19,GSM9237929,11,AAH,0.2,Goblet (nasal),Epithelial,Airway epithelium,3,10968,0.8655
GSM9237929_unc20_20,GSM9237929,11,AAH,0.2,Interstitial Mph perivascular,Immune,Myeloid,13,20350,0.8655
GSM9237929_unc20_21,GSM9237929,11,AAH,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,7,8151,0.8655
GSM9237929_unc20_22,GSM9237929,11,AAH,0.2,Mast cells,Immune,Myeloid,29,36502,0.8655
GSM9237929_unc20_23,GSM9237929,11,AAH,0.2,Migratory DCs,Immune,Myeloid,3,5794,0.8655
GSM9237929_unc20_24,GSM9237929,11,AAH,0.2,Monocyte-derived Mph,Immune,Myeloid,5,23051,0.8655
GSM9237929_unc20_25,GSM9237929,11,AAH,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,257,893092,0.8655
GSM9237929_unc20_26,GSM9237929,11,AAH,0.2,Myofibroblasts,Stroma,Fibroblast lineage,1,1123,0.8655
GSM9237929_unc20_27,GSM9237929,11,AAH,0.2,NK cells,Immune,Lymphoid,6,9352,0.8655
GSM9237929_unc20_28,GSM9237929,11,AAH,0.2,Non-classical monocytes,Immune,Myeloid,4,6076,0.8655
GSM9237929_unc20_29,GSM9237929,11,AAH,0.2,Pericytes,Stroma,Fibroblast lineage,7,14768,0.8655
GSM9237929_unc20_30,GSM9237929,11,AAH,0.2,Plasma cells,Immune,Lymphoid,83,374724,0.8655
GSM9237929_unc20_31,GSM9237929,11,AAH,0.2,Plasmacytoid DCs,Immune,Myeloid,7,15647,0.8655
GSM9237929_unc20_32,GSM9237929,11,AAH,0.2,SM activated stress response,Stroma,Smooth muscle,1,1290,0.8655
GSM9237929_unc20_33,GSM9237929,11,AAH,0.2,Smooth muscle,Stroma,Smooth muscle,11,13429,0.8655
GSM9237929_unc20_34,GSM9237929,11,AAH,0.2,Smooth muscle FAM83D+,Stroma,Smooth muscle,1,2257,0.8655
GSM9237929_unc20_35,GSM9237929,11,AAH,0.2,Suprabasal,Epithelial,Airway epithelium,3,6398,0.8655
GSM9237929_unc20_36,GSM9237929,11,AAH,0.2,T cells proliferating,Immune,Lymphoid,2,5102,0.8655
GSM9237929_unc20_37,GSM9237929,11,AAH,0.2,pre-TB secretory,Epithelial,Airway epithelium,2,4962,0.8655
GSM9237929_unc30_0,GSM9237929,11,AAH,0.3,AT0,Epithelial,Airway epithelium,4,13097,0.8655
GSM9237929_unc30_1,GSM9237929,11,AAH,0.3,AT1,Epithelial,Alveolar epithelium,197,383677,0.8655
GSM9237929_unc30_2,GSM9237929,11,AAH,0.3,AT2,Epithelial,Alveolar epithelium,474,2453356,0.8655
GSM9237929_unc30_3,GSM9237929,11,AAH,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,3,14675,0.8655
GSM9237929_unc30_4,GSM9237929,11,AAH,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,57,99653,0.8655
GSM9237929_unc30_5,GSM9237929,11,AAH,0.3,Alveolar Mph proliferating,Immune,Myeloid,3,29472,0.8655
GSM9237929_unc30_6,GSM9237929,11,AAH,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,267,483313,0.8655
GSM9237929_unc30_7,GSM9237929,11,AAH,0.3,Alveolar macrophages,Immune,Myeloid,94,746549,0.8655
GSM9237929_unc30_8,GSM9237929,11,AAH,0.3,B cells,Immune,Lymphoid,8,13381,0.8655
GSM9237929_unc30_9,GSM9237929,11,AAH,0.3,Basal resting,Epithelial,Airway epithelium,38,90110,0.8655
GSM9237929_unc30_10,GSM9237929,11,AAH,0.3,CD4 T cells,Immune,Lymphoid,48,60983,0.8655
GSM9237929_unc30_11,GSM9237929,11,AAH,0.3,CD8 T cells,Immune,Lymphoid,28,34171,0.8655
GSM9237929_unc30_12,GSM9237929,11,AAH,0.3,Classical monocytes,Immune,Myeloid,20,44559,0.8655
GSM9237929_unc30_13,GSM9237929,11,AAH,0.3,Club (non-nasal),Epithelial,Airway epithelium,1,3509,0.8655
GSM9237929_unc30_14,GSM9237929,11,AAH,0.3,Deuterosomal,Epithelial,Airway epithelium,3,25764,0.8655
GSM9237929_unc30_15,GSM9237929,11,AAH,0.3,EC aerocyte capillary,Endothelial,Blood vessels,15,21876,0.8655
GSM9237929_unc30_16,GSM9237929,11,AAH,0.3,EC arterial,Endothelial,Blood vessels,20,42973,0.8655
GSM9237929_unc30_17,GSM9237929,11,AAH,0.3,EC general capillary,Endothelial,Blood vessels,13,19597,0.8655
GSM9237929_unc30_18,GSM9237929,11,AAH,0.3,EC venous pulmonary,Endothelial,Blood vessels,9,12369,0.8655
GSM9237929_unc30_19,GSM9237929,11,AAH,0.3,EC venous systemic,Endothelial,Blood vessels,1,2375,0.8655
GSM9237929_unc30_20,GSM9237929,11,AAH,0.3,Goblet (nasal),Epithelial,Airway epithelium,4,12839,0.8655
GSM9237929_unc30_21,GSM9237929,11,AAH,0.3,Interstitial Mph perivascular,Immune,Myeloid,19,30110,0.8655
GSM9237929_unc30_22,GSM9237929,11,AAH,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,9,10620,0.8655
GSM9237929_unc30_23,GSM9237929,11,AAH,0.3,Mast cells,Immune,Myeloid,29,36502,0.8655
GSM9237929_unc30_24,GSM9237929,11,AAH,0.3,Migratory DCs,Immune,Myeloid,4,7075,0.8655
GSM9237929_unc30_25,GSM9237929,11,AAH,0.3,Monocyte-derived Mph,Immune,Myeloid,11,42174,0.8655
GSM9237929_unc30_26,GSM9237929,11,AAH,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,270,966077,0.8655
GSM9237929_unc30_27,GSM9237929,11,AAH,0.3,Myofibroblasts,Stroma,Fibroblast lineage,1,1123,0.8655
GSM9237929_unc30_28,GSM9237929,11,AAH,0.3,NK cells,Immune,Lymphoid,10,14499,0.8655
GSM9237929_unc30_29,GSM9237929,11,AAH,0.3,Non-classical monocytes,Immune,Myeloid,5,7154,0.8655
GSM9237929_unc30_30,GSM9237929,11,AAH,0.3,Pericytes,Stroma,Fibroblast lineage,8,18634,0.8655
GSM9237929_unc30_31,GSM9237929,11,AAH,0.3,Plasma cells,Immune,Lymphoid,84,377411,0.8655
GSM9237929_unc30_32,GSM9237929,11,AAH,0.3,Plasmacytoid DCs,Immune,Myeloid,7,15647,0.8655
GSM9237929_unc30_33,GSM9237929,11,AAH,0.3,SM activated stress response,Stroma,Smooth muscle,2,2815,0.8655
GSM9237929_unc30_34,GSM9237929,11,AAH,0.3,Smooth muscle,Stroma,Smooth muscle,13,17094,0.8655
GSM9237929_unc30_35,GSM9237929,11,AAH,0.3,Smooth muscle FAM83D+,Stroma,Smooth muscle,1,2257,0.8655
GSM9237929_unc30_36,GSM9237929,11,AAH,0.3,Suprabasal,Epithelial,Airway epithelium,4,9459,0.8655
GSM9237929_unc30_37,GSM9237929,11,AAH,0.3,T cells proliferating,Immune,Lymphoid,2,5102,0.8655
GSM9237929_unc30_38,GSM9237929,11,AAH,0.3,pre-TB secretory,Epithelial,Airway epithelium,8,17224,0.8655
GSM9237930_unc20_0,GSM9237930,11,LUAD,0.2,AT0,Epithelial,Airway epithelium,2,4596,0.8655
GSM9237930_unc20_1,GSM9237930,11,LUAD,0.2,AT1,Epithelial,Alveolar epithelium,185,420721,0.8655
GSM9237930_unc20_2,GSM9237930,11,LUAD,0.2,AT2,Epithelial,Alveolar epithelium,569,2732660,0.8655
GSM9237930_unc20_3,GSM9237930,11,LUAD,0.2,AT2 proliferating,Epithelial,Alveolar epithelium,9,88840,0.8655
GSM9237930_unc20_4,GSM9237930,11,LUAD,0.2,Adventitial fibroblasts,Stroma,Fibroblast lineage,20,72339,0.8655
GSM9237930_unc20_5,GSM9237930,11,LUAD,0.2,Alveolar fibroblasts,Stroma,Fibroblast lineage,259,617213,0.8655
GSM9237930_unc20_6,GSM9237930,11,LUAD,0.2,Alveolar macrophages,Immune,Myeloid,165,1455532,0.8655
GSM9237930_unc20_7,GSM9237930,11,LUAD,0.2,B cells,Immune,Lymphoid,295,407466,0.8655
GSM9237930_unc20_8,GSM9237930,11,LUAD,0.2,Basal resting,Epithelial,Airway epithelium,18,37296,0.8655
GSM9237930_unc20_9,GSM9237930,11,LUAD,0.2,CD4 T cells,Immune,Lymphoid,532,813236,0.8655
GSM9237930_unc20_10,GSM9237930,11,LUAD,0.2,CD8 T cells,Immune,Lymphoid,352,474911,0.8655
GSM9237930_unc20_11,GSM9237930,11,LUAD,0.2,Classical monocytes,Immune,Myeloid,10,33676,0.8655
GSM9237930_unc20_12,GSM9237930,11,LUAD,0.2,Club (non-nasal),Epithelial,Airway epithelium,3,4885,0.8655
GSM9237930_unc20_13,GSM9237930,11,LUAD,0.2,EC aerocyte capillary,Endothelial,Blood vessels,12,16842,0.8655
GSM9237930_unc20_14,GSM9237930,11,LUAD,0.2,EC arterial,Endothelial,Blood vessels,22,60686,0.8655
GSM9237930_unc20_15,GSM9237930,11,LUAD,0.2,EC general capillary,Endothelial,Blood vessels,6,11646,0.8655
GSM9237930_unc20_16,GSM9237930,11,LUAD,0.2,EC venous pulmonary,Endothelial,Blood vessels,19,55633,0.8655
GSM9237930_unc20_17,GSM9237930,11,LUAD,0.2,EC venous systemic,Endothelial,Blood vessels,9,19383,0.8655
GSM9237930_unc20_18,GSM9237930,11,LUAD,0.2,Goblet (nasal),Epithelial,Airway epithelium,10,45168,0.8655
GSM9237930_unc20_19,GSM9237930,11,LUAD,0.2,Goblet (subsegmental),Epithelial,Airway epithelium,1,7536,0.8655
GSM9237930_unc20_20,GSM9237930,11,LUAD,0.2,Hillock-like,Epithelial,Airway epithelium,1,2590,0.8655
GSM9237930_unc20_21,GSM9237930,11,LUAD,0.2,Interstitial Mph perivascular,Immune,Myeloid,33,86087,0.8655
GSM9237930_unc20_22,GSM9237930,11,LUAD,0.2,Ionocyte,Epithelial,Airway epithelium,1,2990,0.8655
GSM9237930_unc20_23,GSM9237930,11,LUAD,0.2,Lymphatic EC differentiating,Endothelial,Lymphatic EC,35,75761,0.8655
GSM9237930_unc20_24,GSM9237930,11,LUAD,0.2,Lymphatic EC mature,Endothelial,Lymphatic EC,1,1026,0.8655
GSM9237930_unc20_25,GSM9237930,11,LUAD,0.2,Mast cells,Immune,Myeloid,35,53857,0.8655
GSM9237930_unc20_26,GSM9237930,11,LUAD,0.2,Migratory DCs,Immune,Myeloid,16,52731,0.8655
GSM9237930_unc20_27,GSM9237930,11,LUAD,0.2,Monocyte-derived Mph,Immune,Myeloid,16,106272,0.8655
GSM9237930_unc20_28,GSM9237930,11,LUAD,0.2,Multiciliated (non-nasal),Epithelial,Airway epithelium,94,680601,0.8655
GSM9237930_unc20_29,GSM9237930,11,LUAD,0.2,Myofibroblasts,Stroma,Fibroblast lineage,1,1214,0.8655
GSM9237930_unc20_30,GSM9237930,11,LUAD,0.2,NK cells,Immune,Lymphoid,14,26339,0.8655
GSM9237930_unc20_31,GSM9237930,11,LUAD,0.2,Non-classical monocytes,Immune,Myeloid,7,18381,0.8655
GSM9237930_unc20_32,GSM9237930,11,LUAD,0.2,Peribronchial fibroblasts,Stroma,Fibroblast lineage,370,1223717,0.8655
GSM9237930_unc20_33,GSM9237930,11,LUAD,0.2,Pericytes,Stroma,Fibroblast lineage,44,250315,0.8655
GSM9237930_unc20_34,GSM9237930,11,LUAD,0.2,Plasma cells,Immune,Lymphoid,1037,8330810,0.8655
GSM9237930_unc20_35,GSM9237930,11,LUAD,0.2,Plasmacytoid DCs,Immune,Myeloid,46,135572,0.8655
GSM9237930_unc20_36,GSM9237930,11,LUAD,0.2,Smooth muscle,Stroma,Smooth muscle,13,56813,0.8655
GSM9237930_unc20_37,GSM9237930,11,LUAD,0.2,T cells proliferating,Immune,Lymphoid,17,81628,0.8655
GSM9237930_unc20_38,GSM9237930,11,LUAD,0.2,pre-TB secretory,Epithelial,Airway epithelium,5,8504,0.8655
GSM9237930_unc30_0,GSM9237930,11,LUAD,0.3,AT0,Epithelial,Airway epithelium,3,6614,0.8655
GSM9237930_unc30_1,GSM9237930,11,LUAD,0.3,AT1,Epithelial,Alveolar epithelium,192,456100,0.8655
GSM9237930_unc30_2,GSM9237930,11,LUAD,0.3,AT2,Epithelial,Alveolar epithelium,656,3244627,0.8655
GSM9237930_unc30_3,GSM9237930,11,LUAD,0.3,AT2 proliferating,Epithelial,Alveolar epithelium,11,142694,0.8655
GSM9237930_unc30_4,GSM9237930,11,LUAD,0.3,Adventitial fibroblasts,Stroma,Fibroblast lineage,30,102293,0.8655
GSM9237930_unc30_5,GSM9237930,11,LUAD,0.3,Alveolar Mph proliferating,Immune,Myeloid,2,35810,0.8655
GSM9237930_unc30_6,GSM9237930,11,LUAD,0.3,Alveolar fibroblasts,Stroma,Fibroblast lineage,333,963543,0.8655
GSM9237930_unc30_7,GSM9237930,11,LUAD,0.3,Alveolar macrophages,Immune,Myeloid,258,2074217,0.8655
GSM9237930_unc30_8,GSM9237930,11,LUAD,0.3,B cells,Immune,Lymphoid,316,446224,0.8655
GSM9237930_unc30_9,GSM9237930,11,LUAD,0.3,Basal resting,Epithelial,Airway epithelium,20,43136,0.8655
GSM9237930_unc30_10,GSM9237930,11,LUAD,0.3,CD4 T cells,Immune,Lymphoid,633,971596,0.8655
GSM9237930_unc30_11,GSM9237930,11,LUAD,0.3,CD8 T cells,Immune,Lymphoid,452,629629,0.8655
GSM9237930_unc30_12,GSM9237930,11,LUAD,0.3,Classical monocytes,Immune,Myeloid,14,43389,0.8655
GSM9237930_unc30_13,GSM9237930,11,LUAD,0.3,Club (non-nasal),Epithelial,Airway epithelium,5,9910,0.8655
GSM9237930_unc30_14,GSM9237930,11,LUAD,0.3,DC2,Immune,Myeloid,5,43381,0.8655
GSM9237930_unc30_15,GSM9237930,11,LUAD,0.3,EC aerocyte capillary,Endothelial,Blood vessels,12,16842,0.8655
GSM9237930_unc30_16,GSM9237930,11,LUAD,0.3,EC arterial,Endothelial,Blood vessels,29,87614,0.8655
GSM9237930_unc30_17,GSM9237930,11,LUAD,0.3,EC general capillary,Endothelial,Blood vessels,10,17892,0.8655
GSM9237930_unc30_18,GSM9237930,11,LUAD,0.3,EC venous pulmonary,Endothelial,Blood vessels,26,70712,0.8655
GSM9237930_unc30_19,GSM9237930,11,LUAD,0.3,EC venous systemic,Endothelial,Blood vessels,17,35804,0.8655
GSM9237930_unc30_20,GSM9237930,11,LUAD,0.3,Goblet (nasal),Epithelial,Airway epithelium,12,54144,0.8655
GSM9237930_unc30_21,GSM9237930,11,LUAD,0.3,Goblet (subsegmental),Epithelial,Airway epithelium,2,9602,0.8655
GSM9237930_unc30_22,GSM9237930,11,LUAD,0.3,Hillock-like,Epithelial,Airway epithelium,1,2590,0.8655
GSM9237930_unc30_23,GSM9237930,11,LUAD,0.3,Interstitial Mph perivascular,Immune,Myeloid,76,179342,0.8655
GSM9237930_unc30_24,GSM9237930,11,LUAD,0.3,Ionocyte,Epithelial,Airway epithelium,3,15912,0.8655
GSM9237930_unc30_25,GSM9237930,11,LUAD,0.3,Lymphatic EC differentiating,Endothelial,Lymphatic EC,43,93064,0.8655
GSM9237930_unc30_26,GSM9237930,11,LUAD,0.3,Lymphatic EC mature,Endothelial,Lymphatic EC,3,8005,0.8655
GSM9237930_unc30_27,GSM9237930,11,LUAD,0.3,Mast cells,Immune,Myeloid,36,55123,0.8655
GSM9237930_unc30_28,GSM9237930,11,LUAD,0.3,Migratory DCs,Immune,Myeloid,17,55505,0.8655
GSM9237930_unc30_29,GSM9237930,11,LUAD,0.3,Monocyte-derived Mph,Immune,Myeloid,50,297840,0.8655
GSM9237930_unc30_30,GSM9237930,11,LUAD,0.3,Multiciliated (non-nasal),Epithelial,Airway epithelium,98,697123,0.8655
GSM9237930_unc30_31,GSM9237930,11,LUAD,0.3,Myofibroblasts,Stroma,Fibroblast lineage,5,8977,0.8655
GSM9237930_unc30_32,GSM9237930,11,LUAD,0.3,NK cells,Immune,Lymphoid,20,34472,0.8655
GSM9237930_unc30_33,GSM9237930,11,LUAD,0.3,Non-classical monocytes,Immune,Myeloid,9,21825,0.8655
GSM9237930_unc30_34,GSM9237930,11,LUAD,0.3,Peribronchial fibroblasts,Stroma,Fibroblast lineage,506,1677523,0.8655
GSM9237930_unc30_35,GSM9237930,11,LUAD,0.3,Pericytes,Stroma,Fibroblast lineage,58,362492,0.8655
GSM9237930_unc30_36,GSM9237930,11,LUAD,0.3,Plasma cells,Immune,Lymphoid,1050,8375179,0.8655
GSM9237930_unc30_37,GSM9237930,11,LUAD,0.3,Plasmacytoid DCs,Immune,Myeloid,47,137787,0.8655
GSM9237930_unc30_38,GSM9237930,11,LUAD,0.3,Smooth muscle,Stroma,Smooth muscle,18,69856,0.8655
GSM9237930_unc30_39,GSM9237930,11,LUAD,0.3,Suprabasal,Epithelial,Airway epithelium,1,6407,0.8655
GSM9237930_unc30_40,GSM9237930,11,LUAD,0.3,T cells proliferating,Immune,Lymphoid,26,107554,0.8655
GSM9237930_unc30_41,GSM9237930,11,LUAD,0.3,pre-TB secretory,Epithelial,Airway epithelium,14,35149,0.8655
GSM9237931_unc20_0,GSM9237931,12,normal,0.2,AT1,Epithelial,Alveolar epithelium,103,254288,0.8655
