"config","comp","label","cell_floor","case","reference","set","assayed_fraction","tested_genes","eligible"
"unc20_pooled","macrophages","__broad__",30,"LUAD","MIA","HALLMARK_HYPOXIA",0.975,141,TRUE
"unc20_pooled","macrophages","__broad__",30,"LUAD","MIA","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,174,TRUE
"unc20_pooled","macrophages","__broad__",100,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,180,TRUE
"unc20_pooled","macrophages","__broad__",100,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,156,TRUE
"unc20_pooled","macrophages","__broad__",100,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc20_pooled","macrophages","__broad__",100,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,143,TRUE
"unc20_pooled","macrophages","__broad__",100,"AIS","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,185,TRUE
"unc20_pooled","macrophages","__broad__",100,"AIS","normal","HALLMARK_HYPOXIA",0.975,150,TRUE
"unc20_pooled","macrophages","__broad__",100,"AIS","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,180,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,188,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,178,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,77,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,160,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","normal","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","normal","HALLMARK_HYPOXIA",0.975,166,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","normal","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,190,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,177,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,78,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,159,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AAH","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,164,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AAH","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,172,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,75,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,154,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AIS","HALLMARK_OXIDATIVE_PHOSPHORYLATION",0.93,186,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,162,TRUE
"unc20_pooled","macrophages","__broad__",100,"LUAD","AIS","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.94,184,TRUE
"unc30_pooled","AT2","AT2",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc30_pooled","AT2","AT2",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,161,TRUE
"unc30_pooled","AT2","AT2",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc30_pooled","AT2","AT2",50,"AAH","normal","HALLMARK_HYPOXIA",0.975,169,TRUE
"unc30_pooled","AT2","AT2",50,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,162,TRUE
"unc30_pooled","AT2","AT2",50,"AAH","normal","HALLMARK_P53_PATHWAY",0.95,179,TRUE
"unc30_pooled","AT2","AT2",50,"AAH","normal","HALLMARK_E2F_TARGETS",0.955,154,TRUE
"unc30_pooled","AT2","AT2",50,"AAH","normal","HALLMARK_G2M_CHECKPOINT",0.945,149,TRUE
"unc30_pooled","AT2","AT2",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc30_pooled","AT2","AT2",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,165,TRUE
"unc30_pooled","AT2","AT2",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc30_pooled","AT2","AT2",50,"AIS","normal","HALLMARK_HYPOXIA",0.975,171,TRUE
"unc30_pooled","AT2","AT2",50,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,168,TRUE
"unc30_pooled","AT2","AT2",50,"AIS","normal","HALLMARK_P53_PATHWAY",0.95,181,TRUE
"unc30_pooled","AT2","AT2",50,"AIS","normal","HALLMARK_E2F_TARGETS",0.955,159,TRUE
"unc30_pooled","AT2","AT2",50,"AIS","normal","HALLMARK_G2M_CHECKPOINT",0.945,156,TRUE
"unc30_pooled","AT2","AT2",50,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,178,TRUE
"unc30_pooled","AT2","AT2",50,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,137,TRUE
"unc30_pooled","AT2","AT2",50,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,62,TRUE
"unc30_pooled","AT2","AT2",50,"MIA","normal","HALLMARK_HYPOXIA",0.975,162,TRUE
"unc30_pooled","AT2","AT2",50,"MIA","normal","HALLMARK_GLYCOLYSIS",0.955,161,TRUE
"unc30_pooled","AT2","AT2",50,"MIA","normal","HALLMARK_P53_PATHWAY",0.95,178,TRUE
"unc30_pooled","AT2","AT2",50,"MIA","normal","HALLMARK_E2F_TARGETS",0.955,145,TRUE
"unc30_pooled","AT2","AT2",50,"MIA","normal","HALLMARK_G2M_CHECKPOINT",0.945,143,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,190,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,180,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,78,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","normal","HALLMARK_HYPOXIA",0.975,183,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,180,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","normal","HALLMARK_P53_PATHWAY",0.95,186,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","normal","HALLMARK_E2F_TARGETS",0.955,185,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","normal","HALLMARK_G2M_CHECKPOINT",0.945,180,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,171,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,78,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,174,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,174,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AAH","HALLMARK_P53_PATHWAY",0.95,183,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AAH","HALLMARK_E2F_TARGETS",0.955,176,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AAH","HALLMARK_G2M_CHECKPOINT",0.945,171,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,168,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,174,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,177,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AIS","HALLMARK_P53_PATHWAY",0.95,183,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AIS","HALLMARK_E2F_TARGETS",0.955,175,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","AIS","HALLMARK_G2M_CHECKPOINT",0.945,172,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,153,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","MIA","HALLMARK_HYPOXIA",0.975,165,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","MIA","HALLMARK_GLYCOLYSIS",0.955,165,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","MIA","HALLMARK_P53_PATHWAY",0.95,179,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","MIA","HALLMARK_E2F_TARGETS",0.955,156,TRUE
"unc30_pooled","AT2","AT2",50,"LUAD","MIA","HALLMARK_G2M_CHECKPOINT",0.945,154,TRUE
"unc30_pooled","AT2","__broad__",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc30_pooled","AT2","__broad__",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,161,TRUE
"unc30_pooled","AT2","__broad__",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc30_pooled","AT2","__broad__",50,"AAH","normal","HALLMARK_HYPOXIA",0.975,169,TRUE
"unc30_pooled","AT2","__broad__",50,"AAH","normal","HALLMARK_GLYCOLYSIS",0.955,163,TRUE
"unc30_pooled","AT2","__broad__",50,"AAH","normal","HALLMARK_P53_PATHWAY",0.95,179,TRUE
"unc30_pooled","AT2","__broad__",50,"AAH","normal","HALLMARK_E2F_TARGETS",0.955,159,TRUE
"unc30_pooled","AT2","__broad__",50,"AAH","normal","HALLMARK_G2M_CHECKPOINT",0.945,157,TRUE
"unc30_pooled","AT2","__broad__",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc30_pooled","AT2","__broad__",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,165,TRUE
"unc30_pooled","AT2","__broad__",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc30_pooled","AT2","__broad__",50,"AIS","normal","HALLMARK_HYPOXIA",0.975,171,TRUE
"unc30_pooled","AT2","__broad__",50,"AIS","normal","HALLMARK_GLYCOLYSIS",0.955,171,TRUE
"unc30_pooled","AT2","__broad__",50,"AIS","normal","HALLMARK_P53_PATHWAY",0.95,181,TRUE
"unc30_pooled","AT2","__broad__",50,"AIS","normal","HALLMARK_E2F_TARGETS",0.955,165,TRUE
"unc30_pooled","AT2","__broad__",50,"AIS","normal","HALLMARK_G2M_CHECKPOINT",0.945,162,TRUE
"unc30_pooled","AT2","__broad__",50,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,178,TRUE
"unc30_pooled","AT2","__broad__",50,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,137,TRUE
"unc30_pooled","AT2","__broad__",50,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,62,TRUE
"unc30_pooled","AT2","__broad__",50,"MIA","normal","HALLMARK_HYPOXIA",0.975,162,TRUE
"unc30_pooled","AT2","__broad__",50,"MIA","normal","HALLMARK_GLYCOLYSIS",0.955,161,TRUE
"unc30_pooled","AT2","__broad__",50,"MIA","normal","HALLMARK_P53_PATHWAY",0.95,178,TRUE
"unc30_pooled","AT2","__broad__",50,"MIA","normal","HALLMARK_E2F_TARGETS",0.955,148,TRUE
"unc30_pooled","AT2","__broad__",50,"MIA","normal","HALLMARK_G2M_CHECKPOINT",0.945,148,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,190,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,179,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,77,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","normal","HALLMARK_HYPOXIA",0.975,182,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","normal","HALLMARK_GLYCOLYSIS",0.955,180,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","normal","HALLMARK_P53_PATHWAY",0.95,186,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","normal","HALLMARK_E2F_TARGETS",0.955,190,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","normal","HALLMARK_G2M_CHECKPOINT",0.945,187,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,187,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,171,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,78,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AAH","HALLMARK_HYPOXIA",0.975,175,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AAH","HALLMARK_GLYCOLYSIS",0.955,178,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AAH","HALLMARK_P53_PATHWAY",0.95,183,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AAH","HALLMARK_E2F_TARGETS",0.955,187,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AAH","HALLMARK_G2M_CHECKPOINT",0.945,185,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,168,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AIS","HALLMARK_HYPOXIA",0.975,174,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AIS","HALLMARK_GLYCOLYSIS",0.955,179,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AIS","HALLMARK_P53_PATHWAY",0.95,183,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AIS","HALLMARK_E2F_TARGETS",0.955,184,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","AIS","HALLMARK_G2M_CHECKPOINT",0.945,181,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,153,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","MIA","HALLMARK_HYPOXIA",0.975,165,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","MIA","HALLMARK_GLYCOLYSIS",0.955,167,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","MIA","HALLMARK_P53_PATHWAY",0.95,180,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","MIA","HALLMARK_E2F_TARGETS",0.955,169,TRUE
"unc30_pooled","AT2","__broad__",50,"LUAD","MIA","HALLMARK_G2M_CHECKPOINT",0.945,168,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,165,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,127,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,58,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,51,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,31,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,197,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,164,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,126,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,56,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,51,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,33,TRUE
"unc30_pooled","fibroblasts","Adventitial fibroblasts",50,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,196,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,185,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,159,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AAH","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,229,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,184,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,160,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,229,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,160,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,115,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,57,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,52,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,31,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"MIA","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,197,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,189,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,169,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,75,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,38,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,244,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,191,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_INFLAMMATORY_RESPONSE",0.99,168,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,76,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,38,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AAH","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,240,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,182,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_INFLAMMATORY_RESPONSE",0.99,156,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,71,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,35,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","AIS","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,232,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,175,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_INFLAMMATORY_RESPONSE",0.99,137,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,68,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,33,TRUE
"unc30_pooled","fibroblasts","Alveolar fibroblasts",50,"LUAD","MIA","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,216,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,186,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,160,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AAH","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,36,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AAH","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,234,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,184,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_INFLAMMATORY_RESPONSE",0.99,158,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.988505747126437,72,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_TGF_BETA_SIGNALING",0.981481481481481,53,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AIS","normal","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.976190476190476,37,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"AIS","normal","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION",0.98,234,TRUE
"unc30_pooled","fibroblasts","__broad__",50,"MIA","normal","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.98,163,TRUE
