gene,excluded,adi_detection_consistency,median_log2cpm_difference_vs_AT2,positive_fraction_vs_AT2,median_log2cpm_difference_vs_AT1,positive_fraction_vs_AT1,minimum_median_effect,minimum_positive_fraction,eligible,selected
Nt5dc1,False,0.0,-0.40406275,0.4444444444444444,0.46594143,0.5555555555555556,-0.40406275,0.4444444444444444,False,False
Nt5dc2,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Nt5dc3,False,0.0,-0.30402923,0.3333333333333333,0.0,0.3333333333333333,-0.30402923,0.3333333333333333,False,False
Nt5e,False,0.5555555555555556,3.7952724,1.0,0.3196311,0.8888888888888888,0.3196311,0.8888888888888888,False,False
Nt5m,False,0.0,0.33038425,0.6666666666666666,1.7315683,0.6666666666666666,0.33038425,0.6666666666666666,False,False
Ntan1,False,0.3333333333333333,1.0692234,0.7777777777777778,0.8222194,0.6666666666666666,0.8222194,0.6666666666666666,False,False
Ntf3,False,0.0,-1.9478929,0.0,0.0,0.0,-1.9478929,0.0,False,False
Ntf5,False,0.0,0.5658059,0.5555555555555556,0.21509838,0.7777777777777778,0.21509838,0.5555555555555556,False,False
Nthl1,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Ntm,False,0.0,3.397965,1.0,2.428778,0.8888888888888888,2.428778,0.8888888888888888,False,False
Ntmt1,False,0.0,1.5999227,0.8888888888888888,0.7957306,0.8888888888888888,0.7957306,0.8888888888888888,False,False
Ntn1,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Ntn3,False,0.0,-2.6478415,0.0,0.0,0.0,-2.6478415,0.0,False,False
Ntn4,False,0.1111111111111111,1.2352009,0.8888888888888888,-0.46476555,0.1111111111111111,-0.46476555,0.1111111111111111,False,False
Ntn5,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Ntng2,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Ntpcr,False,0.0,-0.16419792,0.4444444444444444,-0.097651005,0.3333333333333333,-0.16419792,0.3333333333333333,False,False
Ntrk2,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Ntrk3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Ntsr2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Nuak1,False,0.0,0.4175074,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Nuak2,False,0.0,0.5987756,0.7777777777777778,-0.08236885,0.4444444444444444,-0.08236885,0.4444444444444444,False,False
Nub1,False,1.0,1.2247295,0.8888888888888888,0.3273859,0.7777777777777778,0.3273859,0.7777777777777778,True,False
Nubp1,False,0.2222222222222222,0.45289087,0.5555555555555556,-0.17213297,0.3333333333333333,-0.17213297,0.3333333333333333,False,False
Nubp2,False,0.0,1.1708765,0.8888888888888888,1.1729655,0.7777777777777778,1.1708765,0.7777777777777778,False,False
Nubpl,False,0.0,2.5981915,0.6666666666666666,-0.3809247,0.3333333333333333,-0.3809247,0.3333333333333333,False,False
Nucb1,False,0.6666666666666666,0.7458744,0.8888888888888888,-0.09097576,0.3333333333333333,-0.09097576,0.3333333333333333,False,False
Nucb2,False,1.0,-0.17656803,0.4444444444444444,0.38644314,0.8888888888888888,-0.17656803,0.4444444444444444,False,False
Nucks1,False,1.0,0.64648867,1.0,0.4367361,0.8888888888888888,0.4367361,0.8888888888888888,True,False
Nudc,False,1.0,1.0899677,1.0,0.45589924,0.6666666666666666,0.45589924,0.6666666666666666,True,False
Nudcd1,False,0.1111111111111111,1.4183478,1.0,1.0912983,0.8888888888888888,1.0912983,0.8888888888888888,False,False
Nudcd2,False,0.6666666666666666,0.92521286,1.0,0.4968462,0.6666666666666666,0.4968462,0.6666666666666666,True,False
Nudcd3,False,0.1111111111111111,0.6608777,0.6666666666666666,0.51321363,0.8888888888888888,0.51321363,0.6666666666666666,False,False
Nudt1,False,0.0,-0.6375408,0.4444444444444444,-0.3809247,0.4444444444444444,-0.6375408,0.4444444444444444,False,False
Nudt10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Nudt11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Nudt12,False,0.0,-1.3016033,0.2222222222222222,-0.3809247,0.2222222222222222,-1.3016033,0.2222222222222222,False,False
Nudt13,False,0.0,0.66140795,0.7777777777777778,-0.8084812,0.3333333333333333,-0.8084812,0.3333333333333333,False,False
Nudt14,False,0.0,0.023549557,0.5555555555555556,-0.74861526,0.3333333333333333,-0.74861526,0.3333333333333333,False,False
Nudt15,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Nudt16,False,0.0,1.9727917,0.8888888888888888,-0.4292462,0.4444444444444444,-0.4292462,0.4444444444444444,False,False
Nudt16l1,False,0.0,-0.3876686,0.4444444444444444,-0.893075,0.3333333333333333,-0.893075,0.3333333333333333,False,False
Nudt17,False,0.0,0.8114729,0.7777777777777778,0.48242807,0.5555555555555556,0.48242807,0.5555555555555556,False,False
Nudt18,False,0.4444444444444444,0.87319803,0.7777777777777778,0.09660101,0.6666666666666666,0.09660101,0.6666666666666666,False,False
Nudt19,False,0.0,-0.3876686,0.4444444444444444,0.0,0.4444444444444444,-0.3876686,0.4444444444444444,False,False
Nudt2,False,0.0,-0.0994401,0.4444444444444444,3.137036,0.6666666666666666,-0.0994401,0.4444444444444444,False,False
Nudt21,False,0.0,2.1224062,1.0,0.7162552,0.7777777777777778,0.7162552,0.7777777777777778,False,False
Nudt22,False,0.0,1.3599916,0.8888888888888888,-0.097651005,0.4444444444444444,-0.097651005,0.4444444444444444,False,False
Nudt3,False,0.0,0.8095236,0.6666666666666666,0.7957306,0.6666666666666666,0.7957306,0.6666666666666666,False,False
Nudt4,False,0.5555555555555556,-0.046018124,0.4444444444444444,-0.09968853,0.3333333333333333,-0.09968853,0.3333333333333333,False,False
Nudt5,False,0.0,1.5750499,0.7777777777777778,-0.39666843,0.4444444444444444,-0.39666843,0.4444444444444444,False,False
Nudt6,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Nudt7,False,0.0,0.73293185,0.6666666666666666,3.1100087,0.7777777777777778,0.73293185,0.6666666666666666,False,False
Nudt8,False,0.0,-0.14741755,0.4444444444444444,0.16537476,0.5555555555555556,-0.14741755,0.4444444444444444,False,False
Nudt9,False,0.4444444444444444,0.66681623,0.8888888888888888,0.55418205,0.7777777777777778,0.55418205,0.7777777777777778,False,False
Nuf2,False,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Nufip1,False,0.0,0.17252827,0.6666666666666666,1.4499357,0.6666666666666666,0.17252827,0.6666666666666666,False,False
Nufip2,False,0.7777777777777778,0.95486975,0.8888888888888888,0.057620525,0.5555555555555556,0.057620525,0.5555555555555556,False,False
Nuggc,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Numa1,False,0.1111111111111111,0.006917,0.5555555555555556,0.084430695,0.5555555555555556,0.006917,0.5555555555555556,False,False
Numb,False,0.0,0.880043,0.6666666666666666,0.10310793,0.6666666666666666,0.10310793,0.6666666666666666,False,False
Numbl,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Nup107,False,0.0,0.61661935,0.5555555555555556,-0.15562248,0.4444444444444444,-0.15562248,0.4444444444444444,False,False
Nup133,False,0.0,0.38453674,0.5555555555555556,-0.45114422,0.3333333333333333,-0.45114422,0.3333333333333333,False,False
Nup153,False,0.0,0.6660609,0.8888888888888888,-0.46362972,0.3333333333333333,-0.46362972,0.3333333333333333,False,False
Nup155,False,0.0,1.648277,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Nup160,False,0.0,1.4966712,0.6666666666666666,3.1918294,0.5555555555555556,1.4966712,0.5555555555555556,False,False
Nup188,False,0.0,-3.0617242,0.2222222222222222,-3.850101,0.3333333333333333,-3.850101,0.2222222222222222,False,False
Nup205,False,0.0,-0.26384687,0.4444444444444444,0.5524235,0.6666666666666666,-0.26384687,0.4444444444444444,False,False
Nup210,False,0.0,0.0,0.4444444444444444,-0.09474611,0.1111111111111111,-0.09474611,0.1111111111111111,False,False
Nup210l,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Nup214,False,0.0,-0.60872364,0.2222222222222222,-0.39666843,0.4444444444444444,-0.60872364,0.2222222222222222,False,False
Nup35,False,0.0,1.2439365,0.5555555555555556,-0.097651005,0.2222222222222222,-0.097651005,0.2222222222222222,False,False
Nup37,False,0.0,-0.092530966,0.2222222222222222,0.0,0.1111111111111111,-0.092530966,0.1111111111111111,False,False
Nup43,False,0.0,1.8887749,0.8888888888888888,1.1729655,0.7777777777777778,1.1729655,0.7777777777777778,False,False
Nup50,False,0.5555555555555556,1.2347851,1.0,0.45584488,0.6666666666666666,0.45584488,0.6666666666666666,False,False
Nup54,False,0.0,1.9198506,0.8888888888888888,1.0666437,0.6666666666666666,1.0666437,0.6666666666666666,False,False
Nup62,False,0.0,0.5987756,0.5555555555555556,-0.11561632,0.4444444444444444,-0.11561632,0.4444444444444444,False,False
Nup62cl,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Nup85,False,0.0,1.403079,0.6666666666666666,0.82199097,0.5555555555555556,0.82199097,0.5555555555555556,False,False
Nup88,False,1.0,1.0788202,1.0,-0.08399105,0.4444444444444444,-0.08399105,0.4444444444444444,False,False
Nup93,False,0.0,-0.3876686,0.3333333333333333,-0.45662403,0.1111111111111111,-0.45662403,0.1111111111111111,False,False
Nup98,False,0.0,0.8114729,0.6666666666666666,0.10738611,0.5555555555555556,0.10738611,0.5555555555555556,False,False
Nupl1,False,0.0,0.073963165,0.5555555555555556,3.1918294,0.5555555555555556,0.073963165,0.5555555555555556,False,False
Nupl2,False,0.0,-0.30402923,0.1111111111111111,-0.4292462,0.1111111111111111,-0.4292462,0.1111111111111111,False,False
Nupr1,False,1.0,2.8598757,1.0,2.8116875,1.0,2.8116875,1.0,True,True
Nupr1l,False,0.0,0.5987756,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Nus1,False,0.5555555555555556,0.67556953,1.0,0.83054066,0.7777777777777778,0.67556953,0.7777777777777778,False,False
Nusap1,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Nutf2,False,0.0,1.5999227,0.7777777777777778,0.5041976,0.6666666666666666,0.5041976,0.6666666666666666,False,False
Nutf2-ps1,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Nutm1,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Nvl,False,0.0,0.30359697,0.8888888888888888,-0.04722309,0.4444444444444444,-0.04722309,0.4444444444444444,False,False
Nwd1,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Nxf1,False,0.5555555555555556,0.61772966,0.6666666666666666,-0.03852606,0.4444444444444444,-0.03852606,0.4444444444444444,False,False
Nxn,False,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Nxnl2,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Nxpe2,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Nxpe3,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Nxpe4,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Nxpe5,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Nxph3,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Nxt1,False,0.0,1.1337068,0.7777777777777778,1.3739061,0.8888888888888888,1.1337068,0.7777777777777778,False,False
Nxt2,False,0.0,0.8114729,0.6666666666666666,4.1106453,0.8888888888888888,0.8114729,0.6666666666666666,False,False
Nyap1,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Nynrin,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Nyx,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Oacyl,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Oaf,False,0.0,3.1100087,0.6666666666666666,3.223864,0.6666666666666666,3.1100087,0.6666666666666666,False,False
Oard1,False,0.1111111111111111,0.094836235,0.6666666666666666,0.099769115,0.5555555555555556,0.094836235,0.5555555555555556,False,False
Oas1a,False,0.0,1.9727917,1.0,-0.8084812,0.4444444444444444,-0.8084812,0.4444444444444444,False,False
Oas1c,False,0.0,0.0,0.4444444444444444,-0.09474611,0.2222222222222222,-0.09474611,0.2222222222222222,False,False
Oas1g,False,0.0,3.671073,0.8888888888888888,0.24266052,0.5555555555555556,0.24266052,0.5555555555555556,False,False
Oas2,False,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.3333333333333333,False,False
Oas3,False,0.0,3.1918294,0.6666666666666666,3.137036,0.5555555555555556,3.137036,0.5555555555555556,False,False
Oasl1,False,0.0,3.137036,0.7777777777777778,3.1918294,0.7777777777777778,3.137036,0.7777777777777778,False,False
Oasl2,False,0.1111111111111111,1.9419818,0.8888888888888888,0.47198105,0.7777777777777778,0.47198105,0.7777777777777778,False,False
Oat,False,0.4444444444444444,-1.6745567,0.0,-1.2712088,0.0,-1.6745567,0.0,False,False
Oaz1,False,1.0,0.31887245,0.7777777777777778,-0.26202393,0.2222222222222222,-0.26202393,0.2222222222222222,False,False
Oaz2,False,0.6666666666666666,-0.64414215,0.2222222222222222,-0.5655184,0.2222222222222222,-0.64414215,0.2222222222222222,False,False
Obfc1,False,0.0,1.1056166,0.7777777777777778,0.48818827,0.7777777777777778,0.48818827,0.7777777777777778,False,False
Obsl1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Ocel1,False,0.0,0.4175074,0.5555555555555556,0.5524235,0.5555555555555556,0.4175074,0.5555555555555556,False,False
Ociad1,False,1.0,1.0075102,1.0,0.63602495,1.0,0.63602495,1.0,True,False
Ociad2,False,0.3333333333333333,-1.1810045,0.0,-1.8196445,0.0,-1.8196445,0.0,False,False
Ocln,False,0.0,1.4751191,1.0,-0.056416035,0.4444444444444444,-0.056416035,0.4444444444444444,False,False
Ocrl,False,0.0,-1.3016033,0.3333333333333333,-1.0086808,0.3333333333333333,-1.3016033,0.3333333333333333,False,False
Ocstamp,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Odc1,False,0.2222222222222222,0.9887953,0.8888888888888888,1.0666437,0.7777777777777778,0.9887953,0.7777777777777778,False,False
Odf2,False,0.0,0.13098383,0.5555555555555556,0.08165312,0.5555555555555556,0.08165312,0.5555555555555556,False,False
Odf2l,False,0.0,0.24702501,0.5555555555555556,0.3228736,0.6666666666666666,0.24702501,0.5555555555555556,False,False
Odf3b,False,0.0,0.1489563,0.5555555555555556,1.0227947,0.5555555555555556,0.1489563,0.5555555555555556,False,False
Ofd1,False,0.0,-0.13128042,0.3333333333333333,-0.062710285,0.4444444444444444,-0.13128042,0.3333333333333333,False,False
Ogdh,False,0.8888888888888888,-0.113194466,0.3333333333333333,-0.40405083,0.3333333333333333,-0.40405083,0.3333333333333333,False,False
Ogfod1,False,0.1111111111111111,1.4177547,0.8888888888888888,1.1144667,0.8888888888888888,1.1144667,0.8888888888888888,False,False
Ogfod2,False,0.0,0.6417017,0.6666666666666666,3.4691763,0.7777777777777778,0.6417017,0.6666666666666666,False,False
Ogfod3,False,0.0,0.38453674,0.5555555555555556,-0.15562248,0.2222222222222222,-0.15562248,0.2222222222222222,False,False
Ogfr,False,0.0,1.5213332,0.6666666666666666,0.8837385,0.7777777777777778,0.8837385,0.6666666666666666,False,False
Ogfrl1,False,0.0,-1.0681515,0.0,0.8837385,0.6666666666666666,-1.0681515,0.0,False,False
Ogg1,False,0.0,0.4175074,0.5555555555555556,-0.45114422,0.1111111111111111,-0.45114422,0.1111111111111111,False,False
Ogn,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Ogt,False,0.1111111111111111,-0.09621334,0.3333333333333333,-0.3370061,0.1111111111111111,-0.3370061,0.1111111111111111,False,False
Oip5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Oit1,False,0.0,0.16742563,0.5555555555555556,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Oit3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Ola1,False,0.6666666666666666,0.4909835,0.8888888888888888,-0.1723342,0.3333333333333333,-0.1723342,0.3333333333333333,False,False
Olfm1,False,0.0,0.2595482,0.6666666666666666,0.8837385,0.6666666666666666,0.2595482,0.6666666666666666,False,False
Olfml1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Olfml2a,False,0.0,-1.923449,0.0,0.0,0.0,-1.923449,0.0,False,False
Olfml2b,False,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Olfml3,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Olfr170,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Olfr267,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Olfr459,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Olfr49,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Olfr677,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Olfr920,False,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.0,0.2222222222222222,False,False
Olig3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Olr1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Oma1,False,0.0,-0.41952848,0.1111111111111111,1.0666437,0.6666666666666666,-0.41952848,0.1111111111111111,False,False
Omg,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Onecut2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Ooep,False,0.0,-1.2241113,0.1111111111111111,-1.076271,0.1111111111111111,-1.2241113,0.1111111111111111,False,False
Oosp1,False,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,False,False
Opa1,False,0.2222222222222222,0.8095236,0.7777777777777778,0.71439075,0.7777777777777778,0.71439075,0.7777777777777778,False,False
Opa3,False,0.1111111111111111,0.15973997,0.7777777777777778,-0.46735907,0.3333333333333333,-0.46735907,0.3333333333333333,False,False
Ophn1,False,0.0,0.1489563,0.5555555555555556,-0.4743023,0.4444444444444444,-0.4743023,0.4444444444444444,False,False
Oplah,False,0.0,-1.5831518,0.1111111111111111,-1.3006911,0.2222222222222222,-1.5831518,0.1111111111111111,False,False
Opn1sw,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Opn3,False,0.0,0.0,0.4444444444444444,0.0,0.4444444444444444,0.0,0.4444444444444444,False,False
Opn4,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Optc,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
Optn,False,0.5555555555555556,0.47132254,0.6666666666666666,1.1262164,0.8888888888888888,0.47132254,0.6666666666666666,False,False
Orai1,False,0.2222222222222222,0.82871914,0.7777777777777778,-0.4187832,0.3333333333333333,-0.4187832,0.3333333333333333,False,False
Orai2,False,0.0,0.5987756,0.6666666666666666,-0.39666843,0.3333333333333333,-0.39666843,0.3333333333333333,False,False
Orai3,False,0.0,-0.099861145,0.3333333333333333,0.0,0.4444444444444444,-0.099861145,0.3333333333333333,False,False
Oraov1,False,0.6666666666666666,1.3735423,0.8888888888888888,0.38060617,0.5555555555555556,0.38060617,0.5555555555555556,False,False
Orc2,False,0.2222222222222222,1.0407529,0.8888888888888888,0.68507814,0.6666666666666666,0.68507814,0.6666666666666666,False,False
Orc3,False,0.0,-0.0994401,0.3333333333333333,-1.9355979,0.3333333333333333,-1.9355979,0.3333333333333333,False,False
Orc4,False,0.3333333333333333,1.1791277,0.8888888888888888,0.31495094,0.7777777777777778,0.31495094,0.7777777777777778,False,False
Orc5,False,0.0,-0.16419792,0.4444444444444444,-0.15990782,0.2222222222222222,-0.16419792,0.2222222222222222,False,False
Orc6,False,0.1111111111111111,0.6714606,0.6666666666666666,-0.25248194,0.2222222222222222,-0.25248194,0.2222222222222222,False,False
Orm1,False,0.0,-3.8184905,0.0,0.0,0.0,-3.8184905,0.0,False,False
Ormdl1,False,0.0,0.680429,0.7777777777777778,0.46034813,0.5555555555555556,0.46034813,0.5555555555555556,False,False
Ormdl2,False,0.7777777777777778,1.34483,1.0,0.9445877,0.8888888888888888,0.9445877,0.8888888888888888,True,False
Ormdl3,False,0.1111111111111111,0.92804193,1.0,0.3872633,0.5555555555555556,0.3872633,0.5555555555555556,False,False
Os9,False,1.0,0.43427467,0.8888888888888888,-0.2563591,0.2222222222222222,-0.2563591,0.2222222222222222,False,False
