feature_index,name_0,gene
9186,Mcph1,Mcph1
9187,Angpt2,Angpt2
9188,Agpat5,Agpat5
9189,Xkr5,Xkr5
9190,Gm26853,Gm26853
9191,Defb1,Defb1
9192,Atp7b,Atp7b
9193,Alg11,Alg11
9194,Nek5,Nek5
9195,Nek3,Nek3
9196,Ckap2,Ckap2
9197,Vps36,Vps36
9198,Thsd1,Thsd1
9199,Slc25a15,Slc25a15
9200,1810012K16Rik,1810012K16Rik
9201,Mrps31,Mrps31
9202,Smim19,Smim19
9203,Slc20a2,Slc20a2
9204,Vdac3,Vdac3
9205,Polb,Polb
9206,Gm26909,Gm26909
9207,Ikbkb,Ikbkb
9208,Plat,Plat
9209,Ap3m2,Ap3m2
9210,1700041G16Rik,1700041G16Rik
9211,Kat6a,Kat6a
9212,Ank1,Ank1
9213,Gpat4,Gpat4
9214,Gins4,Gins4
9215,Golga7,Golga7
9216,Sfrp1,Sfrp1
9217,Zmat4,Zmat4
9218,Tcim,Tcim
9219,Ido2,Ido2
9220,Ido1,Ido1
9221,Adam5,Adam5
9222,Adam32,Adam32
9223,Adam9,Adam9
9224,Tm2d2,Tm2d2
9225,Htra4,Htra4
9226,Gm16933,Gm16933
9227,Plekha2,Plekha2
9228,Tacc1,Tacc1
9229,5430421F17Rik,5430421F17Rik
9230,Fgfr1,Fgfr1
9231,Letm2,Letm2
9232,D830025C05Rik,D830025C05Rik
9233,Nsd3,Nsd3
9234,Plpp5,Plpp5
9235,Ddhd2,Ddhd2
9236,Gm17484,Gm17484
9237,Bag4,Bag4
9238,Lsm1,Lsm1
9239,Star,Star
9240,Ash2l,Ash2l
9241,Kcnu1,Kcnu1
9242,Hgsnat,Hgsnat
9243,Pomk,Pomk
9244,Fnta,Fnta
9245,Hook3,Hook3
9246,Rnf170,Rnf170
9247,Gm45250,Gm45250
9248,Thap1,Thap1
9249,2310008N11Rik,2310008N11Rik
9250,Zfp703,Zfp703
9251,Gm32389,Gm32389
9252,Erlin2,Erlin2
9253,Proscos,Proscos
9254,Plpbp,Plpbp
9255,Adgra2,Adgra2
9256,Brf2,Brf2
9257,Rab11fip1,Rab11fip1
9258,4933416M07Rik,4933416M07Rik
9259,Got1l1,Got1l1
9260,Adrb3,Adrb3
9261,Eif4ebp1,Eif4ebp1
9262,Gm26795,Gm26795
9263,Unc5d,Unc5d
9264,Dusp26,Dusp26
9265,Rnf122,Rnf122
9266,Tti2,Tti2
9267,Mak16,Mak16
9268,Fut10,Fut10
9269,Nrg1,Nrg1
9270,Gm26578,Gm26578
9271,Wrn,Wrn
9272,Purg,Purg
9273,Tex15,Tex15
9274,Ppp2cb,Ppp2cb
9275,Ubxn8,Ubxn8
9276,Gsr,Gsr
9277,1700104B16Rik,1700104B16Rik
9278,Gtf2e2,Gtf2e2
9279,Smim18,Smim18
9280,Rbpms,Rbpms
9281,Gm9951,Gm9951
9282,Dctn6,Dctn6
9283,Gm10131,Gm10131
9284,Leprotl1,Leprotl1
9285,Saraf,Saraf
9286,Dusp4,Dusp4
9287,Tnks,Tnks
9288,Ppp1r3b,Ppp1r3b
9289,Eri1,Eri1
9290,Mfhas1,Mfhas1
9291,Cldn23,Cldn23
9292,Prag1,Prag1
9293,Lonrf1,Lonrf1
9294,6430573F11Rik,6430573F11Rik
9295,Dlc1,Dlc1
9296,AI429214,AI429214
9297,Sgcz,Sgcz
9298,Tusc3,Tusc3
9299,Gm6213,Gm6213
9300,Msr1,Msr1
9301,Fgf20,Fgf20
9302,Micu3,Micu3
9303,Zdhhc2,Zdhhc2
9304,Cnot7,Cnot7
9305,Vps37a,Vps37a
9306,Mtmr7,Mtmr7
9307,Gm26584,Gm26584
9308,Slc7a2,Slc7a2
9309,Pdgfrl,Pdgfrl
9310,Mtus1,Mtus1
9311,B430010I23Rik,B430010I23Rik
9312,Gm16192,Gm16192
9313,Fgl1,Fgl1
9314,Pcm1,Pcm1
9315,Asah1,Asah1
9316,Frg1,Frg1
9317,Fat1,Fat1
9318,AY512931,AY512931
9319,Mtnr1a,Mtnr1a
9320,Gm6329,Gm6329
9321,F11,F11
9322,Klkb1,Klkb1
9323,Cyp4v3,Cyp4v3
9324,Fam149a,Fam149a
9325,Tlr3,Tlr3
9326,Gm45542,Gm45542
9327,Sorbs2,Sorbs2
9328,Sorbs2os,Sorbs2os
9329,Pdlim3,Pdlim3
9330,1700029J07Rik,1700029J07Rik
9331,Ufsp2,Ufsp2
9332,Ankrd37,Ankrd37
9333,Lrp2bp,Lrp2bp
9334,Snx25,Snx25
9335,Cfap97,Cfap97
9336,Slc25a4,Slc25a4
9337,Acsl1,Acsl1
9338,Cenpu,Cenpu
9339,Primpol,Primpol
9340,Casp3,Casp3
9341,Irf2,Irf2
9342,Enpp6,Enpp6
9343,E330018M18Rik,E330018M18Rik
9344,Stox2,Stox2
9345,Trappc11,Trappc11
9346,Rwdd4a,Rwdd4a
9347,Ing2,Ing2
9348,Cdkn2aip,Cdkn2aip
9349,E030037K01Rik,E030037K01Rik
9350,1700061N14Rik,1700061N14Rik
9351,Wwc2,Wwc2
9352,Cldn22,Cldn22
9353,Dctd,Dctd
9354,Tenm3,Tenm3
9355,C130073E24Rik,C130073E24Rik
9356,Aga,Aga
9357,Neil3,Neil3
9358,Vegfc,Vegfc
9359,Spcs3,Spcs3
9360,Asb5,Asb5
9361,Wdr17,Wdr17
9362,Gpm6a,Gpm6a
9363,Hpgd,Hpgd
9364,Cep44,Cep44
9365,Fbxo8,Fbxo8
9366,Hand2,Hand2
9367,Gm34030,Gm34030
9368,5033428I22Rik,5033428I22Rik
9369,Scrg1,Scrg1
9370,Sap30,Sap30
9371,Hmgb2,Hmgb2
9372,Galnt7,Galnt7
9373,Galntl6,Galntl6
9374,BC030500,BC030500
9375,Aadat,Aadat
9376,Mfap3l,Mfap3l
9377,Hpf1,Hpf1
9378,Clcn3,Clcn3
9379,B230317F23Rik,B230317F23Rik
9380,Nek1,Nek1
9381,Sh3rf1,Sh3rf1
9382,Cbr4,Cbr4
9383,Palld,Palld
9384,Ddx60,Ddx60
9385,Spock3,Spock3
9386,Tll1,Tll1
9387,Cpe,Cpe
9388,Msmo1,Msmo1
9389,Klhl2,Klhl2
9390,Tmem192,Tmem192
9391,Apela,Apela
9392,BC030870,BC030870
9393,Tma16,Tma16
9394,Npy1r,Npy1r
9395,Naf1,Naf1
9396,Nat1,Nat1
9397,Nat2,Nat2
9398,Psd3,Psd3
9399,Sh2d4a,Sh2d4a
9400,Csgalnact1,Csgalnact1
9401,Gm15656,Gm15656
9402,Ints10,Ints10
9403,Lpl,Lpl
9404,Slc18a1,Slc18a1
9405,Atp6v1b2,Atp6v1b2
9406,Lzts1,Lzts1
9407,Zfp930,Zfp930
9408,D130040H23Rik,D130040H23Rik
9409,Zfp868,Zfp868
9410,Zfp964,Zfp964
9411,Zfp869,Zfp869
9412,Zfp963,Zfp963
9413,Zfp866,Zfp866
9414,Atp13a1,Atp13a1
9415,Gmip,Gmip
9416,Lpar2,Lpar2
9417,Pbx4,Pbx4
9418,Cilp2,Cilp2
9419,Yjefn3,Yjefn3
9420,Ndufa13,Ndufa13
9421,Tssk6,Tssk6
9422,Gatad2a,Gatad2a
9423,Mau2,Mau2
9424,Sugp1,Sugp1
9425,Tm6sf2,Tm6sf2
9426,Ncan,Ncan
9427,Rfxank,Rfxank
9428,Nr2c2ap,Nr2c2ap
9429,Borcs8,Borcs8
9430,Mef2b,Mef2b
9431,Tmem161a,Tmem161a
9432,Slc25a42,Slc25a42
9433,Armc6,Armc6
9434,Sugp2,Sugp2
9435,Homer3,Homer3
9436,Ddx49,Ddx49
9437,Cope,Cope
9438,Cers1,Cers1
9439,Upf1,Upf1
9440,Comp,Comp
9441,Crtc1,Crtc1
9442,Klhl26,Klhl26
9443,Tmem59l,Tmem59l
9444,Crlf1,Crlf1
9445,Rex1bd,Rex1bd
9446,Uba52,Uba52
9447,Kxd1,Kxd1
9448,Fkbp8,Fkbp8
9449,Ell,Ell
9450,Isyna1,Isyna1
9451,Ssbp4,Ssbp4
9452,Gdf15,Gdf15
9453,Pgpep1,Pgpep1
9454,Lsm4,Lsm4
9455,Jund,Jund
9456,Gm11175,Gm11175
9457,Gm16486,Gm16486
9458,Gm3336,Gm3336
9459,Pde4c,Pde4c
9460,Rab3a,Rab3a
9461,Mpv17l2,Mpv17l2
9462,Pik3r2,Pik3r2
9463,2010320M18Rik,2010320M18Rik
9464,Mast3,Mast3
9465,Il12rb1,Il12rb1
9466,Arrdc2,Arrdc2
9467,Kcnn1,Kcnn1
9468,Ccdc124,Ccdc124
9469,Slc5a5,Slc5a5
9470,Rpl18a,Rpl18a
9471,Map1s,Map1s
9472,Haus8,Haus8
9473,Myo9b,Myo9b
9474,Use1,Use1
9475,Ocel1,Ocel1
9476,Nr2f6,Nr2f6
9477,Ushbp1,Ushbp1
9478,Babam1,Babam1
9479,Ankle1,Ankle1
9480,Abhd8,Abhd8
9481,Mrpl34,Mrpl34
9482,Dda1,Dda1
9483,Ano8,Ano8
9484,Gtpbp3,Gtpbp3
9485,Plvap,Plvap
9486,C430049E01Rik,C430049E01Rik
9487,Bst2,Bst2
9488,Mvb12a,Mvb12a
9489,Tmem221,Tmem221
9490,Nxnl1,Nxnl1
9491,Slc27a1,Slc27a1
9492,Pgls,Pgls
9493,Fam129c,Fam129c
9494,Colgalt1,Colgalt1
9495,Unc13a,Unc13a
9496,Jak3,Jak3
9497,B3gnt3,B3gnt3
9498,Fcho1,Fcho1
9499,Zfp709,Zfp709
9500,Zfp882,Zfp882
9501,Zfp617,Zfp617
9502,Zfp961,Zfp961
9503,Tpm4,Tpm4
9504,Rab8a,Rab8a
9505,Hsh2d,Hsh2d
9506,Cib3,Cib3
9507,Fam32a,Fam32a
9508,Ap1m1,Ap1m1
9509,Gm10282,Gm10282
9510,Klf2,Klf2
9511,Eps15l1,Eps15l1
9512,Calr3,Calr3
9513,1700030K09Rik,1700030K09Rik
9514,Cherp,Cherp
9515,Slc35e1,Slc35e1
9516,Gm17435,Gm17435
9517,Med26,Med26
9518,Smim7,Smim7
9519,Tmem38a,Tmem38a
9520,Nwd1,Nwd1
9521,Sin3b,Sin3b
9522,F2rl3,F2rl3
9523,Large1,Large1
9524,Hmgxb4,Hmgxb4
9525,Gm45822,Gm45822
9526,Tom1,Tom1
9527,Hmox1,Hmox1
9528,Mcm5,Mcm5
9529,Rasd2,Rasd2
9530,Gm10358,Gm10358
9531,Nr3c2,Nr3c2
9532,Arhgap10,Arhgap10
9533,0610038B21Rik,0610038B21Rik
9534,Prmt9,Prmt9
9535,Tmem184c,Tmem184c
9536,Ednra,Ednra
9537,Ttc29,Ttc29
9538,Rbmxl1,Rbmxl1
9539,Slc10a7,Slc10a7
9540,Lsm6,Lsm6
9541,Zfp827,Zfp827
9542,Mmaa,Mmaa
9543,Smad1,Smad1
9544,Gm45601,Gm45601
9545,Otud4,Otud4
9546,Abce1,Abce1
9547,Anapc10,Anapc10
9548,Hhip,Hhip
9549,Gypa,Gypa
9550,Smarca5,Smarca5
9551,Gab1,Gab1
9552,Gm31105,Gm31105
9553,Usp38,Usp38
9554,Gm9725,Gm9725
9555,Inpp4b,Inpp4b
9556,Il15,Il15
9557,Zfp330,Zfp330
9558,Rnf150,Rnf150
9559,Gm10645,Gm10645
9560,Tbc1d9,Tbc1d9
9561,Elmod2,Elmod2
9562,Clgn,Clgn
9563,Scoc,Scoc
9564,Ndufb7,Ndufb7
9565,Tecr,Tecr
9566,D830024N08Rik,D830024N08Rik
9567,Dnajb1,Dnajb1
9568,Gipc1,Gipc1
9569,Pkn1,Pkn1
9570,Ptger1,Ptger1
9571,Ddx39,Ddx39
9572,Adgre5,Adgre5
9573,Adgrl1,Adgrl1
9574,Gm10644,Gm10644
9575,Asf1b,Asf1b
9576,Prkaca,Prkaca
9577,Samd1,Samd1
9578,1700067K01Rik,1700067K01Rik
9579,2210011C24Rik,2210011C24Rik
9580,Palm3,Palm3
9581,Il27ra,Il27ra
9582,Gm10643,Gm10643
9583,C330011M18Rik,C330011M18Rik
9584,Rfx1,Rfx1
9585,Dcaf15,Dcaf15
9586,Cc2d1a,Cc2d1a
9587,4930432K21Rik,4930432K21Rik
9588,Nanos3,Nanos3
9589,Gm26887,Gm26887
9590,Gm26532,Gm26532
9591,Zswim4,Zswim4
9592,D8Ertd738e,D8Ertd738e
9593,Mri1,Mri1
9594,Ccdc130,Ccdc130
9595,Cacna1a,Cacna1a
9596,Gm16183,Gm16183
9597,Ier2,Ier2
9598,Gm26664,Gm26664
9599,Nacc1,Nacc1
9600,Trmt1,Trmt1
9601,Nfix,Nfix
9602,Lyl1,Lyl1
9603,G430095P16Rik,G430095P16Rik
9604,Dand5,Dand5
9605,Gadd45gip1,Gadd45gip1
9606,Rad23a,Rad23a
9607,Calr,Calr
9608,Farsa,Farsa
9609,Syce2,Syce2
9610,Gcdh,Gcdh
9611,Klf1,Klf1
9612,Dnase2a,Dnase2a
9613,Mast1,Mast1
9614,Rnaseh2a,Rnaseh2a
9615,Prdx2,Prdx2
9616,Junb,Junb
9617,Hook2,Hook2
9618,Asna1,Asna1
9619,Trir,Trir
9620,Tnpo2,Tnpo2
9621,Fbxw9,Fbxw9
9622,Dhps,Dhps
9623,Wdr83,Wdr83
9624,Wdr83os,Wdr83os
9625,Man2b1,Man2b1
9626,Zfp791,Zfp791
9627,Gm42031,Gm42031
9628,Vps35,Vps35
9629,Orc6,Orc6
9630,Mylk3,Mylk3
9631,4921524J17Rik,4921524J17Rik
9632,Gpt2,Gpt2
9633,Dnaja2,Dnaja2
9634,Neto2,Neto2
9635,Itfg1,Itfg1
9636,Phkb,Phkb
9637,Abcc12,Abcc12
9638,Lonp2,Lonp2
9639,Siah1a,Siah1a
9640,Gm10638,Gm10638
9641,N4bp1,N4bp1
9642,Gm27167,Gm27167
9643,Gm2694,Gm2694
9644,Zfp423,Zfp423
9645,Cnep1r1,Cnep1r1
9646,Heatr3,Heatr3
9647,Papd5,Papd5
9648,Adcy7,Adcy7
9649,Brd7,Brd7
9650,Nkd1,Nkd1
9651,Snx20,Snx20
9652,Nod2,Nod2
9653,Cyld,Cyld
9654,Tox3,Tox3
9655,Gm19935,Gm19935
9656,Chd9,Chd9
9657,Rbl2,Rbl2
9658,Aktip,Aktip
9659,Rpgrip1l,Rpgrip1l
9660,Fto,Fto
9661,Gm36380,Gm36380
9662,Irx3,Irx3
9663,Irx3os,Irx3os
9664,Gm36670,Gm36670
9665,Gm45332,Gm45332
9666,Gm45334,Gm45334
9667,Gm21817,Gm21817
9668,Irx5,Irx5
9669,Gm45336,Gm45336
9670,Irx6,Irx6
9671,Mmp2,Mmp2
9672,Gm45472,Gm45472
9673,Lpcat2,Lpcat2
9674,Slc6a2,Slc6a2
9675,Ces1b,Ces1b
9676,Ces1d,Ces1d
9677,Ces1e,Ces1e
9678,Ces1f,Ces1f
9679,Ces1g,Ces1g
9680,4930488L21Rik,4930488L21Rik
9681,Gnao1,Gnao1
9682,Amfr,Amfr
9683,Nudt21,Nudt21
9684,Ogfod1,Ogfod1
9685,Bbs2,Bbs2
9686,Mt3,Mt3
9687,Gm45774,Gm45774
9688,Mt2,Mt2
9689,Mt1,Mt1
9690,Gm39228,Gm39228
9691,Nup93,Nup93
9692,C78859,C78859
9693,Slc12a3,Slc12a3
9694,Gm15889,Gm15889
9695,Herpud1,Herpud1
9696,9330175E14Rik,9330175E14Rik
9697,Nlrc5,Nlrc5
9698,Cpne2,Cpne2
9699,Fam192a,Fam192a
9700,Rspry1,Rspry1
9701,Arl2bp,Arl2bp
9702,Pllp,Pllp
9703,Gm45767,Gm45767
9704,Cx3cl1,Cx3cl1
9705,Ccl17,Ccl17
9706,Ciapin1,Ciapin1
9707,Coq9,Coq9
9708,Polr2c,Polr2c
9709,Dok4,Dok4
9710,Ccdc102a,Ccdc102a
9711,Adgrg1,Adgrg1
9712,Adgrg3,Adgrg3
9713,Drc7,Drc7
9714,Katnb1,Katnb1
9715,Kifc3,Kifc3
9716,Cngb1,Cngb1
9717,Tepp,Tepp
9718,Zfp319,Zfp319
9719,Usb1,Usb1
9720,Mmp15,Mmp15
9721,Cfap20,Cfap20
9722,Csnk2a2,Csnk2a2
9723,4933406B17Rik,4933406B17Rik
9724,Ccdc113,Ccdc113
9725,Gins3,Gins3
9726,Ndrg4,Ndrg4
9727,Setd6,Setd6
9728,Cnot1,Cnot1
9729,4930513N10Rik,4930513N10Rik
9730,Gm31659,Gm31659
9731,Sap18b,Sap18b
9732,Gm31805,Gm31805
9733,Slc38a7,Slc38a7
9734,Got2,Got2
9735,Cdh8,Cdh8
9736,A330008L17Rik,A330008L17Rik
9737,Cdh11,Cdh11
9738,Cdh5,Cdh5
9739,Bean1,Bean1
9740,Tk2,Tk2
9741,Cklf,Cklf
9742,Cmtm3,Cmtm3
9743,Cmtm4,Cmtm4
9744,Dync1li2,Dync1li2
9745,K230015D01Rik,K230015D01Rik
9746,Terb1,Terb1
9747,Nae1,Nae1
9748,Car7,Car7
9749,Pdp2,Pdp2
9750,Cdh16,Cdh16
9751,Rrad,Rrad
9752,Gm33023,Gm33023
9753,Fam96b,Fam96b
9754,1700082M22Rik,1700082M22Rik
9755,Ces2b,Ces2b
9756,Cbfb,Cbfb
9757,D230025D16Rik,D230025D16Rik
9758,B3gnt9,B3gnt9
9759,Tradd,Tradd
9760,Fbxl8,Fbxl8
9761,Hsf4,Hsf4
9762,Nol3,Nol3
9763,4931428F04Rik,4931428F04Rik
9764,Gm20163,Gm20163
9765,Exoc3l,Exoc3l
9766,E2f4,E2f4
9767,Elmo3,Elmo3
9768,Lrrc29,Lrrc29
9769,Tmem208,Tmem208
9770,Fhod1,Fhod1
9771,Slc9a5,Slc9a5
9772,Plekhg4,Plekhg4
9773,Lrrc36,Lrrc36
9774,Tppp3,Tppp3
9775,Zdhhc1,Zdhhc1
9776,Hsd11b2,Hsd11b2
9777,Atp6v0d1,Atp6v0d1
9778,Gm38250,Gm38250
9779,Agrp,Agrp
9780,Ripor1,Ripor1
9781,Gm5914,Gm5914
9782,Ctcf,Ctcf
9783,Carmil2,Carmil2
9784,Acd,Acd
9785,Pard6a,Pard6a
9786,Enkd1,Enkd1
9787,Gfod2,Gfod2
9788,Ranbp10,Ranbp10
9789,Tsnaxip1,Tsnaxip1
9790,Cenpt,Cenpt
9791,Thap11,Thap11
9792,Nutf2,Nutf2
9793,Edc4,Edc4
9794,Nrn1l,Nrn1l
9795,Pskh1,Pskh1
9796,Ctrl,Ctrl
9797,Psmb10,Psmb10
9798,Lcat,Lcat
9799,Slc12a4,Slc12a4
9800,Gm45752,Gm45752
9801,Dpep3,Dpep3
9802,Dpep2,Dpep2
9803,Dus2,Dus2
9804,Ddx28,Ddx28
9805,Nfatc3,Nfatc3
9806,Esrp2,Esrp2
9807,Pla2g15,Pla2g15
9808,Slc7a6,Slc7a6
9809,Slc7a6os,Slc7a6os
9810,Prmt7,Prmt7
9811,Gm26786,Gm26786
9812,Smpd3,Smpd3
9813,Zfp90,Zfp90
9814,Cdh3,Cdh3
9815,Gm10073,Gm10073
9816,Cdh1,Cdh1
9817,Tango6,Tango6
9818,Has3,Has3
9819,Chtf8,Chtf8
9820,Utp4,Utp4
9821,Sntb2,Sntb2
9822,Vps4a,Vps4a
9823,Pdf,Pdf
9824,Cog8,Cog8
9825,Nip7,Nip7
9826,Tmed6,Tmed6
9827,Terf2,Terf2
9828,Cyb5b,Cyb5b
9829,Nfat5,Nfat5
9830,Nqo1,Nqo1
9831,Nob1,Nob1
9832,Wwp2,Wwp2
9833,Psmd7,Psmd7
9834,Zfhx3,Zfhx3
9835,Dhx38,Dhx38
9836,Txnl4b,Txnl4b
9837,Hp,Hp
9838,Dhodh,Dhodh
9839,Ist1,Ist1
9840,Zfp821,Zfp821
9841,Atxn1l,Atxn1l
9842,Ap1g1,Ap1g1
9843,Gm17344,Gm17344
9844,Phlpp2,Phlpp2
9845,Marveld3,Marveld3
9846,Chst4,Chst4
9847,Zfp612,Zfp612
9848,Calb2,Calb2
9849,Cmtr2,Cmtr2
9850,Hydin,Hydin
9851,Vac14,Vac14
9852,Mtss1l,Mtss1l
9853,Il34,Il34
9854,Gm15895,Gm15895
9855,Sf3b3,Sf3b3
9856,Cog4,Cog4
9857,Fuk,Fuk
9858,St3gal2,St3gal2
9859,Ddx19a,Ddx19a
9860,Ddx19b,Ddx19b
9861,Aars,Aars
9862,Pdpr,Pdpr
9863,Glg1,Glg1
9864,Rfwd3,Rfwd3
9865,Mlkl,Mlkl
9866,Fa2h,Fa2h
9867,Wdr59,Wdr59
9868,Znrf1,Znrf1
9869,Ldhd,Ldhd
9870,Zfp1,Zfp1
9871,Bcar1,Bcar1
9872,Cfdp1,Cfdp1
9873,Tmem170,Tmem170
9874,Chst5,Chst5
9875,Tmem231,Tmem231
9876,Gabarapl2,Gabarapl2
9877,Adat1,Adat1
9878,Kars,Kars
9879,Terf2ip,Terf2ip
9880,Gm6793,Gm6793
9881,Cntnap4,Cntnap4
9882,Mon1b,Mon1b
9883,Adamts18,Adamts18
9884,Nudt7,Nudt7
9885,Vat1l,Vat1l
9886,Wwox,Wwox
9887,Maf,Maf
9888,Dynlrb2,Dynlrb2
9889,Cdyl2,Cdyl2
9890,Cmc2,Cmc2
9891,Cenpn,Cenpn
9892,Atmin,Atmin
9893,1700030J22Rik,1700030J22Rik
9894,Gcsh,Gcsh
9895,Bco1,Bco1
9896,Gan,Gan
9897,Cmip,Cmip
9898,Plcg2,Plcg2
9899,Sdr42e1,Sdr42e1
9900,Mphosph6,Mphosph6
9901,Cdh13,Cdh13
9902,Hsbp1,Hsbp1
9903,Mlycd,Mlycd
9904,Osgin1,Osgin1
9905,Necab2,Necab2
9906,Mbtps1,Mbtps1
9907,Hsdl1,Hsdl1
9908,Dnaaf1,Dnaaf1
9909,Taf1c,Taf1c
9910,Gm32352,Gm32352
9911,Wfdc1,Wfdc1
9912,Atp2c2,Atp2c2
9913,Tldc1,Tldc1
9914,Cotl1,Cotl1
9915,Klhl36,Klhl36
9916,Usp10,Usp10
9917,Crispld2,Crispld2
9918,Zdhhc7,Zdhhc7
9919,6430548M08Rik,6430548M08Rik
9920,Fam92b,Fam92b
9921,A330074K22Rik,A330074K22Rik
9922,Gse1,Gse1
9923,Gins2,Gins2
9924,1190005I06Rik,1190005I06Rik
9925,Gm27021,Gm27021
9926,Emc8,Emc8
9927,Cox4i1,Cox4i1
9928,Irf8,Irf8
9929,Gm26878,Gm26878
9930,Foxf1,Foxf1
9931,Mthfsd,Mthfsd
9932,Foxc2,Foxc2
9933,Foxl1,Foxl1
9934,5033426O07Rik,5033426O07Rik
9935,Fbxo31,Fbxo31
9936,Map1lc3b,Map1lc3b
9937,Zcchc14,Zcchc14
9938,Klhdc4,Klhdc4
9939,Gm42047,Gm42047
9940,Slc7a5,Slc7a5
9941,Car5a,Car5a
9942,Banp,Banp
9943,Zfp469,Zfp469
9944,Zfpm1,Zfpm1
9945,Zc3h18,Zc3h18
9946,Il17c,Il17c
9947,Cyba,Cyba
9948,Mvd,Mvd
9949,Snai3,Snai3
9950,Rnf166,Rnf166
9951,Ctu2,Ctu2
9952,Piezo1,Piezo1
9953,Cdt1,Cdt1
9954,Aprt,Aprt
9955,Galns,Galns
9956,Trappc2l,Trappc2l
9957,Cbfa2t3,Cbfa2t3
9958,Acsf3,Acsf3
9959,Cdh15,Cdh15
9960,Gm45894,Gm45894
9961,Ankrd11,Ankrd11
9962,Spg7,Spg7
9963,Rpl13,Rpl13
9964,Cpne7,Cpne7
9965,Sult5a1,Sult5a1
9966,Gm4316,Gm4316
9967,Dpep1,Dpep1
9968,Chmp1a,Chmp1a
9969,Spata33,Spata33
9970,Cdk10,Cdk10
9971,Spata2l,Spata2l
9972,Vps9d1,Vps9d1
9973,Zfp276,Zfp276
9974,Fanca,Fanca
9975,Spire2,Spire2
9976,Tcf25,Tcf25
9977,Mc1r,Mc1r
9978,Tubb3,Tubb3
9979,Def8,Def8
9980,Afg3l1,Afg3l1
9981,Dbndd1,Dbndd1
9982,Gas8,Gas8
9983,Rhou,Rhou
9984,4732419C18Rik,4732419C18Rik
9985,Rab4a,Rab4a
9986,Ccsap,Ccsap
9987,Acta1,Acta1
9988,Nup133,Nup133
9989,Gm45890,Gm45890
9990,Abcb10,Abcb10
9991,Taf5l,Taf5l
9992,Urb2,Urb2
9993,Galnt2,Galnt2
9994,Pgbd5,Pgbd5
9995,Cog2,Cog2
9996,Agt,Agt
9997,Capn9,Capn9
9998,2310022B05Rik,2310022B05Rik
9999,Ttc13,Ttc13
10000,Arv1,Arv1
10001,Fam89a,Fam89a
10002,Trim67,Trim67
10003,2810004N23Rik,2810004N23Rik
10004,Gnpat,Gnpat
10005,Exoc8,Exoc8
10006,Sprtn,Sprtn
10007,Egln1,Egln1
10008,Tsnax,Tsnax
10009,Disc1,Disc1
10010,Sipa1l2,Sipa1l2
10011,4930567H12Rik,4930567H12Rik
10012,Map10,Map10
10013,Ntpcr,Ntpcr
10014,Pcnx2,Pcnx2
10015,Map3k21,Map3k21
10016,Kcnk1,Kcnk1
10017,Slc35f3,Slc35f3
10018,Coa6,Coa6
10019,Tarbp1,Tarbp1
10020,Gm26759,Gm26759
10021,Irf2bp2,Irf2bp2
10022,Gm45805,Gm45805
10023,Gm31718,Gm31718
10024,Tomm20,Tomm20
10025,Rbm34,Rbm34
10026,Pard3,Pard3
10027,Nrp1,Nrp1
10028,Itgb1,Itgb1
10029,2610044O15Rik8,2610044O15Rik8
10030,Gm32856,Gm32856
10031,Gm2897,Gm2897
10032,D830030K20Rik,D830030K20Rik
10033,Gm2956,Gm2956
10034,Gm3020,Gm3020
10035,Gm3164,Gm3164
10036,Gm3252,Gm3252
10037,Gm3264,Gm3264
10038,Gm8281,Gm8281
10039,Gm3488,Gm3488
10040,Gm8237,Gm8237
10041,Gm3248,Gm3248
10042,Gm8206,Gm8206
10043,Gm3468,Gm3468
10044,Gm3411,Gm3411
10045,Gm3636,Gm3636
10046,Gm3667,Gm3667
10047,Gm10406,Gm10406
10048,Gm3512,Gm3512
10049,Gm3739,Gm3739
10050,Gm3558,Gm3558
10051,Gm16741,Gm16741
10052,Gm26661,Gm26661
10053,Flnb,Flnb
10054,Abhd6,Abhd6
10055,Rpp14,Rpp14
10056,Pxk,Pxk
10057,Pdhb,Pdhb
10058,Kctd6,Kctd6
10059,Acox2,Acox2
10060,Fam107a,Fam107a
10061,Oit1,Oit1
10062,4930452B06Rik,4930452B06Rik
10063,4930455B14Rik,4930455B14Rik
10064,Fhit,Fhit
10065,Gm3839,Gm3839
10066,Ptprg,Ptprg
10067,Gm49355,Gm49355
10068,3830406C13Rik,3830406C13Rik
10069,D030051J21Rik,D030051J21Rik
10070,Cadps,Cadps
10071,Synpr,Synpr
10072,Sntn,Sntn
10073,Gm281,Gm281
10074,Thoc7,Thoc7
10075,Atxn7,Atxn7
10076,Psmd6,Psmd6
10077,Il3ra,Il3ra
10078,Slc4a7,Slc4a7
10079,Nek10,Nek10
10080,Lrrc3b,Lrrc3b
10081,Oxsm,Oxsm
10082,Gm47794,Gm47794
10083,Ngly1,Ngly1
10084,Gm48163,Gm48163
10085,Top2b,Top2b
10086,Rarb,Rarb
10087,Gm48162,Gm48162
10088,Thrb,Thrb
10089,Nr1d2,Nr1d2
10090,Rpl15,Rpl15
10091,Nkiras1,Nkiras1
10092,Ube2e1,Ube2e1
10093,Ube2e2,Ube2e2
10094,Gm2237,Gm2237
10095,Nid2,Nid2
10096,Rtraf,Rtraf
10097,Gng2,Gng2
10098,Saysd1,Saysd1
10099,Kcnk5,Kcnk5
10100,Kcnk16,Kcnk16
10101,Nudt13,Nudt13
